"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Crete_seaway","Crete_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","SWC_seaway","SWC_geodesic","TZS_seaway","TZS_geodesic"
52.01519,1.17328,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,7.43,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
51.865713,1.245551,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.25000000000001,9.39,5197,2645,796,748,534,417,5396,1171,5396,1171,569,517,990,926,2040,1621
51.983434,1.281737,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2645,796,743,534,420,5396,1171,5396,1171,569,521,990,922,2040,1617
51.948362,1.116161,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5198,2652,801,754,535,408,5397,1178,5397,1178,571,510,995,932,2045,1628
52.01519,1.17328,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,7.43,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
51.999563,1.218803,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2650,796,745,534,417,5396,1176,5396,1176,569,519,990,923,2040,1619
51.957152,1.256524,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2645,796,747,534,418,5396,1171,5396,1171,569,518,990,925,2040,1620
52.01519,1.17328,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,7.43,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
52.035486,1.154302,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,9.52,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
51.989264,1.266139,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2646,796,744,534,420,5396,1173,5396,1173,569,520,990,922,2040,1617
50.380855,-4.100555,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4759,2885,1285,1130,0,4,4958,1401,4958,1401,180,185,1479,1312,2529,2017
51.941247,1.278655,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2643,796,747,534,418,5396,1169,5396,1169,569,518,990,925,2040,1620
51.953742,1.04812,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,7,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
51.952766,1.219815,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2647,796,749,534,415,5396,1172,5396,1172,569,515,990,927,2040,1622
51.885221,1.255678,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.25000000000001,7.22,5197,2645,796,748,534,417,5396,1171,5396,1171,569,517,990,926,2040,1621
51.955412,1.087536,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,4.33,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
51.952426,1.132454,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5198,2652,801,753,535,410,5397,1177,5397,1177,571,511,995,931,2045,1627
51.998563,1.255159,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2648,796,743,534,419,5396,1174,5396,1174,569,521,990,922,2040,1617
51.96283,1.278775,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2644,796,745,534,419,5396,1170,5396,1170,569,519,990,923,2040,1619
51.948951,1.059438,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,6.21,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
51.948331,1.151089,1992,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
51.682857,3.839058,1992,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2484,709,672,629,579,5491,1023,5491,1023,664,647,906,838,1956,1510
51.719109,0.713747,1992,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,21.05,5178,2643,832,800,514,375,5377,1164,5377,1164,550,467,1026,977,2076,1671
51.801598,1.018982,1992,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,1.05000000000001,6.13,5180,2644,808,774,516,396,5379,1167,5379,1167,552,492,1002,952,2052,1646
51.744485,0.857249,1992,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,6.42,5185,2649,815,778,521,389,5383,1172,5383,1172,557,486,1009,956,2058,1651
51.808818,1.052835,1992,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,1.05000000000001,6.55,5180,2644,808,774,516,396,5379,1167,5379,1167,552,492,1002,952,2052,1646
51.73214,0.883989,1992,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,4.97,5185,2649,815,778,521,389,5383,1172,5383,1172,557,486,1009,956,2058,1651
51.784172,0.852507,1992,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,7.72,5185,2649,815,778,521,389,5383,1172,5383,1172,557,486,1009,956,2058,1651
51.721698,0.832642,1992,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,8.68,5185,2649,815,778,521,389,5383,1172,5383,1172,557,486,1009,956,2058,1651
51.884323,1.255613,1992,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.25000000000001,7.32,5197,2645,796,748,534,417,5396,1171,5396,1171,569,517,990,926,2040,1621
51.684752,3.832774,1991,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2484,709,672,629,579,5491,1023,5491,1023,664,647,906,838,1956,1511
51.693531,3.920263,1991,5,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,6.61,5303,2483,696,662,639,588,5502,1023,5502,1023,675,657,893,828,1943,1500
51.597278,4.167661,1991,5,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,9.69,5310,2463,720,679,646,591,5509,1002,5509,1002,682,654,916,843,1966,1510
53.727033,-2.955575,1991,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.75,-3.04999999999999,6.72,5172,2997,1544,843,599,384,5370,1522,5370,1522,672,564,1664,1024,2723,1730
50.36905,-4.63584,1991,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-4.64999999999999,13.29,4733,2915,1317,1168,39,38,4931,1433,4931,1433,175,177,1511,1350,2561,2056
51.684752,3.832774,1991,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2484,709,672,629,579,5491,1023,5491,1023,664,647,906,838,1956,1511
51.699074,3.818061,1991,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2486,709,672,629,578,5491,1025,5491,1025,664,647,906,838,1956,1510
54.837492,-3.847381,1991,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-3.84999999999999,9.74,5217,3100,1449,842,645,488,5416,1631,5416,1631,717,671,1569,1017,2628,1715
54.973608,-3.33647,1991,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5250,3086,1490,802,677,516,5449,1621,5449,1621,750,697,1610,977,2669,1674
56.002277,-3.36054,1991,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,8.69,5806,3148,811,763,1143,635,6005,1696,6005,1696,1178,817,977,929,2028,1613
51.660138,3.882332,1991,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2480,709,673,629,582,5491,1019,5491,1019,664,649,906,839,1956,1510
56.000409,-3.366889,1991,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,9.13,5806,3148,811,763,1143,635,6005,1696,6005,1696,1178,817,977,929,2028,1613
56.001343,-3.363715,1991,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,8.91,5806,3148,811,763,1143,635,6005,1696,6005,1696,1178,817,977,929,2028,1613
56.001361,-3.362112,1991,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,8.83,5806,3148,811,763,1143,635,6005,1696,6005,1696,1178,817,977,929,2028,1613
56.001343,-3.363715,1991,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,8.91,5806,3148,811,763,1143,635,6005,1696,6005,1696,1178,817,977,929,2028,1613
56.000427,-3.365286,1991,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,9.05,5806,3148,811,763,1143,635,6005,1696,6005,1696,1178,817,977,929,2028,1613
56.030049,-3.592607,1991,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,21.42,5806,3148,811,763,1143,635,6005,1696,6005,1696,1178,817,977,929,2028,1613
53.385657,-3.229074,1990,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5151,2986,1570,874,578,342,5349,1508,5349,1508,651,522,1690,1056,2749,1762
50.168169,-5.085532,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4710,2940,1342,1196,72,70,4909,1459,4909,1459,176,181,1536,1379,2586,2085
50.63638,-3.444433,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2855,1223,1077,100,59,5015,1370,5015,1370,217,217,1418,1259,2468,1963
50.63638,-3.444433,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2855,1223,1077,100,59,5015,1370,5015,1370,217,217,1418,1259,2468,1963
50.647186,-3.443349,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2855,1223,1076,100,59,5015,1370,5015,1370,217,218,1418,1258,2468,1962
50.241672,-5.027157,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,10.33,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.253879,-5.041962,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,11.58,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.253879,-5.041962,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,11.58,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.177843,-4.990899,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4713,2934,1334,1191,65,63,4912,1453,4912,1453,173,179,1529,1373,2579,2079
50.243541,-5.02447,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,10.57,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.63638,-3.444433,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2855,1223,1077,100,59,5015,1370,5015,1370,217,217,1418,1259,2468,1963
50.253857,-5.008287,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,11.94,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.234597,-5.022501,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,9.62,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.647186,-3.443349,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2855,1223,1076,100,59,5015,1370,5015,1370,217,218,1418,1258,2468,1962
50.255544,-5.012603,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,12.05,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.241672,-5.027157,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,10.33,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.207008,-5.079628,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,6.69,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.236502,-5.018414,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,9.89,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.168169,-5.085532,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4710,2940,1342,1196,72,70,4909,1459,4909,1459,176,181,1536,1379,2586,2085
50.187614,-4.995713,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4713,2935,1334,1190,65,63,4912,1454,4912,1454,173,180,1529,1373,2579,2079
50.207378,-5.065634,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,6.48,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.177843,-4.990899,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4713,2934,1334,1191,65,63,4912,1453,4912,1453,173,179,1529,1373,2579,2079
50.22857,-4.977246,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-4.94999999999999,8.96,4713,2931,1334,1191,65,62,4912,1449,4912,1449,173,175,1529,1374,2579,2079
50.234597,-5.022501,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,9.62,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.255544,-5.012603,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,12.05,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.187614,-4.995713,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4713,2935,1334,1190,65,63,4912,1454,4912,1454,173,180,1529,1373,2579,2079
50.203823,-5.064005,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,6.07,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.22857,-4.977246,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-4.94999999999999,8.96,4713,2931,1334,1191,65,62,4912,1449,4912,1449,173,175,1529,1374,2579,2079
50.253879,-5.041962,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,11.58,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.207008,-5.079628,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,6.69,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.255544,-5.012603,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,12.05,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.255544,-5.012603,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,12.05,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.237546,-5.01287,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,10.1,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.207008,-5.079628,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,6.69,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.20959,-5.083999,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,7.06,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.207008,-5.079628,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,6.69,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.26099,-5.045222,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,12.36,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.200194,-5.065174,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,5.69,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.22857,-4.977246,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-4.94999999999999,8.96,4713,2931,1334,1191,65,62,4912,1449,4912,1449,173,175,1529,1374,2579,2079
50.200194,-5.065174,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,5.69,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.162818,-5.083786,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4710,2940,1342,1197,72,70,4909,1459,4909,1459,176,180,1536,1379,2586,2085
50.177843,-4.990899,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4713,2934,1334,1191,65,63,4912,1453,4912,1453,173,179,1529,1373,2579,2079
50.236502,-5.018414,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,9.89,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.241672,-5.027157,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,10.33,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.253879,-5.041962,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,11.58,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.237587,-4.976406,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-4.94999999999999,9.93,4713,2931,1334,1191,65,62,4912,1449,4912,1449,173,175,1529,1374,2579,2079
50.237587,-4.976406,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-4.94999999999999,9.93,4713,2931,1334,1191,65,62,4912,1449,4912,1449,173,175,1529,1374,2579,2079
50.26099,-5.045222,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,12.36,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.237587,-4.976406,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-4.94999999999999,9.93,4713,2931,1334,1191,65,62,4912,1449,4912,1449,173,175,1529,1374,2579,2079
50.200194,-5.065174,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,5.69,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.162818,-5.083786,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4710,2940,1342,1197,72,70,4909,1459,4909,1459,176,180,1536,1379,2586,2085
50.20959,-5.083999,1990,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,7.06,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
52.321947,1.609122,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.25,1.65000000000001,8.48,5231,2642,735,705,567,456,5429,1173,5429,1173,603,559,929,883,1979,1578
50.630776,-3.309934,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-3.24999999999999,4.74,4820,2843,1209,1066,104,71,5019,1358,5019,1358,219,221,1404,1248,2453,1952
50.280155,-3.774689,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.84999999999999,6.32,4760,2863,1260,1128,25,25,4959,1379,4959,1379,168,171,1454,1310,2504,2013
50.630776,-3.309934,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-3.24999999999999,4.74,4820,2843,1209,1066,104,71,5019,1358,5019,1358,219,221,1404,1248,2453,1952
50.237621,-3.732441,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.64999999999999,6.03,4767,2850,1238,1118,49,38,4966,1366,4966,1366,170,172,1432,1300,2482,2003
52.32446,1.615199,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.25,1.65000000000001,8.62,5231,2642,735,705,567,456,5429,1173,5429,1173,603,559,929,883,1979,1578
50.280155,-3.774689,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.84999999999999,6.32,4760,2863,1260,1128,25,25,4959,1379,4959,1379,168,171,1454,1310,2504,2013
50.244306,-3.766344,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.84999999999999,5.99,4760,2863,1260,1128,25,25,4959,1379,4959,1379,168,171,1454,1310,2504,2013
50.271028,-3.72383,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.64999999999999,5.75,4767,2850,1238,1118,49,38,4966,1366,4966,1366,170,172,1432,1300,2482,2003
50.630776,-3.309934,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-3.24999999999999,4.74,4820,2843,1209,1066,104,71,5019,1358,5019,1358,219,221,1404,1248,2453,1952
51.586786,0.795364,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,5.57,5178,2643,832,800,514,375,5377,1164,5377,1164,550,467,1026,977,2076,1671
50.277693,-3.759159,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.84999999999999,7.16,4760,2863,1260,1128,25,25,4959,1379,4959,1379,168,171,1454,1310,2504,2013
50.630776,-3.309934,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-3.24999999999999,4.74,4820,2843,1209,1066,104,71,5019,1358,5019,1358,219,221,1404,1248,2453,1952
50.237621,-3.732441,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.64999999999999,6.03,4767,2850,1238,1118,49,38,4966,1366,4966,1366,170,172,1432,1300,2482,2003
50.237621,-3.732441,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.64999999999999,6.03,4767,2850,1238,1118,49,38,4966,1366,4966,1366,170,172,1432,1300,2482,2003
50.271028,-3.72383,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.64999999999999,5.75,4767,2850,1238,1118,49,38,4966,1366,4966,1366,170,172,1432,1300,2482,2003
50.271028,-3.72383,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.64999999999999,5.75,4767,2850,1238,1118,49,38,4966,1366,4966,1366,170,172,1432,1300,2482,2003
52.047898,1.161012,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,10.92,5198,2650,801,752,535,411,5397,1176,5397,1176,571,512,995,931,2045,1626
50.244306,-3.766344,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.84999999999999,5.99,4760,2863,1260,1128,25,25,4959,1379,4959,1379,168,171,1454,1310,2504,2013
50.237621,-3.732441,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.64999999999999,6.03,4767,2850,1238,1118,49,38,4966,1366,4966,1366,170,172,1432,1300,2482,2003
50.271028,-3.72383,1990,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.64999999999999,5.75,4767,2850,1238,1118,49,38,4966,1366,4966,1366,170,172,1432,1300,2482,2003
52.164813,1.540798,1990,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.15,1.65000000000001,7.64,5220,2635,744,713,556,451,5418,1165,5418,1165,592,552,938,891,1988,1586
52.158327,1.576845,1990,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.15,1.65000000000001,5.08,5220,2635,744,713,556,451,5418,1165,5418,1165,592,552,938,891,1988,1586
52.164373,1.55539,1990,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.15,1.65000000000001,6.66,5220,2635,744,713,556,451,5418,1165,5418,1165,592,552,938,891,1988,1586
52.158707,1.534463,1990,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.15,1.65000000000001,7.95,5220,2635,744,713,556,451,5418,1165,5418,1165,592,552,938,891,1988,1586
52.151767,1.555847,1990,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.15,1.65000000000001,6.43,5220,2635,744,713,556,451,5418,1165,5418,1165,592,552,938,891,1988,1586
52.084286,1.496454,1990,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.05,1.55000000000001,5.29,5207,2634,757,726,544,440,5406,1163,5406,1163,580,539,951,904,2001,1598
51.950851,1.224044,1989,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5197,2646,796,749,534,415,5396,1172,5396,1172,569,515,990,927,2040,1622
