"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
51.70082,-5.156917,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,5.68,841,577,956,938,5092,1534,287,159,360,337
51.712646,-5.151949,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,6.98,841,577,956,938,5092,1534,287,159,360,337
51.712179,-5.169291,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.98,851,584,966,950,5102,1544,297,172,370,350
51.704334,-5.160057,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,6.09,841,577,956,938,5092,1534,287,159,360,337
51.710462,-5.166275,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,6.82,841,577,956,938,5092,1534,287,159,360,337
51.70445,-5.155722,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,6.07,841,577,956,938,5092,1534,287,159,360,337
51.701912,-5.149755,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,5.78,841,577,956,938,5092,1534,287,159,360,337
51.691765,-5.15918,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,841,578,956,943,5092,1536,287,163,360,342
51.714287,-5.157855,1961,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,7.18,841,577,956,938,5092,1534,287,159,360,337
51.692663,-5.159243,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,841,578,956,943,5092,1536,287,163,360,342
51.701718,-5.156979,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,5.78,841,577,956,938,5092,1534,287,159,360,337
51.721377,-5.227861,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,851,582,966,947,5102,1542,297,168,370,346
51.720097,-5.208944,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,851,581,966,946,5102,1540,297,168,370,346
51.771858,-4.913972,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,16.49,842,570,957,937,5094,1528,288,156,361,335
51.70808,-5.187825,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.34,851,584,966,950,5102,1544,297,172,370,350
51.701912,-5.149755,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,5.78,841,577,956,938,5092,1534,287,159,360,337
51.686965,-5.170422,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,841,578,956,942,5092,1537,287,163,360,341
51.687706,-5.074968,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,842,572,957,941,5094,1531,288,160,361,340
51.713077,-5.169354,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.91,851,584,966,950,5102,1544,297,172,370,350
51.718542,-5.16684,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.72,851,584,966,950,5102,1544,297,172,370,350
51.713389,-5.157793,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.14999999999999,7.08,841,577,956,938,5092,1534,287,159,360,337
51.680603,-5.172871,1960,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,841,579,956,942,5092,1537,287,163,360,341
53.1,4.7,1958,8,"Netherlands","HUMAN_OBSERVATION",53.15,4.65000000000001,6.49,226,225,1458,1229,5653,1066,758,682,794,780
51.7,4.1,1958,11,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,6.55,80,77,1347,1075,5541,984,646,595,682,663
53.5,6.25,1957,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,319,1565,1319,5760,1033,865,795,900,890
51.41,3.91,1957,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,53,1351,1038,5546,968,651,579,686,638
51.4,3.554,1957,6,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,5.57,32,30,1301,1028,5496,990,601,555,636,617
51.378,3.509,1957,6,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.51,32,30,1301,1028,5496,990,601,555,636,617
51.52,3.43,1957,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,27,1298,1030,5492,1001,597,548,633,614
51.388,3.439,1957,6,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,6.94,25,24,1294,1024,5489,996,594,548,629,611
51.71577,-5.169542,1957,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.73,851,584,966,950,5102,1544,297,172,370,350
53.32,6.89,1954,3,"Netherlands","HUMAN_OBSERVATION",53.35,6.95000000000001,5.2,388,341,1626,1333,5821,993,926,833,961,921
51.867,4.05,1954,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,84,85,1350,1086,5545,993,650,598,686,670
51.867,4.05,1954,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,84,85,1350,1086,5545,993,650,598,686,670
51.98,4.09,1954,8,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,8.26,101,100,1358,1103,5553,1007,658,603,693,679
52.7,4.63,1952,1,"Netherlands","HUMAN_OBSERVATION",52.75,4.65000000000001,5.73,187,187,1426,1191,5621,1033,726,665,761,755
52.44,4.55,1952,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,155,1407,1158,5602,1012,707,648,743,731
52.44,4.55,1952,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,155,1407,1158,5602,1012,707,648,743,731
52.902,4.93,1952,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,220,211,1458,1215,5653,1033,758,689,794,780
52.44,4.55,1952,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,155,1407,1158,5602,1012,707,648,743,731
52.44,4.55,1952,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,155,1407,1158,5602,1012,707,648,743,731
52.2,4.38,1952,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.93,132,130,1386,1133,5581,1007,686,629,721,708
52.2,4.38,1952,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.93,132,130,1386,1133,5581,1007,686,629,721,708
51.388,3.439,1952,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,6.94,25,24,1294,1024,5489,996,594,548,629,611
52.259,4.438,1952,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.08,132,130,1386,1133,5581,1007,686,629,721,708
53.417,5.324,1952,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,278,273,1516,1278,5711,1061,816,735,852,834
51.69,3.81,1952,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,63,59,1329,1060,5524,993,629,578,664,646
52.27,4.47,1952,9,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,9.01,145,143,1397,1146,5592,1010,696,638,732,720
52.477,4.572,1952,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,159,1407,1162,5602,1014,707,650,743,734
53.3,5.6,1952,11,"Netherlands","HUMAN_OBSERVATION",53.35,5.55000000000001,6.48,279,276,1517,1279,5712,1046,816,746,852,842
52.392,4.535,1951,1,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,6.54,158,156,1407,1159,5602,1013,707,648,743,732
52.392,4.535,1951,1,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,6.54,158,156,1407,1159,5602,1013,707,648,743,732
52.37,4.52,1951,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.25,145,143,1397,1146,5592,1010,696,638,732,720
52.37,4.52,1951,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.25,145,143,1397,1146,5592,1010,696,638,732,720
52.2,4.38,1951,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.93,132,130,1386,1133,5581,1007,686,629,721,708
52.2,4.38,1951,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.93,132,130,1386,1133,5581,1007,686,629,721,708
52.22,4.4,1951,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.77,132,130,1386,1133,5581,1007,686,629,721,708
51.522,4.161,1951,3,"Netherlands","HUMAN_OBSERVATION",51.45,4.15000000000001,8.05,91,70,1358,1050,5552,958,657,596,693,655
52.37,4.52,1951,3,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.25,145,143,1397,1146,5592,1010,696,638,732,720
52.837,4.69,1951,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,196,196,1434,1200,5629,1038,734,671,769,763
51.71,4.01,1951,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,72,1347,1069,5541,984,646,592,682,659
51.82,3.89,1951,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,75,73,1336,1075,5531,998,636,586,672,657
51.82,3.89,1951,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,75,73,1336,1075,5531,998,636,586,672,657
51.82,3.89,1951,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,75,73,1336,1075,5531,998,636,586,672,657
51.52,4,1951,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,62,1347,1051,5542,971,646,587,682,649
51.52,4,1951,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,62,1347,1051,5542,971,646,587,682,649
51.5,4.04,1951,8,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.61,80,66,1347,1056,5542,970,646,591,682,654
51.71,4.01,1951,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,72,1347,1069,5541,984,646,592,682,659
53.1,4.7,1951,9,"Netherlands","HUMAN_OBSERVATION",53.15,4.65000000000001,6.49,226,225,1458,1229,5653,1066,758,682,794,780
51.38,4.25,1951,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,104,77,1371,1048,5566,947,670,602,706,658
51.38,4.25,1951,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,104,77,1371,1048,5566,947,670,602,706,658
51.6,3.8,1951,11,"Netherlands","HUMAN_OBSERVATION",51.65,3.75000000000001,6.55,56,53,1322,1054,5517,993,622,573,657,640
53.417,5.324,1951,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,278,273,1516,1278,5711,1061,816,735,852,834
52.72,4.63,1950,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,183,1426,1187,5621,1031,726,663,761,752
52.75,4.64,1950,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,186,1426,1190,5621,1033,726,665,761,754
52.44,4.55,1950,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,155,1407,1158,5602,1012,707,648,743,731
51.52,3.43,1950,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,27,1298,1030,5492,1001,597,548,633,614
51.451,3.626,1950,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,5.27,32,30,1301,1028,5496,990,601,555,636,617
51.37,3.37,1950,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,9.01,18,18,1287,1021,5482,1001,587,541,622,605
51.67,3.69,1950,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,52,1315,1054,5510,998,615,569,651,637
53.417,5.324,1950,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,278,273,1516,1278,5711,1061,816,735,852,834
51.389,3.815,1950,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,97,47,1363,1032,5558,971,663,572,699,631
51.426,3.717,1950,8,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,12.53,97,49,1363,1030,5558,967,663,574,699,631
53.417,5.324,1950,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,278,273,1516,1278,5711,1061,816,735,852,834
52.96,4.73,1950,9,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,5.48,206,206,1442,1210,5637,1049,742,673,778,767
52.94,4.71,1950,9,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,4.18,206,206,1442,1210,5637,1049,742,673,778,767
51.522,4.161,1950,9,"Netherlands","HUMAN_OBSERVATION",51.45,4.15000000000001,8.05,91,70,1358,1050,5552,958,657,596,693,655
52.93,4.71,1950,9,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,4.6,206,206,1442,1210,5637,1049,742,673,778,767
51.44,3.55,1950,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,32,30,1301,1027,5496,989,601,555,636,617
51.44,3.55,1950,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,32,30,1301,1027,5496,989,601,555,636,617
51.74,3.77,1950,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,62,61,1326,1064,5521,998,626,576,661,646
52.75,4.64,1950,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,186,1426,1190,5621,1033,726,665,761,754
52.96,4.73,1950,11,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,5.48,206,206,1442,1210,5637,1049,742,673,778,767
52.22,4.4,1950,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.77,132,130,1386,1133,5581,1007,686,629,721,708
51.63,3.89,1950,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,63,60,1329,1057,5524,984,629,582,664,648
52.96,4.73,1949,8,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,5.48,206,206,1442,1210,5637,1049,742,673,778,767
52.96,4.73,1949,8,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,5.48,206,206,1442,1210,5637,1049,742,673,778,767
52.3,4.47,1949,11,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.73,145,143,1397,1146,5592,1010,696,638,732,720
52.137,4.315,1947,11,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,4.67,119,117,1375,1120,5570,1004,675,619,711,697
52.27,4.47,1947,12,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,9.01,145,143,1397,1146,5592,1010,696,638,732,720
53.2941,-3.816853,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.84999999999999,6.6,1092,526,1207,1115,5342,1528,538,333,611,515
53.316685,-3.519819,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,504,1227,1110,5362,1507,558,331,631,513
53.334536,-3.302693,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.24999999999999,3.9,1132,489,1247,1113,5382,1493,578,338,651,518
51.650367,-4.241863,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,514,973,929,5117,1475,306,143,379,327
51.582435,-3.803757,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,867,484,978,918,5122,1444,313,137,386,319
51.733614,-4.629066,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.64999999999999,9.42,848,542,961,932,5105,1501,294,147,367,330
53.291544,-3.837,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.84999999999999,6.56,1092,526,1207,1115,5342,1528,538,333,611,515
51.573391,-3.992591,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,862,497,974,918,5118,1456,309,135,381,318
51.581812,-3.809188,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,867,484,978,918,5122,1444,313,137,386,319
50.315526,-4.082222,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.14999999999999,6.16,569,526,807,784,4991,1424,0,2,180,182
51.398693,-3.232569,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,444,1006,896,5150,1400,341,132,414,303
51.654258,-4.250006,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.651908,-4.253403,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.6552,-4.715615,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,845,547,960,933,5102,1506,292,149,364,331
53.263038,-3.988717,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,4.33,1085,534,1200,1105,5336,1535,531,321,604,504
51.401343,-3.219917,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.35,-3.24999999999999,6.09,895,446,1006,891,5150,1399,341,127,414,297
51.576088,-3.997904,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,862,497,974,919,5118,1456,309,135,381,318
53.236485,-4.120853,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,4.95,1085,534,1200,1105,5336,1535,531,321,604,504
51.403646,-3.224953,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.35,-3.24999999999999,6.22,895,446,1006,891,5150,1399,341,127,414,297
53.285286,-3.892238,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.84999999999999,7.73,1092,526,1207,1115,5342,1528,538,333,611,515
52.909374,-4.305608,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.85,-4.34999999999999,7.25,988,540,1103,1062,5239,1533,434,277,507,461
51.628065,-4.255934,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,926,5117,1475,306,140,379,324
53.33289,-4.62955,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1035,574,1150,1118,5285,1573,481,332,554,516
51.598955,-3.972484,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,862,495,974,921,5118,1455,309,138,381,321
50.930438,-4.549336,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,784,541,895,852,5039,1469,230,69,303,250
53.335607,-3.443898,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1119,501,1233,1112,5369,1503,565,334,638,515
53.277673,-4.079393,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1085,537,1200,1108,5336,1538,531,324,604,507
53.315825,-3.516786,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,504,1227,1110,5362,1507,558,331,631,513
53.352476,-3.385873,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.44999999999999,4.27,1119,502,1233,1114,5369,1505,565,335,638,517
54.049045,-6.177004,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,698,1226,1213,5348,1700,558,432,631,613
52.343991,-6.430949,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,926,669,1041,1033,5151,1643,372,271,445,440
52.201471,-6.775586,NA,NA,"Ireland","HUMAN_OBSERVATION",52.15,-6.74999999999999,5.99,914,689,1023,1019,5125,1656,360,269,433,430
52.151749,-6.98437,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,920,705,1026,1024,5122,1672,366,280,438,438
52.257543,-7.100327,NA,NA,"Ireland","HUMAN_OBSERVATION",52.15,-7.14999999999999,12.44,926,716,1028,1027,5120,1682,372,288,444,444
52.194019,-6.968097,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,920,704,1026,1028,5122,1672,366,282,438,441
52.067586,-7.576089,NA,NA,"Ireland","HUMAN_OBSERVATION",52.05,-7.44999999999999,8.85,928,736,1022,1024,5105,1699,374,297,447,446
51.472212,-9.466278,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1001,877,1026,1026,5016,1817,447,393,496,499
51.609156,-9.548329,NA,NA,"Ireland","HUMAN_OBSERVATION",51.65,-9.64999999999999,8.37,1023,888,1053,1050,5038,1834,469,411,520,520
51.652123,-9.788903,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1030,898,1056,1055,5039,1843,476,420,527,528
51.7428,-9.537928,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1028,880,1059,1055,5050,1829,474,407,525,521
51.867277,-9.65708,NA,NA,"Ireland","HUMAN_OBSERVATION",51.75,-9.54999999999999,14.99,1028,881,1059,1056,5050,1830,474,408,525,522
51.873889,-9.5768,NA,NA,"Ireland","HUMAN_OBSERVATION",51.75,-9.54999999999999,13.91,1028,881,1059,1056,5050,1830,474,408,525,522
52.136379,-9.88933,NA,NA,"Ireland","HUMAN_OBSERVATION",52.25,-9.84999999999999,12.93,1146,901,1161,1114,5134,1863,592,449,643,573
52.2589,-9.914521,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1139,906,1154,1117,5127,1867,585,453,636,577
52.652934,-9.551765,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1189,883,1204,1144,5176,1855,635,453,686,589
53.185271,-8.964112,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1277,851,1292,1180,5264,1835,723,456,774,608
53.211532,-8.920863,NA,NA,"Ireland","HUMAN_OBSERVATION",53.15,-8.94999999999999,7.12,1277,849,1292,1176,5264,1833,723,453,774,605
53.553688,-9.989611,NA,NA,"Ireland","HUMAN_OBSERVATION",53.65,-9.94999999999999,11.04,1291,924,1306,1255,5279,1913,737,540,788,690
53.866321,-9.666198,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1321,911,1336,1268,5309,1904,767,542,818,697
53.966188,-9.90486,NA,NA,"Ireland","HUMAN_OBSERVATION",54.05,-9.94999999999999,9.79,1330,934,1345,1294,5317,1928,776,570,827,724
54.241725,-9.138245,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1420,888,1435,1292,5408,1886,867,549,918,711
54.330488,-8.554614,NA,NA,"Ireland","HUMAN_OBSERVATION",54.45,-8.54999999999999,13.31,1459,858,1474,1300,5447,1860,905,544,956,712
54.627032,-8.169034,NA,NA,"Ireland","HUMAN_OBSERVATION",54.55,-8.24999999999999,10.04,1483,844,1498,1304,5470,1846,929,542,980,713
54.767226,-8.493335,NA,NA,"Ireland","HUMAN_OBSERVATION",54.85,-8.44999999999999,9.62,1448,868,1497,1339,5469,1872,895,577,967,749
54.886115,-8.345646,NA,NA,"Ireland","HUMAN_OBSERVATION",54.85,-8.44999999999999,7.8,1448,868,1497,1339,5469,1872,895,577,967,749
54.949264,-8.409701,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1437,870,1501,1349,5473,1874,884,585,956,758
55.157358,-7.5205,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1372,827,1487,1354,5562,1833,818,579,891,757
55.2881,-7.298631,NA,NA,"Ireland","HUMAN_OBSERVATION",55.35,-7.14999999999999,11.67,1321,816,1436,1369,5567,1822,768,590,840,769
55.13444,-7.141041,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1322,805,1436,1345,5567,1810,768,567,841,746
54.671984,-5.875938,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,709,1295,1277,5426,1714,626,493,699,675
52.965686,-5.990703,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,987,650,1102,1093,5223,1640,434,316,506,494
52.55794,-6.189735,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,945,656,1060,1052,5177,1635,391,282,464,455
52.267791,-6.301925,NA,NA,"Ireland","HUMAN_OBSERVATION",52.25,-6.24999999999999,4.05,913,656,1028,1020,5142,1628,359,255,432,425
52.703906,-6.128275,NA,NA,"Ireland","HUMAN_OBSERVATION",52.65,-6.14999999999999,6.18,956,654,1071,1061,5188,1637,402,289,475,464
51.688788,-5.119178,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,841,575,956,942,5092,1533,287,162,360,341
53.237569,-4.110416,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,4.26,1085,534,1200,1105,5336,1535,531,321,604,504
53.307964,-4.04334,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1079,536,1194,1111,5329,1537,525,327,598,511
51.582859,-3.801897,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,867,484,978,919,5122,1444,313,137,386,319
53.285095,-3.904231,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.94999999999999,7.84,1085,532,1200,1115,5336,1534,532,332,604,515
53.234953,-4.522384,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1025,564,1140,1106,5275,1562,471,320,544,504
53.237093,-4.086416,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1085,536,1200,1104,5336,1536,531,319,604,503
53.294743,-3.681088,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.64999999999999,6.49,1105,514,1220,1114,5356,1516,552,334,624,516
51.651607,-4.15157,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,508,976,928,5120,1469,310,143,382,327
50.629025,-3.305644,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-3.24999999999999,4.57,493,456,859,813,5052,1373,104,71,219,221
51.733807,-4.579833,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.54999999999999,9.55,851,535,964,931,5108,1495,297,145,370,329
53.261294,-4.090593,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1085,537,1200,1106,5336,1538,531,322,604,506
51.65159,-4.248429,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
