"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Bodo_seaway","Bodo_geodesic","Crete_seaway","Crete_geodesic","Gdynia_seaway","Gdynia_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","SWC_seaway","SWC_geodesic","TZS_seaway","TZS_geodesic","Toralla_seaway","Toralla_geodesic"
60.614782,21.16012,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614765,21.160141,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614748,21.160163,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614731,21.160202,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614713,21.160205,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614688,21.160247,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614671,21.160268,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614654,21.160289,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614637,21.160311,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.614611,21.160334,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1986,1517,2600,805,7172,2824,710,703,3209,2511,7404,1753,1222,597,1241,812,7371,1892,7371,1892,2544,2071,1082,630,154,144,3424,2872
60.662821,21.212629,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1522,2604,801,7176,2829,711,709,3212,2517,7407,1759,1225,601,1244,817,7374,1898,7374,1898,2548,2076,1086,635,148,145,3427,2877
60.662776,21.212618,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1522,2604,801,7176,2829,711,709,3212,2517,7407,1759,1225,601,1244,817,7374,1898,7374,1898,2548,2076,1086,635,148,145,3427,2877
60.662731,21.212626,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1522,2604,801,7176,2829,711,709,3212,2517,7407,1759,1225,601,1244,817,7374,1898,7374,1898,2548,2076,1086,635,148,145,3427,2877
60.662641,21.212624,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1522,2604,801,7176,2829,711,709,3212,2517,7407,1759,1225,601,1244,817,7374,1898,7374,1898,2548,2076,1086,635,148,145,3427,2877
60.662551,21.212622,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1522,2604,801,7176,2829,711,709,3212,2517,7407,1759,1225,601,1244,817,7374,1898,7374,1898,2548,2076,1086,635,148,145,3427,2877
60.66246,21.21262,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1522,2604,801,7176,2829,711,709,3212,2517,7407,1759,1225,601,1244,817,7374,1898,7374,1898,2548,2076,1086,635,148,145,3427,2877
60.662443,21.212623,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1522,2604,801,7176,2829,711,709,3212,2517,7407,1759,1225,601,1244,817,7374,1898,7374,1898,2548,2076,1086,635,148,145,3427,2877
60.662416,21.212628,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1522,2604,801,7176,2829,711,709,3212,2517,7407,1759,1225,601,1244,817,7374,1898,7374,1898,2548,2076,1086,635,148,145,3427,2877
60.677076,21.230836,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1524,2604,800,7176,2831,711,710,3212,2518,7407,1760,1225,603,1244,818,7374,1899,7374,1899,2548,2078,1086,637,148,145,3427,2879
60.677304,21.230886,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1524,2604,799,7176,2831,711,710,3212,2518,7407,1760,1225,603,1244,818,7374,1899,7374,1899,2548,2078,1086,637,148,145,3427,2879
60.677213,21.230866,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1524,2604,799,7176,2831,711,710,3212,2518,7407,1760,1225,603,1244,818,7374,1899,7374,1899,2548,2078,1086,637,148,145,3427,2879
60.677122,21.230846,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1524,2604,799,7176,2831,711,710,3212,2518,7407,1760,1225,603,1244,818,7374,1899,7374,1899,2548,2078,1086,637,148,145,3427,2879
60.67724,21.23088,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1524,2604,799,7176,2831,711,710,3212,2518,7407,1760,1225,603,1244,818,7374,1899,7374,1899,2548,2078,1086,637,148,145,3427,2879
60.677486,21.230945,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1524,2604,799,7176,2831,711,710,3212,2518,7407,1760,1225,603,1244,818,7374,1899,7374,1899,2548,2078,1086,637,148,145,3427,2879
60.677395,21.230925,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1524,2604,799,7176,2831,711,710,3212,2518,7407,1760,1225,603,1244,818,7374,1899,7374,1899,2548,2078,1086,637,148,145,3427,2879
60.677577,21.230966,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1989,1524,2604,799,7176,2831,711,710,3212,2518,7407,1760,1225,603,1244,818,7374,1899,7374,1899,2548,2078,1086,637,148,145,3427,2879
60.9107,21.02349,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910632,21.023373,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910563,21.023238,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910504,21.02312,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910435,21.023004,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910367,21.022887,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910307,21.02275,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910239,21.022634,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910171,21.022517,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1529,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910101,21.022382,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1529,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910043,21.022282,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1529,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.909923,21.022009,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1529,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.909982,21.022127,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1529,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.910032,21.022247,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1529,2624,771,7196,2858,742,733,3233,2526,7428,1781,1246,599,1265,820,7395,1919,7395,1919,2568,2080,1106,639,182,171,3448,2883
60.900095,21.044576,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,773,7196,2857,742,732,3233,2526,7428,1780,1246,600,1265,820,7395,1919,7395,1919,2568,2081,1106,640,182,169,3448,2883
60.900027,21.044459,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1530,2624,773,7196,2857,742,732,3233,2526,7428,1780,1246,600,1265,820,7395,1919,7395,1919,2568,2081,1106,640,182,169,3448,2883
60.899967,21.044323,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899907,21.044204,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899839,21.044088,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899779,21.043951,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899711,21.043834,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899651,21.043698,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899583,21.043581,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899543,21.043496,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899523,21.043463,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.891645,21.04854,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,640,173,169,3439,2883
60.891606,21.048474,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,640,173,169,3439,2883
60.891546,21.048337,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,640,173,169,3439,2883
60.891478,21.048221,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891251,21.047764,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891191,21.047646,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891152,21.047561,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891122,21.047511,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891103,21.047478,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891083,21.047444,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891063,21.047393,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.899513,21.043428,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899483,21.04336,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899423,21.043241,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899363,21.043105,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899312,21.042966,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899263,21.042865,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899223,21.04278,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899163,21.042643,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899112,21.042505,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899051,21.042368,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.899021,21.0423,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.898991,21.042232,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.898931,21.042095,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1530,2615,773,7187,2857,731,732,3224,2526,7419,1780,1237,600,1255,820,7386,1919,7386,1919,2559,2081,1097,640,173,169,3439,2883
60.927892,21.028824,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,769,7196,2860,742,735,3233,2528,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927824,21.028707,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,769,7196,2860,742,735,3233,2528,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927764,21.02857,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,769,7196,2860,742,735,3233,2528,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927695,21.028454,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,769,7196,2860,742,735,3233,2528,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927635,21.028317,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,769,7196,2860,742,735,3233,2528,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927567,21.0282,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,769,7196,2860,742,735,3233,2528,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927508,21.028082,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,769,7196,2860,742,735,3233,2528,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927439,21.027947,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2528,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927379,21.027829,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.92731,21.027694,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.92726,21.027574,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927241,21.027559,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927202,21.027474,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927162,21.027389,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,641,182,172,3448,2884
60.927094,21.027272,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,640,182,172,3448,2884
60.927033,21.027135,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,640,182,172,3448,2884
60.926965,21.027018,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,640,182,172,3448,2884
60.926905,21.026882,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2009,1531,2624,770,7196,2860,742,735,3233,2527,7428,1783,1246,600,1265,821,7395,1921,7395,1921,2568,2081,1106,640,182,172,3448,2884
60.890488,21.046003,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.890548,21.04614,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.8906,21.046278,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.89069,21.046483,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.890741,21.046621,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.890802,21.046776,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.890821,21.04681,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.890832,21.046845,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.890892,21.046981,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.890943,21.047119,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1779,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891003,21.047256,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891034,21.047343,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.891053,21.047376,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1529,2615,774,7187,2856,731,731,3224,2526,7419,1780,1237,600,1255,820,7386,1918,7386,1918,2559,2080,1097,639,173,169,3439,2883
60.879844,21.017236,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1527,2615,774,7187,2855,731,730,3224,2524,7419,1778,1237,598,1255,818,7386,1916,7386,1916,2559,2078,1097,637,173,169,3439,2881
60.879784,21.0171,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1527,2615,774,7187,2855,731,730,3224,2524,7419,1778,1237,598,1255,818,7386,1916,7386,1916,2559,2078,1097,637,173,169,3439,2881
60.879724,21.016963,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1527,2615,774,7187,2855,731,730,3224,2524,7419,1778,1237,598,1255,818,7386,1916,7386,1916,2559,2078,1097,637,173,169,3439,2881
60.879663,21.016827,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1527,2615,774,7187,2855,731,730,3224,2524,7419,1778,1237,598,1255,818,7386,1916,7386,1916,2559,2078,1097,637,173,169,3439,2881
60.879603,21.01669,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1527,2615,774,7187,2855,731,730,3224,2524,7419,1778,1237,598,1255,818,7386,1916,7386,1916,2559,2078,1097,637,173,169,3439,2881
60.879554,21.016589,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1527,2615,774,7187,2855,731,730,3224,2524,7419,1778,1237,598,1255,818,7386,1916,7386,1916,2559,2078,1097,637,173,169,3439,2881
60.879503,21.016451,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1527,2615,774,7187,2855,731,730,3224,2524,7419,1778,1237,598,1255,818,7386,1916,7386,1916,2559,2078,1097,637,173,169,3439,2881
60.879442,21.016314,2023,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2000,1527,2615,774,7187,2855,731,730,3224,2524,7419,1778,1237,598,1255,818,7386,1916,7386,1916,2559,2078,1097,637,173,169,3439,2881
