"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Bodo_seaway","Bodo_geodesic","Crete_seaway","Crete_geodesic","Galway_seaway","Galway_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","SWC_seaway","SWC_geodesic","Svalbard_seaway","Svalbard_geodesic","TZS_seaway","TZS_geodesic","Toralla_seaway","Toralla_geodesic"
50.0915,-5.093186,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2937,614,477,4931,1483,1565,1428,1513,1331,76,74,1540,1385,3334,3247,2590,2091,951,919
50.087047,-5.091501,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2937,614,477,4931,1482,1565,1428,1513,1332,76,74,1540,1386,3334,3247,2590,2091,951,918
60.346716,-1.444694,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1044,1042,1138,1099,5933,3369,987,938,6165,1924,877,726,872,803,1365,1124,890,811,2101,2083,1949,1367,2184,2077
50.102537,-5.084107,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,597,2440,2205,4710,2937,625,476,4941,1482,1561,1426,1510,1330,72,73,1536,1384,3344,3245,2586,2090,961,920
50.087344,-5.080334,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2936,614,477,4931,1482,1565,1427,1513,1331,76,73,1540,1385,3334,3247,2590,2090,951,919
50.0915,-5.093186,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2937,614,477,4931,1483,1565,1428,1513,1331,76,74,1540,1385,3334,3247,2590,2091,951,919
50.099433,-5.099291,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,599,2430,2205,4700,2938,614,476,4931,1483,1565,1427,1513,1331,76,74,1540,1385,3334,3246,2590,2091,951,920
50.101603,-5.119012,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,7.3,626,594,2440,2199,4710,2937,625,474,4941,1481,1561,1421,1510,1325,72,68,1536,1379,3344,3240,2586,2084,961,926
50.096399,-5.078118,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,597,2430,2205,4700,2937,614,477,4931,1482,1565,1427,1513,1330,76,72,1540,1384,3334,3246,2590,2090,951,920
50.087047,-5.091501,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2937,614,477,4931,1482,1565,1428,1513,1332,76,74,1540,1386,3334,3247,2590,2091,951,918
50.096399,-5.078118,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,597,2430,2205,4700,2937,614,477,4931,1482,1565,1427,1513,1330,76,72,1540,1384,3334,3246,2590,2090,951,920
50.095729,-5.103247,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,6.36,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.095729,-5.103247,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,6.36,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.087381,-5.078938,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2936,614,478,4931,1481,1565,1427,1513,1331,76,73,1540,1385,3334,3247,2590,2090,951,919
50.0915,-5.093186,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2937,614,477,4931,1483,1565,1428,1513,1331,76,74,1540,1385,3334,3247,2590,2091,951,919
50.093361,-5.157631,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,9.08,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.097076,-5.120116,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,7.25,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.099433,-5.099291,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,599,2430,2205,4700,2938,614,476,4931,1483,1565,1427,1513,1331,76,74,1540,1385,3334,3246,2590,2091,951,920
50.087381,-5.078938,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2936,614,478,4931,1481,1565,1427,1513,1331,76,73,1540,1385,3334,3247,2590,2090,951,919
50.095729,-5.103247,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,6.36,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.096627,-5.103305,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,6.44,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.099433,-5.099291,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,599,2430,2205,4700,2938,614,476,4931,1483,1565,1427,1513,1331,76,74,1540,1385,3334,3246,2590,2091,951,920
50.097898,-5.122967,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,7.46,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.0915,-5.093186,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2937,614,477,4931,1483,1565,1428,1513,1331,76,74,1540,1385,3334,3247,2590,2091,951,919
50.102537,-5.084107,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,597,2440,2205,4710,2937,625,476,4941,1482,1561,1426,1510,1330,72,73,1536,1384,3344,3245,2586,2090,961,920
50.107027,-5.084395,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,597,2440,2204,4710,2938,625,476,4941,1482,1561,1426,1510,1330,72,72,1536,1384,3344,3245,2586,2089,961,921
50.101603,-5.119012,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,7.3,626,594,2440,2199,4710,2937,625,474,4941,1481,1561,1421,1510,1325,72,68,1536,1379,3344,3240,2586,2084,961,926
60.346716,-1.444694,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1044,1042,1138,1099,5933,3369,987,938,6165,1924,877,726,872,803,1365,1124,890,811,2101,2083,1949,1367,2184,2077
50.107027,-5.084395,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,597,2440,2204,4710,2938,625,476,4941,1482,1561,1426,1510,1330,72,72,1536,1384,3344,3245,2586,2089,961,921
50.087344,-5.080334,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2936,614,477,4931,1482,1565,1427,1513,1331,76,73,1540,1385,3334,3247,2590,2090,951,919
50.095729,-5.103247,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,6.36,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.096627,-5.103305,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,6.44,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.101603,-5.119012,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,7.3,626,594,2440,2199,4710,2937,625,474,4941,1481,1561,1421,1510,1325,72,68,1536,1379,3344,3240,2586,2084,961,926
50.099433,-5.099291,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,599,2430,2205,4700,2938,614,476,4931,1483,1565,1427,1513,1331,76,74,1540,1385,3334,3246,2590,2091,951,920
50.099433,-5.099291,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,599,2430,2205,4700,2938,614,476,4931,1483,1565,1427,1513,1331,76,74,1540,1385,3334,3246,2590,2091,951,920
50.097076,-5.120116,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,7.25,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
50.087381,-5.078938,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,629,598,2430,2206,4700,2936,614,478,4931,1481,1565,1427,1513,1331,76,73,1540,1385,3334,3247,2590,2090,951,919
50.095729,-5.103247,1987,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,6.36,629,597,2430,2209,4700,2933,614,482,4931,1479,1565,1429,1513,1332,76,73,1540,1386,3334,3251,2590,2092,951,916
60.002285,-1.170771,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1006,1000,1145,1120,5934,3332,988,916,6166,1884,839,707,834,776,1366,1089,852,787,2131,2118,1911,1358,2185,2045
60.131294,-0.998326,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1015,1011,1130,1103,5950,3335,1004,934,6182,1890,832,698,827,772,1382,1105,844,781,2118,2102,1903,1346,2201,2061
60.314462,-1.461532,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1044,1038,1138,1102,5933,3367,987,934,6165,1922,877,726,872,803,1365,1120,890,811,2101,2086,1949,1369,2184,2073
60.314462,-1.461532,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1044,1038,1138,1102,5933,3367,987,934,6165,1922,877,726,872,803,1365,1120,890,811,2101,2086,1949,1369,2184,2073
60.346316,-1.355923,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1045,1040,1133,1096,5939,3366,992,940,6170,1921,872,721,867,799,1371,1125,884,807,2100,2082,1943,1362,2189,2078
56.194458,-2.568014,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,657,657,1546,1521,5761,3123,1135,567,5992,1636,931,870,904,846,1097,657,929,884,2577,2550,1981,1568,2012,1616
59.545437,-1.601185,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,960,1203,1175,5884,3315,938,862,6116,1860,848,728,843,786,1316,1035,860,801,2191,2172,1919,1392,2135,1989
60.392378,-1.093741,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1038,1041,1120,1083,5964,3359,1018,953,6196,1916,846,707,841,787,1397,1133,858,794,2097,2074,1917,1347,2215,2087
56.188199,-2.561477,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,657,657,1546,1521,5761,3122,1135,567,5992,1635,931,870,904,846,1097,656,929,884,2577,2550,1981,1568,2012,1616
59.973729,-1.36496,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,999,1001,1161,1129,5918,3337,972,907,6150,1889,847,717,842,786,1351,1084,859,797,2146,2123,1918,1369,2169,2038
59.523004,-1.606752,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1177,5884,3313,938,859,6116,1858,848,729,843,786,1316,1032,860,800,2191,2175,1919,1392,2135,1986
53.158205,-9.099509,1987,8,"Ireland","HUMAN_OBSERVATION",53.15,-9.14999999999999,3.49,1268,862,2177,2025,5024,3327,52,42,5256,1845,1778,1407,1773,1364,714,463,1790,1408,3046,2958,2849,2104,1280,1215
60.247792,-1.090512,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1027,1025,1127,1095,5957,3347,1011,941,6189,1903,842,705,837,781,1389,1117,854,789,2108,2090,1913,1349,2208,2072
60.346316,-1.355923,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1045,1040,1133,1096,5939,3366,992,940,6170,1921,872,721,867,799,1371,1125,884,807,2100,2082,1943,1362,2189,2078
59.523004,-1.606752,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1177,5884,3313,938,859,6116,1858,848,729,843,786,1316,1032,860,800,2191,2175,1919,1392,2135,1986
59.508762,-1.651084,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,957,1203,1180,5884,3314,938,857,6116,1859,848,731,843,788,1316,1030,860,803,2191,2177,1919,1395,2135,1984
59.545437,-1.601185,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,960,1203,1175,5884,3315,938,862,6116,1860,848,728,843,786,1316,1035,860,801,2191,2172,1919,1392,2135,1989
60.079515,-1.330579,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1010,1011,1168,1118,5923,3344,977,918,6155,1897,851,716,846,788,1355,1096,863,798,2135,2111,1922,1366,2174,2050
60.480819,-1.527911,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1056,1057,1138,1090,5936,3383,989,947,6168,1939,887,733,882,813,1368,1138,900,820,2090,2069,1959,1370,2187,2090
60.48817,-1.189337,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1050,1052,1117,1078,5954,3370,1008,959,6186,1928,856,714,851,796,1386,1142,868,802,2089,2065,1927,1351,2205,2096
60.133249,-1.149478,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",60.05,-1.14999999999999,9.27,1006,1005,1145,1115,5934,3335,988,921,6166,1888,839,706,834,777,1366,1094,852,787,2131,2112,1911,1356,2185,2050
59.520357,-1.622688,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1178,5884,3314,938,859,6116,1859,848,730,843,787,1316,1032,860,801,2191,2175,1919,1393,2135,1986
59.520357,-1.622688,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1178,5884,3314,938,859,6116,1859,848,730,843,787,1316,1032,860,801,2191,2175,1919,1393,2135,1986
60.136882,-1.025161,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1016,1012,1134,1103,5947,3336,1000,933,6178,1891,838,700,833,773,1379,1105,850,783,2119,2102,1909,1348,2197,2061
56.18462,-2.558203,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,657,656,1546,1521,5761,3122,1135,567,5992,1635,931,870,904,846,1097,656,929,884,2577,2551,1981,1568,2012,1615
60.13778,-1.025134,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1016,1012,1134,1103,5947,3336,1000,933,6178,1892,838,700,833,773,1379,1105,850,783,2119,2101,1909,1348,2197,2061
56.181939,-2.554942,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,657,656,1546,1522,5761,3122,1135,567,5992,1634,931,870,904,846,1097,656,929,884,2577,2551,1981,1568,2012,1615
59.523913,-1.610276,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1177,5884,3314,938,859,6116,1858,848,729,843,786,1316,1032,860,801,2191,2175,1919,1393,2135,1986
60.147825,-1.04825,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1016,1014,1134,1103,5947,3338,1000,933,6178,1893,838,701,833,775,1379,1106,850,784,2119,2101,1909,1349,2197,2062
59.520357,-1.622688,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1178,5884,3314,938,859,6116,1859,848,730,843,787,1316,1032,860,801,2191,2175,1919,1393,2135,1986
56.188199,-2.561477,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,657,657,1546,1521,5761,3122,1135,567,5992,1635,931,870,904,846,1097,656,929,884,2577,2550,1981,1568,2012,1616
60.643885,-0.982462,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1070,1066,1094,1057,5981,3374,1035,979,6213,1935,853,706,848,792,1413,1161,865,797,2063,2045,1924,1338,2232,2116
59.548125,-1.599384,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,962,960,1199,1175,5890,3315,943,862,6121,1860,842,728,837,786,1322,1035,855,800,2190,2172,1914,1391,2140,1989
60.346316,-1.355923,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1045,1040,1133,1096,5939,3366,992,940,6170,1921,872,721,867,799,1371,1125,884,807,2100,2082,1943,1362,2189,2078
59.520357,-1.622688,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1178,5884,3314,938,859,6116,1859,848,730,843,787,1316,1032,860,801,2191,2175,1919,1393,2135,1986
60.522874,-1.489045,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",60.55,-1.54999999999999,4.5,1067,1065,1127,1085,5945,3389,998,953,6176,1946,891,735,886,817,1377,1145,903,823,2079,2061,1962,1370,2196,2097
56.188199,-2.561477,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,657,657,1546,1521,5761,3122,1135,567,5992,1635,931,870,904,846,1097,656,929,884,2577,2550,1981,1568,2012,1616
60.392378,-1.093741,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1038,1041,1120,1083,5964,3359,1018,953,6196,1916,846,707,841,787,1397,1133,858,794,2097,2074,1917,1347,2215,2087
59.523004,-1.606752,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1177,5884,3313,938,859,6116,1858,848,729,843,786,1316,1032,860,800,2191,2175,1919,1392,2135,1986
59.523004,-1.606752,1987,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,958,1203,1177,5884,3313,938,859,6116,1858,848,729,843,786,1316,1032,860,800,2191,2175,1919,1392,2135,1986
55.63375,-1.662447,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,574,1569,1549,5681,3040,1183,588,5913,1552,902,849,875,809,1017,609,900,851,2623,2603,1951,1545,1933,1577
55.618453,-1.65464,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,572,1569,1551,5681,3039,1183,587,5913,1551,902,850,875,809,1017,608,900,851,2623,2604,1951,1546,1933,1576
55.622928,-1.648249,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,572,1569,1550,5681,3039,1183,588,5913,1551,902,849,875,808,1017,609,900,850,2623,2604,1951,1545,1933,1577
55.625641,-1.654577,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,573,1569,1550,5681,3039,1183,588,5913,1551,902,849,875,809,1017,609,900,851,2623,2603,1951,1545,1933,1577
55.61667,-1.659418,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,572,1569,1551,5681,3039,1183,587,5913,1551,902,850,875,809,1017,608,900,851,2623,2604,1951,1546,1933,1576
55.640757,-1.602018,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,572,1569,1547,5681,3038,1183,591,5913,1550,902,845,875,805,1017,611,900,847,2623,2601,1951,1542,1933,1579
55.616601,-1.635604,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,571,1569,1550,5681,3038,1183,588,5913,1550,902,849,875,808,1017,608,900,850,2623,2604,1951,1545,1933,1576
55.618453,-1.65464,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,572,1569,1551,5681,3039,1183,587,5913,1551,902,850,875,809,1017,608,900,851,2623,2604,1951,1546,1933,1576
55.618453,-1.65464,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,572,1569,1551,5681,3039,1183,587,5913,1551,902,850,875,809,1017,608,900,851,2623,2604,1951,1546,1933,1576
55.670771,-1.736852,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,582,580,1572,1548,5685,3047,1182,585,5917,1558,908,851,881,812,1022,612,906,854,2624,2599,1957,1548,1937,1579
55.618453,-1.65464,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,572,1569,1551,5681,3039,1183,587,5913,1551,902,850,875,809,1017,608,900,851,2623,2604,1951,1546,1933,1576
55.63375,-1.662447,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,574,1569,1549,5681,3040,1183,588,5913,1552,902,849,875,809,1017,609,900,851,2623,2603,1951,1545,1933,1577
55.670771,-1.736852,1987,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,582,580,1572,1548,5685,3047,1182,585,5917,1558,908,851,881,812,1022,612,906,854,2624,2599,1957,1548,1937,1579
56.674833,-5.921817,1987,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.65,-6.04999999999999,8.31,1263,842,1654,1590,5417,3329,499,446,5649,1838,1255,1047,1250,1045,849,710,1267,1079,2558,2537,2326,1742,1668,1616
53.098741,-9.590668,1987,10,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1226,891,2151,2045,4982,3352,26,20,5214,1872,1752,1435,1747,1393,672,483,1764,1437,3020,2969,2823,2132,1238,1210
54.443247,-5.542869,1986,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,678,1907,1783,5164,3177,540,307,5396,1683,1508,1130,1503,1088,596,463,1520,1131,2811,2773,2579,1827,1415,1379
54.443247,-5.542869,1986,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,678,1907,1783,5164,3177,540,307,5396,1683,1508,1130,1503,1088,596,463,1520,1131,2811,2773,2579,1827,1415,1379
54.443247,-5.542869,1986,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,678,1907,1783,5164,3177,540,307,5396,1683,1508,1130,1503,1088,596,463,1520,1131,2811,2773,2579,1827,1415,1379
54.454883,-5.54063,1986,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,679,1907,1782,5164,3177,540,308,5396,1684,1508,1129,1503,1087,596,464,1520,1130,2811,2772,2579,1826,1415,1380
50.103512,-5.11494,1986,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,6.95,626,594,2440,2199,4710,2937,625,474,4941,1481,1561,1421,1510,1325,72,68,1536,1379,3344,3240,2586,2084,961,926
50.31995,-4.135798,1986,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,526,2442,2156,4759,2885,689,506,4991,1422,1505,1364,1453,1264,0,5,1479,1319,3407,3212,2529,2023,1011,968
50.329655,-4.146069,1986,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,526,2442,2156,4759,2886,689,505,4991,1423,1505,1364,1453,1264,0,4,1479,1318,3407,3211,2529,2023,1011,968
50.338823,-4.136645,1986,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,525,2442,2154,4759,2886,689,505,4991,1423,1505,1363,1453,1263,0,3,1479,1317,3407,3210,2529,2022,1011,969
50.329655,-4.146069,1986,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,526,2442,2156,4759,2886,689,505,4991,1423,1505,1364,1453,1264,0,4,1479,1318,3407,3211,2529,2023,1011,968
50.329655,-4.146069,1986,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,526,2442,2156,4759,2886,689,505,4991,1423,1505,1364,1453,1264,0,4,1479,1318,3407,3211,2529,2023,1011,968
50.329655,-4.146069,1986,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,526,2442,2156,4759,2886,689,505,4991,1423,1505,1364,1453,1264,0,4,1479,1318,3407,3211,2529,2023,1011,968
50.31995,-4.135798,1986,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,526,2442,2156,4759,2885,689,506,4991,1422,1505,1364,1453,1264,0,5,1479,1319,3407,3212,2529,2023,1011,968
58.525142,-4.665983,1986,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1012,941,1410,1371,5677,3379,731,668,5909,1901,1004,913,999,946,1109,909,1016,969,2331,2316,2075,1591,1928,1835
60.127885,-1.153216,1986,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",60.05,-1.14999999999999,8.67,1006,1005,1145,1115,5934,3335,988,921,6166,1888,839,706,834,777,1366,1094,852,787,2131,2112,1911,1356,2185,2050
60.376937,-1.375267,1986,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1045,1044,1133,1094,5939,3369,992,943,6170,1924,872,723,867,801,1371,1128,884,809,2100,2079,1943,1363,2189,2081
