"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Crete_seaway","Crete_geodesic","Eilat_seaway","Eilat_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic"
50.163333,-5.084444,2009,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4710,2940,20392,4055,781,775,4941,1484,1510,1325,72,70,4909,1459,4909,1459,176,180
50.163333,-5.084444,2009,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4710,2940,20392,4055,781,775,4941,1484,1510,1325,72,70,4909,1459,4909,1459,176,180
50.152222,-5.061389,2009,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4710,2938,20392,4053,781,773,4941,1482,1510,1325,72,69,4909,1457,4909,1457,176,178
50.152222,-5.061389,2009,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4710,2938,20392,4053,781,773,4941,1482,1510,1325,72,69,4909,1457,4909,1457,176,178
51.711389,-5.040278,2009,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.65,-5.04999999999999,6.87,4862,3005,20544,4110,957,937,5094,1528,1726,1217,288,156,5061,1519,5061,1519,361,335
51.711389,-5.040278,2009,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.65,-5.04999999999999,6.87,4862,3005,20544,4110,957,937,5094,1528,1726,1217,288,156,5061,1519,5061,1519,361,335
37.740833,-25.658611,2009,9,"Portugal","MATERIAL_SAMPLE",37.75,-25.75,8.11,4686,4508,18971,5611,2088,2016,4918,3351,3640,3455,2224,2213,4885,3255,4885,3255,2153,2136
37.740833,-25.658611,2009,9,"Portugal","MATERIAL_SAMPLE",37.75,-25.75,8.11,4686,4508,18971,5611,2088,2016,4918,3351,3640,3455,2224,2213,4885,3255,4885,3255,2153,2136
53.320278,-4.6425,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5053,3064,20732,4155,1150,1116,5285,1574,1633,1091,481,330,5252,1583,5252,1583,554,514
53.320278,-4.6425,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5053,3064,20732,4155,1150,1116,5285,1574,1633,1091,481,330,5252,1583,5252,1583,554,514
50.606944,-2.035556,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.55,-2.04999999999999,6.42,4862,2762,20544,3869,899,805,5094,1289,1281,1141,172,151,5061,1276,5061,1276,244,246
50.606944,-2.035556,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.55,-2.04999999999999,6.42,4862,2762,20544,3869,899,805,5094,1289,1281,1141,172,151,5061,1276,5061,1276,244,246
50.711667,-1.983611,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.65,-1.84999999999999,11.66,4880,2755,20562,3861,917,818,5112,1279,1270,1123,190,167,5079,1269,5079,1269,262,264
50.711667,-1.983611,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.65,-1.84999999999999,11.66,4880,2755,20562,3861,917,818,5112,1279,1270,1123,190,167,5079,1269,5079,1269,262,264
50.750278,-1.528056,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-1.44999999999999,5.5,4908,2735,20590,3839,945,832,5140,1257,1248,1095,222,196,5107,1249,5107,1249,289,290
50.750278,-1.528056,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-1.44999999999999,5.5,4908,2735,20590,3839,945,832,5140,1257,1248,1095,222,196,5107,1249,5107,1249,289,290
50.8525,-1.312222,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4921,2732,20604,3835,958,845,5153,1252,1235,1080,236,208,5120,1246,5120,1246,302,305
50.8525,-1.312222,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4921,2732,20604,3835,958,845,5153,1252,1235,1080,236,208,5120,1246,5120,1246,302,305
50.791111,-1.118611,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4926,2717,20608,3820,962,841,5157,1237,1217,1076,251,220,5124,1231,5124,1231,306,309
50.791111,-1.118611,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4926,2717,20608,3820,962,841,5157,1237,1217,1076,251,220,5124,1231,5124,1231,306,309
50.791111,-1.034722,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4929,2711,20611,3814,965,842,5160,1231,1210,1072,253,226,5127,1226,5127,1226,309,313
50.791111,-1.034722,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4929,2711,20611,3814,965,842,5160,1231,1210,1072,253,226,5127,1226,5127,1226,309,313
50.830833,-0.235556,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-0.24999999999999,9.06,4971,2661,20653,3762,1008,850,5203,1179,1153,1038,307,280,5170,1176,5170,1176,349,350
50.830833,-0.235556,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-0.24999999999999,9.06,4971,2661,20653,3762,1008,850,5203,1179,1153,1038,307,280,5170,1176,5170,1176,349,350
50.809167,-0.098056,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-0.04999999999999,7.4,4985,2649,20667,3750,1022,854,5217,1166,1139,1029,321,294,5184,1164,5184,1164,361,362
50.809167,-0.098056,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-0.04999999999999,7.4,4985,2649,20667,3750,1022,854,5217,1166,1139,1029,321,294,5184,1164,5184,1164,361,362
50.793333,0.328611,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5013,2629,20695,3728,1050,867,5245,1144,1103,1008,350,321,5212,1144,5212,1144,386,386
50.793333,0.328611,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5013,2629,20695,3728,1050,867,5245,1144,1103,1008,350,321,5212,1144,5212,1144,386,386
51.404167,0.531944,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.45,0.75000000000001,15.97,5181,2642,20863,3734,1218,945,5413,1152,1012,933,518,365,5380,1162,5380,1162,553,454
51.404167,0.531944,2009,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.45,0.75000000000001,15.97,5181,2642,20863,3734,1218,945,5413,1152,1012,933,518,365,5380,1162,5380,1162,553,454
50.358333,-4.121667,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4759,2885,20441,3998,807,785,4991,1423,1453,1260,0,3,4958,1402,4958,1402,180,183
50.358333,-4.121667,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4759,2885,20441,3998,807,785,4991,1423,1453,1260,0,3,4958,1402,4958,1402,180,183
51.628611,0.803611,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.55,0.85000000000001,9.32,5178,2643,20860,3733,1215,958,5410,1151,999,920,514,375,5377,1164,5377,1164,550,467
51.628611,0.803611,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.55,0.85000000000001,9.32,5178,2643,20860,3733,1215,958,5410,1151,999,920,514,375,5377,1164,5377,1164,550,467
51.757778,0.849722,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.75,0.95000000000001,6.96,5185,2649,20867,3738,1221,981,5416,1157,982,899,521,389,5383,1172,5383,1172,557,486
51.757778,0.849722,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.75,0.95000000000001,6.96,5185,2649,20867,3738,1221,981,5416,1157,982,899,521,389,5383,1172,5383,1172,557,486
51.863056,1.257778,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.95,1.25000000000001,9.69,5197,2645,20879,3730,1234,1009,5429,1152,964,869,534,417,5396,1171,5396,1171,569,517
51.863056,1.257778,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.95,1.25000000000001,9.69,5197,2645,20879,3730,1234,1009,5429,1152,964,869,534,417,5396,1171,5396,1171,569,517
51.995833,1.270278,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5197,2647,20879,3732,1234,1014,5429,1153,964,864,534,420,5396,1173,5396,1173,569,521
51.995833,1.270278,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5197,2647,20879,3732,1234,1014,5429,1153,964,864,534,420,5396,1173,5396,1173,569,521
52.474444,1.718056,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5254,2653,20936,3731,1291,1075,5486,1159,880,805,590,471,5453,1187,5453,1187,626,580
52.474444,1.718056,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5254,2653,20936,3731,1291,1075,5486,1159,880,805,590,471,5453,1187,5453,1187,626,580
52.471944,1.751111,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5254,2651,20936,3729,1291,1076,5486,1157,880,803,590,473,5453,1185,5453,1185,626,581
52.471944,1.751111,2009,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5254,2651,20936,3729,1291,1076,5486,1157,880,803,590,473,5453,1185,5453,1185,626,581
50.756944,-1.532222,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-1.44999999999999,5.84,4908,2735,20590,3839,945,832,5140,1257,1248,1095,222,196,5107,1249,5107,1249,289,290
50.756944,-1.532222,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-1.44999999999999,5.84,4908,2735,20590,3839,945,832,5140,1257,1248,1095,222,196,5107,1249,5107,1249,289,290
50.895278,-1.404444,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,6.33,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.895278,-1.404444,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,6.33,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.895833,-1.39,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4921,2739,20604,3842,958,849,5153,1259,1235,1081,236,204,5120,1253,5120,1253,302,305
50.895833,-1.39,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4921,2739,20604,3842,958,849,5153,1259,1235,1081,236,204,5120,1253,5120,1253,302,305
50.909444,-1.381389,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,6.97,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.909444,-1.381389,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,6.97,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.870833,-1.311667,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4921,2733,20604,3836,958,847,5153,1253,1235,1079,236,209,5120,1247,5120,1247,302,306
50.870833,-1.311667,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4921,2733,20604,3836,958,847,5153,1253,1235,1079,236,209,5120,1247,5120,1247,302,306
50.761944,-1.296111,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,10.51,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.761944,-1.296111,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,10.51,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.759444,-1.293611,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,10.83,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.759444,-1.293611,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,10.83,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.751389,-1.291111,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,11.73,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.751389,-1.291111,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,11.73,4921,2734,20604,3837,958,845,5153,1254,1235,1082,236,206,5120,1248,5120,1248,302,303
50.801667,-1.123889,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-1.14999999999999,6.04,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
50.801667,-1.123889,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-1.14999999999999,6.04,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
50.7975,-1.118889,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4926,2717,20608,3820,962,842,5157,1237,1217,1075,251,220,5124,1231,5124,1231,306,309
50.7975,-1.118889,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4926,2717,20608,3820,962,842,5157,1237,1217,1075,251,220,5124,1231,5124,1231,306,309
50.841944,-1.100556,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-1.14999999999999,10.81,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
50.841944,-1.100556,2009,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.75,-1.14999999999999,10.81,4926,2716,20608,3820,962,836,5157,1237,1217,1081,251,217,5124,1230,5124,1230,306,304
54.051667,-6.191111,2008,8,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,5116,3193,20787,4281,1226,1214,5348,1701,1588,1144,558,433,5315,1712,5315,1712,631,613
54.051667,-6.191111,2008,8,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,5116,3193,20787,4281,1226,1214,5348,1701,1588,1144,558,433,5315,1712,5315,1712,631,613
53.455278,-6.152778,2008,8,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,5049,3160,20720,4254,1160,1148,5281,1671,1626,1172,491,370,5248,1677,5248,1677,564,549
53.455278,-6.152778,2008,8,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,5049,3160,20720,4254,1160,1148,5281,1671,1626,1172,491,370,5248,1677,5248,1677,564,549
50.785278,-0.943056,2008,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4933,2706,20615,3808,970,843,5165,1225,1203,1068,258,232,5132,1220,5132,1220,314,317
50.785278,-0.943056,2008,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,4933,2706,20615,3808,970,843,5165,1225,1203,1068,258,232,5132,1220,5132,1220,314,317
51.628611,0.803611,2008,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.55,0.85000000000001,9.32,5178,2643,20860,3733,1215,958,5410,1151,999,920,514,375,5377,1164,5377,1164,550,467
51.628611,0.803611,2008,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.55,0.85000000000001,9.32,5178,2643,20860,3733,1215,958,5410,1151,999,920,514,375,5377,1164,5377,1164,550,467
51.675,3.755556,2007,8,"Netherlands","MATERIAL_SAMPLE",NA,NA,NA,5285,2488,20967,3566,1322,1057,5517,995,882,784,622,573,5484,1026,5484,1026,657,642
51.675,3.755556,2007,8,"Netherlands","MATERIAL_SAMPLE",NA,NA,NA,5285,2488,20967,3566,1322,1057,5517,995,882,784,622,573,5484,1026,5484,1026,657,642
53.455278,-6.152778,2006,1,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,5049,3160,20720,4254,1160,1148,5281,1671,1626,1172,491,370,5248,1677,5248,1677,564,549
53.455278,-6.152778,2006,1,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,5049,3160,20720,4254,1160,1148,5281,1671,1626,1172,491,370,5248,1677,5248,1677,564,549
55.773333,-4.858333,2006,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",55.75,-4.94999999999999,6.3,5312,3218,20983,4287,1413,1387,5544,1726,1422,1003,745,601,5511,1755,5511,1755,817,785
55.773333,-4.858333,2006,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",55.75,-4.94999999999999,6.3,5312,3218,20983,4287,1413,1387,5544,1726,1422,1003,745,601,5511,1755,5511,1755,817,785
55.544722,-4.676667,2006,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",55.55,-4.74999999999999,4.66,5293,3196,20964,4266,1394,1364,5524,1703,1433,997,725,578,5492,1731,5492,1731,798,762
55.544722,-4.676667,2006,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",55.55,-4.74999999999999,4.66,5293,3196,20964,4266,1394,1364,5524,1703,1433,997,725,578,5492,1731,5492,1731,798,762
49.486111,0.118056,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4975,2569,20657,3680,1011,724,5206,1103,1227,1131,342,322,5173,1084,5173,1084,346,310
49.486111,0.118056,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4975,2569,20657,3680,1011,724,5206,1103,1227,1131,342,322,5173,1084,5173,1084,346,310
49.491389,0.128889,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4975,2569,20657,3679,1011,725,5206,1103,1227,1130,342,323,5173,1084,5173,1084,346,311
49.491389,0.128889,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4975,2569,20657,3679,1011,725,5206,1103,1227,1130,342,323,5173,1084,5173,1084,346,311
49.588611,-1.264167,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4878,2664,20561,3776,915,708,5110,1202,1274,1183,247,225,5077,1180,5077,1180,250,220
49.588611,-1.264167,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4878,2664,20561,3776,915,708,5110,1202,1274,1183,247,225,5077,1180,5077,1180,250,220
48.639167,-2.026389,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4787,2669,20469,3789,824,594,5019,1231,1422,1301,245,246,4986,1195,4986,1195,158,143
48.639167,-2.026389,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4787,2669,20469,3789,824,594,5019,1231,1422,1301,245,246,4986,1195,4986,1195,158,143
48.392778,-4.431111,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4555,2824,20237,3948,576,572,4786,1403,1592,1434,245,221,4754,1359,4754,1359,105,50
48.392778,-4.431111,2005,8,"France","MATERIAL_SAMPLE",NA,NA,NA,4555,2824,20237,3948,576,572,4786,1403,1592,1434,245,221,4754,1359,4754,1359,105,50
49.503056,-2.505556,2005,8,"Guernsey","MATERIAL_SAMPLE",NA,NA,NA,4761,2741,20443,3856,798,686,4993,1286,1356,1249,145,153,4960,1259,4960,1259,137,138
49.503056,-2.505556,2005,8,"Guernsey","MATERIAL_SAMPLE",NA,NA,NA,4761,2741,20443,3856,798,686,4993,1286,1356,1249,145,153,4960,1259,4960,1259,137,138
49.483056,-2.516389,2005,8,"Guernsey","MATERIAL_SAMPLE",49.45,-2.44999999999999,6.05,4765,2734,20447,3850,801,681,4996,1281,1353,1250,159,159,4963,1253,4963,1253,136,138
49.483056,-2.516389,2005,8,"Guernsey","MATERIAL_SAMPLE",49.45,-2.44999999999999,6.05,4765,2734,20447,3850,801,681,4996,1281,1353,1250,159,159,4963,1253,4963,1253,136,138
49.46,-2.531944,2005,8,"Guernsey","MATERIAL_SAMPLE",49.45,-2.44999999999999,6.03,4765,2734,20447,3850,801,681,4996,1281,1353,1250,159,159,4963,1253,4963,1253,136,138
49.46,-2.531944,2005,8,"Guernsey","MATERIAL_SAMPLE",49.45,-2.44999999999999,6.03,4765,2734,20447,3850,801,681,4996,1281,1353,1250,159,159,4963,1253,4963,1253,136,138
49.455278,-2.534722,2005,8,"Guernsey","MATERIAL_SAMPLE",49.45,-2.44999999999999,6.16,4765,2734,20447,3850,801,681,4996,1281,1353,1250,159,159,4963,1253,4963,1253,136,138
49.455278,-2.534722,2005,8,"Guernsey","MATERIAL_SAMPLE",49.45,-2.44999999999999,6.16,4765,2734,20447,3850,801,681,4996,1281,1353,1250,159,159,4963,1253,4963,1253,136,138
48.279722,-4.595833,2005,9,"France","MATERIAL_SAMPLE",NA,NA,NA,4541,2832,20223,3956,564,563,4773,1414,1590,1452,244,234,4740,1368,4740,1368,103,67
48.279722,-4.595833,2005,9,"France","MATERIAL_SAMPLE",NA,NA,NA,4541,2832,20223,3956,564,563,4773,1414,1590,1452,244,234,4740,1368,4740,1368,103,67
47.487778,-3.101111,2003,2,"France","MATERIAL_SAMPLE",NA,NA,NA,4547,2697,20229,3822,457,461,4779,1295,1742,1451,396,329,4746,1242,4746,1242,255,151
47.487778,-3.101111,2003,2,"France","MATERIAL_SAMPLE",NA,NA,NA,4547,2697,20229,3822,457,461,4779,1295,1742,1451,396,329,4746,1242,4746,1242,255,151
48.804444,-3.441667,2003,4,"France","MATERIAL_SAMPLE",NA,NA,NA,4670,2773,20352,3893,706,608,4901,1337,1451,1352,175,181,4868,1300,4868,1300,40,40
48.804444,-3.441667,2003,4,"France","MATERIAL_SAMPLE",NA,NA,NA,4670,2773,20352,3893,706,608,4901,1337,1451,1352,175,181,4868,1300,4868,1300,40,40
48.770278,-3.586389,2003,4,"France","MATERIAL_SAMPLE",NA,NA,NA,4659,2781,20341,3902,695,605,4890,1347,1464,1362,185,182,4857,1309,4857,1309,29,29
48.770278,-3.586389,2003,4,"France","MATERIAL_SAMPLE",NA,NA,NA,4659,2781,20341,3902,695,605,4890,1347,1464,1362,185,182,4857,1309,4857,1309,29,29
42.566667,-8.85,2003,8,"Spain","MATERIAL_SAMPLE",NA,NA,NA,3804,3031,19490,4155,619,484,4036,1820,2337,2159,979,939,4003,1722,4003,1722,849,782
42.566667,-8.85,2003,8,"Spain","MATERIAL_SAMPLE",NA,NA,NA,3804,3031,19490,4155,619,484,4036,1820,2337,2159,979,939,4003,1722,4003,1722,849,782
48.770278,-3.586389,2002,7,"France","MATERIAL_SAMPLE",NA,NA,NA,4659,2781,20341,3902,695,605,4890,1347,1464,1362,185,182,4857,1309,4857,1309,29,29
48.770278,-3.586389,2002,7,"France","MATERIAL_SAMPLE",NA,NA,NA,4659,2781,20341,3902,695,605,4890,1347,1464,1362,185,182,4857,1309,4857,1309,29,29
43.304444,-2.2,2001,7,"Spain","MATERIAL_SAMPLE",NA,NA,NA,4472,2504,20154,3632,80,66,4703,1278,2166,1813,819,799,4670,1175,4670,1175,678,617
43.304444,-2.2,2001,7,"Spain","MATERIAL_SAMPLE",NA,NA,NA,4472,2504,20154,3632,80,66,4703,1278,2166,1813,819,799,4670,1175,4670,1175,678,617
43.373889,-1.789722,2001,7,"France","MATERIAL_SAMPLE",43.45,-1.74999999999999,9.06,4500,2471,20182,3600,109,103,4732,1238,2169,1782,823,790,4699,1136,4699,1136,682,610
43.373889,-1.789722,2001,7,"France","MATERIAL_SAMPLE",43.45,-1.74999999999999,9.06,4500,2471,20182,3600,109,103,4732,1238,2169,1782,823,790,4699,1136,4699,1136,682,610
44.66,-1.144167,2001,8,"France","MATERIAL_SAMPLE",44.75,-1.14999999999999,10.03,4565,2460,20247,3590,220,217,4797,1159,2062,1632,715,664,4764,1071,4764,1071,575,491
44.66,-1.144167,2001,8,"France","MATERIAL_SAMPLE",44.75,-1.14999999999999,10.03,4565,2460,20247,3590,220,217,4797,1159,2062,1632,715,664,4764,1071,4764,1071,575,491
51.6104,-3.927744,1956,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",51.55,-3.94999999999999,6.9,4886,2931,20568,4035,974,916,5118,1452,1746,1164,309,132,5085,1445,5085,1445,381,315
43.338452,-3.014833,2019,NA,"Spain","OCCURRENCE",NA,NA,NA,4399,2569,20081,3698,0,0,4631,1340,2153,1840,807,786,4598,1239,4598,1239,666,602
50.3673,-4.1554,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4001,807,786,4991,1425,1453,1261,0,0,4958,1404,4958,1404,180,184
50.3673,-4.1554,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4001,807,786,4991,1425,1453,1261,0,0,4958,1404,4958,1404,180,184
50.3673,-4.1554,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4001,807,786,4991,1425,1453,1261,0,0,4958,1404,4958,1404,180,184
50.3673,-4.1554,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4001,807,786,4991,1425,1453,1261,0,0,4958,1404,4958,1404,180,184
50.3673,-4.1554,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4001,807,786,4991,1425,1453,1261,0,0,4958,1404,4958,1404,180,184
50.3668,-4.1561,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4001,807,786,4991,1425,1453,1262,0,0,4958,1404,4958,1404,180,184
50.3668,-4.1561,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4001,807,786,4991,1425,1453,1262,0,0,4958,1404,4958,1404,180,184
50.3668,-4.1561,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4001,807,786,4991,1425,1453,1262,0,0,4958,1404,4958,1404,180,184
50.3674,-4.1544,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4000,807,786,4991,1425,1453,1261,0,0,4958,1404,4958,1404,180,184
50.3674,-4.1544,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4759,2888,20441,4000,807,786,4991,1425,1453,1261,0,0,4958,1404,4958,1404,180,184
