"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Galway_seaway","Galway_geodesic","Toralla_seaway","Toralla_geodesic"
38.43435,-9.066883,2014,9,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.5,1689,1657,464,431
38.43435,-9.066883,2014,9,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.5,1689,1657,464,431
38.43435,-9.066883,2014,9,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.5,1689,1657,464,431
38.43435,-9.066883,2014,9,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.5,1689,1657,464,431
38.43435,-9.066883,2014,9,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.5,1689,1657,464,431
38.434183,-9.063333,2014,9,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.44,1689,1657,464,431
38.434183,-9.228063,2014,9,"Portugal","OCCURRENCE",NA,NA,NA,1668,1647,443,423
38.434183,-9.228063,2014,9,"Portugal","OCCURRENCE",NA,NA,NA,1668,1647,443,423
38.434067,-9.06515,2014,9,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.45,1689,1657,464,431
38.434067,-9.06515,2014,9,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.45,1689,1657,464,431
38.432567,-9.102,2014,9,"Portugal","OCCURRENCE",38.35,-9.14999999999999,10.1,1682,1657,457,432
38.432567,-9.102,2014,9,"Portugal","OCCURRENCE",38.35,-9.14999999999999,10.1,1682,1657,457,432
38.43,-9.132283,2014,9,"Portugal","OCCURRENCE",38.35,-9.14999999999999,9.04,1682,1657,457,432
38.43,-9.132283,2014,9,"Portugal","OCCURRENCE",38.35,-9.14999999999999,9.04,1682,1657,457,432
38.43,-9.132283,2014,9,"Portugal","OCCURRENCE",38.35,-9.14999999999999,9.04,1682,1657,457,432
38.43,-9.132283,2014,9,"Portugal","OCCURRENCE",38.35,-9.14999999999999,9.04,1682,1657,457,432
38.4165,-9.181583,2014,9,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.04,1668,1645,443,421
38.4165,-9.181583,2014,9,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.04,1668,1645,443,421
38.415467,-9.189067,2014,9,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.56,1668,1645,443,421
38.411967,-9.189633,2014,9,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.76,1668,1645,443,421
38.411967,-9.189633,2014,9,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.76,1668,1645,443,421
38.40885,-9.195983,2014,9,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.57,1668,1645,443,421
38.425883,-9.171,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.39,1668,1645,443,421
38.425883,-9.171,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.39,1668,1645,443,421
38.42135,-9.227133,2014,10,"Portugal","OCCURRENCE",NA,NA,NA,1668,1649,443,424
38.42135,-9.227133,2014,10,"Portugal","OCCURRENCE",NA,NA,NA,1668,1649,443,424
38.418383,-9.18455,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.71,1668,1645,443,421
38.418383,-9.18455,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.71,1668,1645,443,421
38.418333,-9.181867,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.91,1668,1645,443,421
38.418333,-9.181867,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.91,1668,1645,443,421
38.415433,-9.188083,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.63,1668,1645,443,421
38.415433,-9.188083,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.63,1668,1645,443,421
38.415433,-9.188083,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.63,1668,1645,443,421
38.415433,-9.188083,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.63,1668,1645,443,421
38.415433,-9.188083,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.63,1668,1645,443,421
38.415433,-9.188083,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.63,1668,1645,443,421
38.415433,-9.188083,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.63,1668,1645,443,421
38.412767,-9.188767,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.76,1668,1645,443,421
38.412767,-9.188767,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.76,1668,1645,443,421
38.412767,-9.188767,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.76,1668,1645,443,421
38.412767,-9.188767,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.76,1668,1645,443,421
38.412767,-9.188767,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.76,1668,1645,443,421
38.409417,-9.195233,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.57,1668,1645,443,421
38.409417,-9.195233,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.57,1668,1645,443,421
38.409417,-9.195233,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.57,1668,1645,443,421
38.409417,-9.195233,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.57,1668,1645,443,421
38.409417,-9.195233,2014,10,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.57,1668,1645,443,421
38.427314,-9.169335,2012,7,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.47,1668,1645,443,421
38.419,-9.25275,2011,6,"Portugal","OCCURRENCE",NA,NA,NA,1668,1649,443,425
38.419,-9.25275,2011,6,"Portugal","OCCURRENCE",NA,NA,NA,1668,1649,443,425
38.419,-9.25275,2011,6,"Portugal","OCCURRENCE",NA,NA,NA,1668,1649,443,425
38.419,-9.25275,2011,6,"Portugal","OCCURRENCE",NA,NA,NA,1668,1649,443,425
38.45161,-9.01977,2010,3,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2010,3,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.46066,-8.99649,2010,4,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.46066,-8.99649,2010,4,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.44617,-9.0296,2010,4,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.95,1703,1646,478,420
38.44617,-9.0296,2010,4,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.95,1703,1646,478,420
38.43464,-9.06855,2010,4,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.56,1689,1657,464,431
38.43464,-9.06855,2010,4,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.56,1689,1657,464,431
38.42944,-9.16622,2010,4,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.66,1668,1645,443,421
38.42944,-9.16622,2010,4,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.66,1668,1645,443,421
38.42655,-9.17131,2010,4,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.34,1668,1645,443,421
38.42655,-9.17131,2010,4,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.34,1668,1645,443,421
38.426678,-9.171376,2010,4,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.33,1668,1645,443,421
38.426678,-9.171376,2010,4,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.33,1668,1645,443,421
38.429334,-9.165928,2010,4,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.68,1668,1645,443,421
38.429334,-9.165928,2010,4,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.68,1668,1645,443,421
38.435279,-9.069253,2010,4,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.64,1689,1657,464,431
38.435279,-9.069253,2010,4,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.64,1689,1657,464,431
38.446697,-9.027471,2010,4,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.76,1703,1646,478,420
38.446697,-9.027471,2010,4,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.76,1703,1646,478,420
38.460587,-8.996651,2010,4,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.460587,-8.996651,2010,4,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.45577,-9.00617,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.94,1703,1646,478,420
38.45577,-9.00617,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.94,1703,1646,478,420
38.45536,-9.00966,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.24,1703,1646,478,420
38.45536,-9.00966,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.24,1703,1646,478,420
38.45161,-9.01977,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44673,-9.03941,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.44673,-9.03941,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.455258,-9.009165,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.19,1703,1646,478,420
38.455258,-9.009165,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.19,1703,1646,478,420
38.455688,-9.006542,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.97,1703,1646,478,420
38.455688,-9.006542,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.97,1703,1646,478,420
38.4518,-9.019614,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.4518,-9.019614,2010,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
41.77,3.06,2010,7,"Spain","OCCURRENCE",NA,NA,NA,3212,1595,1987,981
38.406967,-9.19235,2010,7,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,7,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.406967,-9.19235,2010,8,"Portugal","OCCURRENCE",38.45,-9.24999999999999,6.94,1668,1645,443,421
38.433059,-9.081321,2010,NA,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.64,1689,1657,464,431
38.45161,-9.01977,2009,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.46066,-8.99649,2009,6,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.45577,-9.00617,2009,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.94,1703,1646,478,420
38.44705,-9.03968,2009,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44617,-9.0296,2009,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.95,1703,1646,478,420
38.43464,-9.06855,2009,6,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.56,1689,1657,464,431
38.42944,-9.16622,2009,6,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.66,1668,1645,443,421
38.42655,-9.17131,2009,6,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.34,1668,1645,443,421
38.426678,-9.171376,2009,6,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.33,1668,1645,443,421
38.429334,-9.165928,2009,6,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.68,1668,1645,443,421
38.435279,-9.069253,2009,6,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.64,1689,1657,464,431
38.44673,-9.03941,2009,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.446697,-9.027471,2009,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.76,1703,1646,478,420
38.455688,-9.006542,2009,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.97,1703,1646,478,420
38.460587,-8.996651,2009,6,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.4518,-9.019614,2009,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.4518,-9.019614,2009,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.45536,-9.00966,2009,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.24,1703,1646,478,420
38.45161,-9.01977,2009,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.455258,-9.009165,2009,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.19,1703,1646,478,420
38.4518,-9.019614,2009,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.4518,-9.019614,2009,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.46183,-8.99479,2009,9,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.43464,-9.06855,2009,10,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.56,1689,1657,464,431
38.43464,-9.06855,2009,10,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.56,1689,1657,464,431
38.435279,-9.069253,2009,10,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.64,1689,1657,464,431
38.46066,-8.99649,2009,11,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.46066,-8.99649,2009,11,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.45577,-9.00617,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.94,1703,1646,478,420
38.45577,-9.00617,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.94,1703,1646,478,420
38.45536,-9.00966,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.24,1703,1646,478,420
38.45536,-9.00966,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.24,1703,1646,478,420
38.45161,-9.01977,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44617,-9.0296,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.95,1703,1646,478,420
38.44617,-9.0296,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.95,1703,1646,478,420
38.42944,-9.16622,2009,11,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.66,1668,1645,443,421
38.42655,-9.17131,2009,11,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.34,1668,1645,443,421
38.42655,-9.17131,2009,11,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.34,1668,1645,443,421
38.426678,-9.171376,2009,11,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.33,1668,1645,443,421
38.426678,-9.171376,2009,11,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.33,1668,1645,443,421
38.429334,-9.165928,2009,11,"Portugal","OCCURRENCE",38.45,-9.24999999999999,7.68,1668,1645,443,421
38.44673,-9.03941,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.44673,-9.03941,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.446697,-9.027471,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.76,1703,1646,478,420
38.446697,-9.027471,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.76,1703,1646,478,420
38.455258,-9.009165,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.19,1703,1646,478,420
38.455258,-9.009165,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,5.19,1703,1646,478,420
38.455688,-9.006542,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.97,1703,1646,478,420
38.455688,-9.006542,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,4.97,1703,1646,478,420
38.460587,-8.996651,2009,11,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.460587,-8.996651,2009,11,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.4518,-9.019614,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.4518,-9.019614,2009,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
42.04,3.18,2009,NA,"Spain","OCCURRENCE",42.05,3.25000000000001,5.89,3251,1577,2026,994
38.433059,-9.081321,2009,NA,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.64,1689,1657,464,431
38.45161,-9.01977,2008,1,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2008,1,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2008,1,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2008,1,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44673,-9.03941,2008,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2008,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2008,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2008,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2008,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
41.86,3.18,2008,7,"Spain","OCCURRENCE",41.85,3.25000000000001,5.91,3230,1596,2005,996
38.44673,-9.03941,2008,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2008,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2008,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.44673,-9.03941,2008,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2008,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.4518,-9.019614,2008,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2008,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.44673,-9.03941,2008,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.433059,-9.081321,2008,NA,"Portugal","OCCURRENCE",38.35,-9.04999999999999,9.64,1689,1657,464,431
38.45161,-9.01977,2007,1,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.46066,-8.99649,2007,3,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.45161,-9.01977,2007,3,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,3,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.46066,-8.99649,2007,4,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.45161,-9.01977,2007,4,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,4,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.46066,-8.99649,2007,5,"Portugal","OCCURRENCE",NA,NA,NA,1703,1645,478,419
38.45161,-9.01977,2007,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2007,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44673,-9.03941,2007,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2007,5,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.45161,-9.01977,2007,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2007,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2007,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44673,-9.03941,2007,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2007,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,6,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.45161,-9.01977,2007,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2007,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2007,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44673,-9.03941,2007,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2007,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,7,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.45161,-9.01977,2007,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2007,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2007,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44673,-9.03941,2007,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2007,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,8,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.45161,-9.01977,2007,9,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2007,9,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,9,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2007,9,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.45161,-9.01977,2007,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2007,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2007,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44673,-9.03941,2007,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2007,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,10,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.45161,-9.01977,2007,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2007,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44705,-9.03968,2007,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
38.44673,-9.03941,2007,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.44673,-9.03941,2007,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.8,1703,1646,478,420
38.4518,-9.019614,2007,11,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.07,1703,1646,478,420
38.45161,-9.01977,2007,12,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.45161,-9.01977,2007,12,"Portugal","OCCURRENCE",38.45,-8.94999999999999,6.09,1703,1646,478,420
38.44705,-9.03968,2007,12,"Portugal","OCCURRENCE",38.45,-8.94999999999999,7.83,1703,1646,478,420
