"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Roscoff_seaway","Roscoff_geodesic","Toralla_seaway","Toralla_geodesic"
51.70981,-4.90227,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,12.18,842,570,1778,1299,1558,1086,361,335,1112,1085
50.59285,-2.491699,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,6.3,440,410,1376,1273,1156,1040,226,228,1090,1041
51.74289,3.87943,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,923,916,699,665,668,653,1548,1426
50.871824,-1.368195,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,321,1287,1194,1067,957,302,304,1173,1115
52.77,4.65,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,189,800,790,576,540,761,756,1641,1543
51.63,3.69,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,938,933,715,683,651,635,1530,1408
52.61,4.61,2016,5,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.02,174,174,812,805,588,555,751,743,1630,1529
51.525,4.078,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,67,943,931,720,680,682,654,1562,1420
54.851929,8.4257,2016,5,"Germany","HUMAN_OBSERVATION",NA,NA,NA,534,526,512,477,289,232,1107,1091,1987,1883
54.460846,8.844665,2016,5,"Germany","HUMAN_OBSERVATION",NA,NA,NA,538,516,561,511,338,272,1111,1091,1991,1876
59.059942,10.2305,2016,5,"Norway","HUMAN_OBSERVATION",NA,NA,NA,970,968,61,54,245,250,1524,1476,2404,2287
50.927327,0.821665,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,0.85000000000001,8.83,180,170,1116,1107,896,862,425,420,1304,1208
50.70731,-2.890559,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-2.84999999999999,6.99,465,428,1401,1278,1181,1046,227,230,1086,1040
52.9461,1.219294,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,221,906,903,691,667,701,595,1581,1406
53,4.85,2016,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,213,217,772,761,548,511,787,782,1666,1571
53.35,5.2,2016,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,263,720,716,497,465,839,823,1718,1615
50.715096,-1.877231,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.5,386,359,1322,1234,1102,998,262,264,1132,1076
51.71405,-4.887526,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,11.87,845,549,1781,1284,1561,1070,364,331,1121,1091
50.69795,-1.966715,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.81,386,359,1322,1234,1102,998,262,264,1132,1076
52.23,4.41,2016,6,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,858,851,635,600,721,708,1601,1489
50.69831,-1.965107,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.74,386,359,1322,1234,1102,998,262,264,1132,1076
51.73778,-4.898847,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,14.18,845,549,1781,1284,1561,1070,364,331,1121,1091
50.69768,-1.968627,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.91,386,359,1322,1234,1102,998,262,264,1132,1076
49.16866,-2.180496,2016,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,483,451,1419,1382,1199,1141,147,140,1027,926
50.15604,-5.043445,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,593,1561,1420,1342,1195,176,178,961,927
50.70288,-2.838612,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-2.84999999999999,5.94,465,428,1401,1278,1181,1046,227,230,1086,1040
49.21359,-2.005671,2016,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,471,437,1407,1371,1187,1129,158,154,1038,938
50.68488,-1.974234,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.59,386,359,1322,1234,1102,998,262,264,1132,1076
51.71325,-4.88759,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,11.82,845,549,1781,1284,1561,1070,364,331,1121,1091
49.16866,-2.180496,2016,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,483,451,1419,1382,1199,1141,147,140,1027,926
50.69638,-1.96164,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.42,386,359,1322,1234,1102,998,262,264,1132,1076
50.70731,-2.890559,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-2.84999999999999,6.99,465,428,1401,1278,1181,1046,227,230,1086,1040
50.69638,-1.96164,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.42,386,359,1322,1234,1102,998,262,264,1132,1076
50.68387,-1.967758,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.12,386,359,1322,1234,1102,998,262,264,1132,1076
52.9461,1.219294,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,221,906,903,691,667,701,595,1581,1406
50.6847,-1.971502,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.4,386,359,1322,1234,1102,998,262,264,1132,1076
51.76,3.85,2016,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,923,915,699,665,668,652,1548,1426
51.76,3.85,2016,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,923,915,699,665,668,652,1548,1426
51.76,3.85,2016,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,923,915,699,665,668,652,1548,1426
51.76,3.85,2016,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,923,915,699,665,668,652,1548,1426
50.69768,-1.968627,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.91,386,359,1322,1234,1102,998,262,264,1132,1076
50.69786,-1.971792,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.11,386,359,1322,1234,1102,998,262,264,1132,1076
51.73952,-5.238572,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,851,583,1787,1301,1567,1090,370,348,1120,1091
50.69795,-1.966715,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.81,386,359,1322,1234,1102,998,262,264,1132,1076
50.69796,-1.978992,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.55,386,359,1322,1234,1102,998,262,264,1132,1076
50.69664,-1.960337,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.36,386,359,1322,1234,1102,998,262,264,1132,1076
51.71439,-4.887271,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,11.88,845,549,1781,1284,1561,1070,364,331,1121,1091
49.21284,-2.005726,2016,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,471,438,1407,1371,1187,1130,158,154,1038,938
50.3997,-3.502515,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,6.67,504,478,1439,1330,1220,1100,184,185,1035,991
48.29332,-4.45359,2016,6,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,6.32,708,640,1644,1552,1424,1315,105,54,806,760
50.69831,-1.965107,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.74,386,359,1322,1234,1102,998,262,264,1132,1076
49.21359,-2.005671,2016,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,471,437,1407,1371,1187,1129,158,154,1038,938
50.69738,-1.982002,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.7,386,359,1322,1234,1102,998,262,264,1132,1076
50.69786,-1.971792,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.11,386,359,1322,1234,1102,998,262,264,1132,1076
51.08808,1.203095,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,144,139,1080,1072,860,826,460,455,1340,1244
52.9461,1.219294,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,221,906,903,691,667,701,595,1581,1406
50.69664,-1.960337,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.36,386,359,1322,1234,1102,998,262,264,1132,1076
51.73778,-4.898847,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,14.18,845,549,1781,1284,1561,1070,364,331,1121,1091
48.29384,-4.45354,2016,6,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,6.26,708,640,1644,1552,1424,1315,105,54,806,760
50.69664,-1.960337,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.36,386,359,1322,1234,1102,998,262,264,1132,1076
50.68488,-1.974234,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.59,386,359,1322,1234,1102,998,262,264,1132,1076
53.280114,-4.619181,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1024,571,1648,1156,1540,959,543,510,1293,1267
49.28013,-1.916521,2016,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,470,428,1406,1361,1186,1120,165,163,1045,947
49.48892,0.11775,2016,6,"France","HUMAN_OBSERVATION",NA,NA,NA,326,299,1279,1264,1059,1017,346,310,1226,1061
47.5628,-2.84902,2016,6,"France","HUMAN_OBSERVATION",NA,NA,NA,877,605,1813,1560,1593,1316,274,153,823,755
51.7133,-4.887767,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,11.84,845,549,1781,1284,1561,1070,364,331,1121,1091
50.15518,-5.043629,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,593,1561,1420,1342,1195,176,178,961,927
53.280066,-4.619148,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1024,571,1648,1156,1540,959,543,510,1293,1267
51.59,3.66,2016,6,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.71,49,48,938,932,715,682,651,634,1530,1408
51.633,3.691,2016,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,938,933,715,682,651,635,1530,1409
51.639,4.08,2016,6,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,10.12,80,66,943,930,720,679,682,654,1562,1421
56.890629,8.722801,2016,6,"Denmark","HUMAN_OBSERVATION",56.95,8.75000000000001,6.81,757,722,259,256,18,19,1318,1251,2198,2058
55.140625,8.475379,2016,6,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,557,551,479,445,256,199,1128,1112,2007,1907
56.950977,8.691516,2016,6,"Denmark","HUMAN_OBSERVATION",56.95,8.75000000000001,3.55,757,722,259,256,18,19,1318,1251,2198,2058
52.95718,1.099314,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.95,1.15000000000001,3.49,231,225,911,905,696,670,708,593,1587,1404
51.65,3.8,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,63,56,933,928,709,677,664,643,1544,1415
51.077291,2.504673,2016,7,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,8.69,50,47,1021,1018,798,768,555,540,1435,1314
52.96518,1.054453,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,1.05000000000001,9.45,242,237,906,901,692,668,719,597,1598,1409
46.204495,-1.418155,2016,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1038,663,1974,1640,1754,1391,435,339,840,735
52.92203,1.342122,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,218,214,902,899,687,663,694,599,1574,1409
52.23,4.41,2016,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,858,851,635,600,721,708,1601,1489
52.23,4.41,2016,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,858,851,635,600,721,708,1601,1489
51.95116,1.158953,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,162,153,1019,993,801,752,571,512,1450,1316
52.95039,1.138469,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,906,696,671,708,592,1587,1403
50.62276,-2.373101,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,8.26,418,397,1354,1265,1134,1030,232,235,1099,1048
47.888458,-3.980572,2016,7,"France","HUMAN_OBSERVATION",NA,NA,NA,791,643,1726,1574,1507,1335,187,92,787,733
48.32241,-4.45359,2016,7,"France","HUMAN_OBSERVATION",NA,NA,NA,708,642,1644,1554,1424,1318,105,57,806,757
51.37006,1.067593,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.05000000000001,8.98,150,147,1050,1044,832,800,532,470,1412,1268
50.47893,-3.509636,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.31,500,475,1436,1322,1216,1092,195,196,1045,1001
52.94979,1.146005,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,905,696,671,708,592,1587,1404
52.9472,1.209972,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,222,906,903,691,668,701,595,1581,1406
50.72659,-0.777428,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,304,284,1240,1182,1020,943,324,321,1195,1125
50.56926,-2.444864,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,7.04,418,397,1354,1265,1134,1030,232,235,1099,1048
52.96724,1.053995,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,1.05000000000001,9.22,242,237,906,901,692,668,719,597,1598,1409
52.94979,1.139602,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,906,696,671,708,592,1587,1403
50.62032,-2.437146,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,9.96,418,397,1354,1265,1134,1030,232,235,1099,1048
48.29362,-4.45893,2016,7,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,6.31,708,640,1644,1552,1424,1315,105,54,806,760
51.76,3.85,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,923,915,699,665,668,652,1548,1426
51.76,3.85,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,923,915,699,665,668,652,1548,1426
47.568,-2.91088,2016,7,"France","HUMAN_OBSERVATION",NA,NA,NA,869,608,1805,1562,1585,1318,266,150,818,752
50.822782,0.388,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,0.35000000000001,8.53,219,207,1155,1136,935,892,386,385,1265,1176
42.115898,-8.83694,2016,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1490,1372,2426,2321,2206,2080,887,826,14,13
48.86983,-1.8045,2016,7,"France","HUMAN_OBSERVATION",NA,NA,NA,515,449,1451,1395,1231,1152,165,160,1046,916
50.79485,-0.195489,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,262,242,1198,1153,978,911,354,357,1230,1156
52.94979,1.139602,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,906,696,671,708,592,1587,1403
52.94983,1.143908,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,905,696,671,708,592,1587,1403
52.96525,1.054473,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,1.05000000000001,9.44,242,237,906,901,692,668,719,597,1598,1409
51.94791,1.164248,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,162,153,1019,993,801,752,571,512,1450,1316
51.36975,1.067536,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.05000000000001,9.02,150,147,1050,1044,832,800,532,470,1412,1268
48.66203,-2.27538,2016,7,"France","HUMAN_OBSERVATION",NA,NA,NA,540,490,1476,1433,1256,1191,143,125,1024,877
52.94691,1.218386,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,221,906,903,691,667,701,595,1581,1406
48.29662,-4.45252,2016,7,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,5.95,708,640,1644,1552,1424,1315,105,54,806,760
52.94978,1.139868,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,906,696,671,708,592,1587,1403
48.40299,-4.35525,2016,7,"France","HUMAN_OBSERVATION",48.35,-4.34999999999999,5.91,715,634,1651,1548,1431,1311,112,50,811,764
50.64554,-1.916771,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,4.74,386,359,1322,1234,1102,998,262,264,1132,1076
52.94988,1.146503,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,905,696,671,708,592,1587,1404
52.82478,0.235736,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,304,258,957,955,751,725,780,544,1660,1357
52.94967,1.141276,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,906,696,671,708,592,1587,1403
51.37017,1.067413,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.05000000000001,8.97,150,147,1050,1044,832,800,532,470,1412,1268
50.47893,-3.508212,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.23,500,475,1436,1322,1216,1092,195,196,1045,1001
51.36975,1.067536,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.05000000000001,9.02,150,147,1050,1044,832,800,532,470,1412,1268
50.65696,-1.88875,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,386,362,1322,1235,1102,1000,262,263,1132,1075
52.61,4.61,2016,7,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.02,174,174,812,805,588,555,751,743,1630,1529
51.633,3.691,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,938,933,715,682,651,635,1530,1409
52.64,4.62,2016,7,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,4.86,174,174,812,805,588,555,751,743,1630,1529
52.61,4.61,2016,7,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.02,174,174,812,805,588,555,751,743,1630,1529
51.63,3.69,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,938,933,715,683,651,635,1530,1408
51.679,3.839,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,63,60,933,923,709,673,664,647,1544,1420
54.635311,8.631229,2016,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,533,518,536,496,313,254,1106,1090,1986,1877
55.160721,8.475729,2016,7,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,557,553,479,443,256,197,1128,1113,2007,1908
53.425491,5.395832,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,278,277,708,702,484,452,852,838,1731,1630
52.94686,1.218673,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,221,906,903,691,667,701,595,1581,1406
52.94924,1.144148,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,905,696,671,708,592,1587,1403
52.94904,1.14397,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,906,696,671,708,592,1587,1403
50.800127,1.602001,2016,8,"France","HUMAN_OBSERVATION",50.85,1.55000000000001,6.65,131,125,1086,1081,865,834,474,463,1353,1241
51.45,4.2,2016,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,98,74,961,935,737,684,700,658,1579,1421
52.9,4.75,2016,8,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,8.72,206,206,778,773,554,523,778,767,1657,1557
50.69268,-1.987165,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.78,386,359,1322,1234,1102,998,262,264,1132,1076
52.31,4.48,2016,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,846,841,623,590,732,719,1612,1500
51.091136,1.299356,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,144,132,1080,1068,860,822,460,461,1340,1249
50.7081,-1.883304,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.88,386,359,1322,1234,1102,998,262,264,1132,1076
50.67517,-1.986327,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-1.94999999999999,14.17,390,369,1325,1247,1105,1011,248,250,1119,1063
50.67694,-1.984317,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.94,386,359,1322,1234,1102,998,262,264,1132,1076
50.63009,-1.919053,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,5.36,386,359,1322,1234,1102,998,262,264,1132,1076
50.40034,-3.514807,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,7.19,500,475,1436,1322,1216,1092,195,196,1045,1001
52.95025,1.166946,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,224,911,904,696,670,708,593,1587,1404
49.27893,-1.913333,2016,8,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,470,428,1406,1361,1186,1120,165,163,1045,947
53.03,4.71,2016,8,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,767,763,543,513,786,774,1665,1565
53.03,4.71,2016,8,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,767,763,543,513,786,774,1665,1565
52.94664,1.207883,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,222,906,903,691,668,701,595,1581,1406
52.78,4.67,2016,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,800,789,576,538,761,758,1641,1545
50.67495,-1.973171,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.12,386,359,1322,1234,1102,998,262,264,1132,1076
51.76,3.85,2016,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,923,915,699,665,668,652,1548,1426
51.068564,1.18178,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,151,141,1087,1074,867,829,456,453,1335,1241
52.95016,1.140001,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,906,696,671,708,592,1587,1403
49.23996,-2.079455,2016,8,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,471,440,1407,1372,1187,1130,158,150,1038,937
52.95069,1.14502,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,905,696,671,708,592,1587,1404
52.93829,1.277653,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,218,906,901,691,665,701,597,1581,1408
51.225796,1.422559,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,122,121,1053,1050,833,805,489,477,1369,1266
52.96545,1.054547,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,1.05000000000001,9.42,242,237,906,901,692,668,719,597,1598,1409
50.63009,-1.919053,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,5.36,386,359,1322,1234,1102,998,262,264,1132,1076
50.63009,-1.919053,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,5.36,386,359,1322,1234,1102,998,262,264,1132,1076
52.94667,1.208153,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,222,906,903,691,668,701,595,1581,1406
52.93829,1.277653,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,225,218,906,901,691,665,701,597,1581,1408
52.95069,1.14502,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,231,225,911,905,696,671,708,592,1587,1404
50.63009,-1.919053,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,5.36,386,359,1322,1234,1102,998,262,264,1132,1076
52.96545,1.054547,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,1.05000000000001,9.42,242,237,906,901,692,668,719,597,1598,1409
51.067676,1.205375,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,144,139,1080,1073,860,828,460,454,1340,1243
50.58676,-2.420023,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,6.42,418,397,1354,1265,1134,1030,232,235,1099,1048
51.072413,1.215012,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,144,139,1080,1073,860,827,460,455,1340,1243
