"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Galway_seaway","Galway_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaM_seaway","RavennaM_geodesic","SWC_seaway","SWC_geodesic","Toralla_seaway","Toralla_geodesic"
58.845085,-3.19155,2013,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,822,744,910,823,802,757,1201,946,5967,1919,922,883,2019,1889
58.09397,11.79511,2013,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1728,1451,107,96,220,211,1487,1344,6350,1518,46,46,2403,2278
59.031631,-2.905917,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,851,771,905,805,797,745,1229,968,5996,1924,917,868,2048,1913
59.031631,-2.905917,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,851,771,905,805,797,745,1229,968,5996,1924,917,868,2048,1913
58.9581,-2.973333,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,10.32,851,771,905,807,797,748,1229,970,5996,1928,917,871,2048,1914
58.9581,-2.973333,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,10.32,851,771,905,807,797,748,1229,970,5996,1928,917,871,2048,1914
58.893333,-2.912,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,834,758,898,807,791,742,1212,952,5979,1913,911,868,2031,1898
58.893333,-2.912,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,834,758,898,807,791,742,1212,952,5979,1913,911,868,2031,1898
49.435001,-2.661664,2012,4,"Guernsey","MATERIAL_SAMPLE",49.45,-2.74999999999999,6.61,794,645,1426,1380,1206,1142,144,144,4941,1274,1401,1321,994,929
49.435001,-2.661664,2012,4,"Guernsey","MATERIAL_SAMPLE",49.45,-2.74999999999999,6.61,794,645,1426,1380,1206,1142,144,144,4941,1274,1401,1321,994,929
