"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Galway_seaway","Galway_geodesic","Getxo_seaway","Getxo_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
51.597,3.692,2017,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.58,49,48,1289,927,1315,1051,615,566,651,634
50.750936,0.270299,2017,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,0.35000000000001,5.61,219,207,1024,747,1050,862,350,322,386,385
53.44093,-10.07257,2017,3,"Ireland","HUMAN_OBSERVATION",53.45,-10.15,5.23,1261,933,35,35,1276,1241,707,536,758,681
51.597,3.692,2017,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.58,49,48,1289,927,1315,1051,615,566,651,634
55.321568,-1.543761,2017,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,548,541,1217,582,1688,1337,988,579,1023,753
54.718056,-5.797222,2017,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.3,1180,706,518,300,1295,1275,626,490,699,673
51.52,3.95,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,59,1314,951,1340,1049,640,584,675,646
51.0862,1.206208,2017,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,144,139,1099,786,1125,918,425,387,460,455
54.24412,-5.777359,2017,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.15,-5.74999999999999,10.63,1119,676,582,282,1234,1219,565,435,638,617
54.840716,-1.329649,2017,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-1.24999999999999,5.21,493,488,1275,584,1633,1287,933,536,968,707
54.393611,-5.578611,2017,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.54,1150,679,540,307,1265,1249,596,464,669,647
54.590909,-0.953053,2017,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-0.94999999999999,6.58,465,459,1300,598,1605,1267,905,524,941,692
55.239771,-1.536834,2017,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,539,534,1228,579,1679,1328,979,570,1015,745
55.07807,-1.449636,2017,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.15,-1.44999999999999,8.01,526,522,1240,581,1667,1318,966,563,1002,736
51.38987,1.373013,2017,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.35000000000001,6.88,129,126,1151,782,1177,960,477,405,513,487
51.10995,1.298902,2017,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.05,1.25000000000001,7.5,144,137,1099,791,1125,916,425,389,460,456
52.91734,1.35356,2017,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,218,213,1333,744,1359,1113,659,475,694,599
55.075005,-1.458864,2017,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.15,-1.44999999999999,8.37,526,522,1240,581,1667,1318,966,563,1002,736
50.45859,-3.54008,2017,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,6.46,500,475,750,534,833,791,78,51,195,196
53.17532,-4.486874,2017,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1016,559,652,352,1131,1099,462,313,535,497
49.58541,-1.23751,2017,9,"France","HUMAN_OBSERVATION",NA,NA,NA,380,368,906,718,915,708,247,227,250,221
58.86909,-3.17393,2017,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,930,928,822,747,1869,1728,1201,948,1273,1131
50.35252,-3.570174,2017,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,8.54,504,478,739,541,823,780,67,50,184,185
47.79372,-4.36458,2016,1,"France","HUMAN_OBSERVATION",NA,NA,NA,763,672,797,717,506,506,301,287,160,107
51.67,3.739,2016,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,54,1296,932,1322,1056,622,572,657,640
51.597,3.692,2016,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.58,49,48,1289,927,1315,1051,615,566,651,634
49.58541,-1.23751,2016,3,"France","HUMAN_OBSERVATION",NA,NA,NA,380,368,906,718,915,708,247,227,250,221
55.761613,-4.904672,2016,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1299,724,534,420,1413,1388,745,602,817,786
51.39258,1.406171,2016,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,118,122,1139,787,1165,955,465,408,501,486
56.342,-2.7862,2016,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,682,679,1119,564,1823,1446,1122,671,1158,852
51.597,3.692,2016,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.58,49,48,1289,927,1315,1051,615,566,651,634
54.226061,-4.693703,2016,4,"Isle of Man","HUMAN_OBSERVATION",NA,NA,NA,1135,618,584,351,1250,1217,581,431,654,615
49.59264,-1.25575,2016,4,"France","HUMAN_OBSERVATION",NA,NA,NA,380,369,906,717,915,708,247,225,250,220
54.511,-5.550037,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.79,1150,679,540,307,1265,1249,596,464,669,647
54.55931,-5.619604,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1163,688,527,308,1278,1262,609,477,682,660
55.997904,-2.520235,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-2.54999999999999,6.09,651,644,1146,559,1791,1414,1091,641,1126,822
54.43207,-5.543178,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,678,540,307,1265,1247,596,462,669,645
55.746083,-4.911806,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1299,724,534,419,1413,1387,745,601,817,785
54.299444,-5.554333,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1128,672,565,300,1243,1233,574,448,647,631
54.718056,-5.797222,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.3,1180,706,518,300,1295,1275,626,490,699,673
51.63,3.69,2016,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,1289,930,1315,1050,615,568,651,635
55.79115,-4.910063,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1299,727,534,422,1413,1392,745,606,817,790
54.5061,-5.64337,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1163,687,527,304,1278,1257,609,471,682,654
51.99513,1.270107,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,155,149,1208,758,1234,1014,534,420,569,521
54.040361,-6.106583,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,693,626,256,1226,1211,558,430,631,611
54.168129,-4.460108,2016,6,"Isle of Man","HUMAN_OBSERVATION",NA,NA,NA,1126,601,602,364,1240,1209,572,423,645,607
56.333501,-2.773864,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,682,677,1119,565,1823,1445,1122,670,1158,851
55.211465,-6.658337,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1286,782,404,297,1400,1346,732,565,805,746
55.291389,-6.192778,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,761,435,324,1369,1349,700,565,773,747
54.393611,-5.578611,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.54,1150,679,540,307,1265,1249,596,464,669,647
51.639,4.08,2016,6,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,10.12,80,66,1320,957,1347,1056,646,591,682,654
51.95116,1.158953,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,162,153,1209,752,1235,1007,535,411,571,512
54.21533,-0.261724,2016,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,399,393,1351,635,1539,1226,839,504,874,663
51.679,3.839,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,63,60,1303,938,1329,1060,629,579,664,647
54.270143,-0.389951,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,403,403,1350,627,1543,1231,843,504,879,666
56.51625,-6.381878,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1275,849,476,423,1508,1485,839,700,912,883
51.63,3.69,2016,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,1289,930,1315,1050,615,568,651,635
48.32548,-4.39306,2016,10,"France","HUMAN_OBSERVATION",NA,NA,NA,715,638,753,665,578,565,253,228,112,54
50.544941,-3.492447,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,504,475,762,525,844,802,89,51,206,206
50.750936,0.270299,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,0.35000000000001,5.61,219,207,1024,747,1050,862,350,322,386,385
50.363831,-4.146205,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,525,689,502,807,786,0,1,180,184
50.363857,-4.1448,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,525,689,502,807,786,0,1,180,184
