"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Crete_seaway","Crete_geodesic","Getxo_seaway","Getxo_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic"
58.40062,11.62947,1929,7,"Sweden","HUMAN_OBSERVATION",58.45,11.55,7.19,977,955,6163,2757,2200,1959,96,54,232,228,1500,1354,6362,1559,6362,1559,1535,1486
58.26761,11.45182,1929,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,936,6142,2742,2179,1940,73,71,211,209,1478,1338,6341,1539,6341,1539,1514,1469
58.26761,11.45182,1929,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,936,6142,2742,2179,1940,73,71,211,209,1478,1338,6341,1539,6341,1539,1514,1469
58.24298,11.41722,1929,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,932,6142,2740,2179,1936,73,73,211,206,1478,1334,6341,1536,6341,1536,1514,1465
58.24298,11.41722,1929,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,932,6142,2740,2179,1936,73,73,211,206,1478,1334,6341,1536,6341,1536,1514,1465
58.26568,11.41319,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2743,2179,1938,73,70,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.26568,11.41319,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2743,2179,1938,73,70,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.26568,11.41319,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2743,2179,1938,73,70,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.23775,11.36558,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,930,6136,2741,2173,1934,68,73,205,203,1472,1332,6335,1535,6335,1535,1508,1463
58.23775,11.36558,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,930,6136,2741,2173,1934,68,73,205,203,1472,1332,6335,1535,6335,1535,1508,1463
58.20961,11.34066,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,926,6136,2739,2173,1931,68,75,205,200,1472,1329,6335,1532,6335,1532,1508,1460
58.24832,11.49824,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,936,6142,2739,2179,1940,73,74,211,209,1478,1339,6341,1536,6341,1536,1514,1469
58.24832,11.49824,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,936,6142,2739,2179,1940,73,74,211,209,1478,1339,6341,1536,6341,1536,1514,1469
58.24832,11.49824,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,936,6142,2739,2179,1940,73,74,211,209,1478,1339,6341,1536,6341,1536,1514,1469
58.42467,11.65373,1927,7,"Sweden","HUMAN_OBSERVATION",58.45,11.55,6.67,977,955,6163,2757,2200,1959,96,54,232,228,1500,1354,6362,1559,6362,1559,1535,1486
58.42429,11.59383,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,977,954,6163,2754,2200,1959,96,58,232,227,1500,1354,6362,1556,6362,1556,1535,1486
58.42429,11.59383,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,977,954,6163,2754,2200,1959,96,58,232,227,1500,1354,6362,1556,6362,1556,1535,1486
58.21032,11.3172,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,926,6136,2740,2173,1930,68,75,205,199,1472,1328,6335,1533,6335,1533,1508,1459
58.37969,11.60392,1927,7,"Sweden","HUMAN_OBSERVATION",58.35,11.55,4.56,965,946,6152,2747,2189,1950,85,64,221,220,1489,1348,6351,1547,6351,1547,1524,1479
58.37969,11.60392,1927,7,"Sweden","HUMAN_OBSERVATION",58.35,11.55,4.56,965,946,6152,2747,2189,1950,85,64,221,220,1489,1348,6351,1547,6351,1547,1524,1479
58.37969,11.60392,1927,7,"Sweden","HUMAN_OBSERVATION",58.35,11.55,4.56,965,946,6152,2747,2189,1950,85,64,221,220,1489,1348,6351,1547,6351,1547,1524,1479
58.37969,11.60392,1927,7,"Sweden","HUMAN_OBSERVATION",58.35,11.55,4.56,965,946,6152,2747,2189,1950,85,64,221,220,1489,1348,6351,1547,6351,1547,1524,1479
58.32638,11.53979,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,944,6152,2745,2189,1948,85,66,221,217,1489,1346,6351,1545,6351,1545,1524,1477
58.32638,11.53979,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,944,6152,2745,2189,1948,85,66,221,217,1489,1346,6351,1545,6351,1545,1524,1477
58.32638,11.53979,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,944,6152,2745,2189,1948,85,66,221,217,1489,1346,6351,1545,6351,1545,1524,1477
58.32638,11.53979,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,944,6152,2745,2189,1948,85,66,221,217,1489,1346,6351,1545,6351,1545,1524,1477
58.32638,11.53979,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,944,6152,2745,2189,1948,85,66,221,217,1489,1346,6351,1545,6351,1545,1524,1477
58.32638,11.53979,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,944,6152,2745,2189,1948,85,66,221,217,1489,1346,6351,1545,6351,1545,1524,1477
58.29098,11.49335,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,939,6142,2743,2179,1943,73,69,211,213,1478,1341,6341,1541,6341,1541,1514,1472
58.29098,11.49335,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,939,6142,2743,2179,1943,73,69,211,213,1478,1341,6341,1541,6341,1541,1514,1472
58.29098,11.49335,1927,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,939,6142,2743,2179,1943,73,69,211,213,1478,1341,6341,1541,6341,1541,1514,1472
58.30055,11.53079,1927,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,941,6152,2743,2189,1945,85,69,221,215,1489,1344,6351,1542,6351,1542,1524,1475
58.25934,11.37829,1927,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,932,6136,2743,2173,1936,68,70,205,205,1472,1334,6335,1538,6335,1538,1508,1465
58.26246,11.41399,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2742,2179,1938,73,71,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.26246,11.41399,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2742,2179,1938,73,71,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.26246,11.41399,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2742,2179,1938,73,71,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.26246,11.41399,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2742,2179,1938,73,71,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.26246,11.41399,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2742,2179,1938,73,71,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.25309,11.38232,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,932,6136,2742,2173,1936,68,71,205,205,1472,1333,6335,1537,6335,1537,1508,1465
58.25309,11.38232,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,932,6136,2742,2173,1936,68,71,205,205,1472,1333,6335,1537,6335,1537,1508,1465
58.25309,11.38232,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,932,6136,2742,2173,1936,68,71,205,205,1472,1333,6335,1537,6335,1537,1508,1465
58.25309,11.38232,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,932,6136,2742,2173,1936,68,71,205,205,1472,1333,6335,1537,6335,1537,1508,1465
58.29757,11.34129,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,934,6136,2748,2173,1938,68,66,205,207,1472,1334,6335,1542,6335,1542,1508,1466
58.29757,11.34129,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,934,6136,2748,2173,1938,68,66,205,207,1472,1334,6335,1542,6335,1542,1508,1466
58.29757,11.34129,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,934,6136,2748,2173,1938,68,66,205,207,1472,1334,6335,1542,6335,1542,1508,1466
58.29757,11.34129,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,934,6136,2748,2173,1938,68,66,205,207,1472,1334,6335,1542,6335,1542,1508,1466
58.29757,11.34129,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,934,6136,2748,2173,1938,68,66,205,207,1472,1334,6335,1542,6335,1542,1508,1466
58.25528,11.36148,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,931,6136,2743,2173,1935,68,71,205,204,1472,1333,6335,1537,6335,1537,1508,1464
58.25528,11.36148,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,949,931,6136,2743,2173,1935,68,71,205,204,1472,1333,6335,1537,6335,1537,1508,1464
58.39637,11.61047,1926,8,"Sweden","HUMAN_OBSERVATION",58.35,11.55,6.25,965,946,6152,2747,2189,1950,85,64,221,220,1489,1348,6351,1547,6351,1547,1524,1479
58.39637,11.61047,1926,8,"Sweden","HUMAN_OBSERVATION",58.35,11.55,6.25,965,946,6152,2747,2189,1950,85,64,221,220,1489,1348,6351,1547,6351,1547,1524,1479
58.39637,11.61047,1926,8,"Sweden","HUMAN_OBSERVATION",58.35,11.55,6.25,965,946,6152,2747,2189,1950,85,64,221,220,1489,1348,6351,1547,6351,1547,1524,1479
58.39637,11.61047,1926,8,"Sweden","HUMAN_OBSERVATION",58.35,11.55,6.25,965,946,6152,2747,2189,1950,85,64,221,220,1489,1348,6351,1547,6351,1547,1524,1479
58.3287,11.56511,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,945,6152,2745,2189,1949,85,67,221,219,1489,1347,6351,1545,6351,1545,1524,1478
58.3287,11.56511,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,945,6152,2745,2189,1949,85,67,221,219,1489,1347,6351,1545,6351,1545,1524,1478
58.3287,11.56511,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,945,6152,2745,2189,1949,85,67,221,219,1489,1347,6351,1545,6351,1545,1524,1478
58.3287,11.56511,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,945,6152,2745,2189,1949,85,67,221,219,1489,1347,6351,1545,6351,1545,1524,1478
58.29603,11.52535,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,941,6148,2743,2184,1945,78,69,216,214,1484,1343,6346,1541,6346,1541,1520,1474
58.29603,11.52535,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,941,6148,2743,2184,1945,78,69,216,214,1484,1343,6346,1541,6346,1541,1520,1474
58.26263,11.47036,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,936,6142,2741,2179,1940,73,71,211,209,1478,1338,6341,1538,6341,1538,1514,1469
58.26263,11.47036,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,936,6142,2741,2179,1940,73,71,211,209,1478,1338,6341,1538,6341,1538,1514,1469
58.26263,11.47036,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,936,6142,2741,2179,1940,73,71,211,209,1478,1338,6341,1538,6341,1538,1514,1469
58.22948,11.40914,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,931,6142,2739,2179,1935,73,74,211,204,1478,1333,6341,1534,6341,1534,1514,1464
58.22948,11.40914,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,931,6142,2739,2179,1935,73,74,211,204,1478,1333,6341,1534,6341,1534,1514,1464
58.22948,11.40914,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,931,6142,2739,2179,1935,73,74,211,204,1478,1333,6341,1534,6341,1534,1514,1464
58.2582,11.41943,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2742,2179,1938,73,71,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.2582,11.41943,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2742,2179,1938,73,71,211,207,1478,1336,6341,1538,6341,1538,1514,1467
58.2582,11.41943,1926,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,934,6142,2742,2179,1938,73,71,211,207,1478,1336,6341,1538,6341,1538,1514,1467
51.507,4.207,1925,NA,"Netherlands","HUMAN_OBSERVATION",51.45,4.25000000000001,7.01,98,77,5328,2446,1365,1054,961,934,737,683,664,603,5527,985,5527,985,700,661
58.3948,11.59973,1923,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,952,6152,2750,2189,1956,85,61,221,225,1489,1353,6351,1552,6351,1552,1524,1484
58.28329,11.51985,1923,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,939,6148,2742,2184,1943,78,70,216,213,1484,1342,6346,1540,6346,1540,1520,1473
58.38467,11.57598,1923,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,950,6152,2750,2189,1954,85,61,221,223,1489,1351,6351,1551,6351,1551,1524,1483
58.21335,11.28626,1923,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,943,925,6130,2741,2167,1929,68,74,199,198,1467,1326,6329,1533,6329,1533,1502,1457
58.35752,11.59373,1923,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,949,6152,2747,2189,1953,85,64,221,222,1489,1350,6351,1548,6351,1548,1524,1481
58.39859,11.58216,1923,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,952,6152,2751,2189,1956,85,60,221,225,1489,1352,6351,1553,6351,1553,1524,1484
58.27918,11.47236,1923,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,955,937,6142,2742,2179,1941,73,70,211,211,1478,1339,6341,1540,6341,1540,1514,1470
57.60649,11.63648,1922,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,950,886,6137,2672,2174,1889,137,145,205,174,1473,1307,6336,1464,6336,1464,1509,1432
57.60649,11.63648,1922,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,950,886,6137,2672,2174,1889,137,145,205,174,1473,1307,6336,1464,6336,1464,1509,1432
50.70167,-0.768333,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,304,284,4943,2690,980,836,1240,1184,1020,944,272,243,5142,1204,5142,1204,324,319
51.528671,-9.412151,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1005,873,4795,3279,1036,1030,1941,1532,1721,1339,451,391,4994,1796,4994,1796,502,499
51.523158,-9.422067,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1005,873,4795,3279,1036,1029,1941,1533,1721,1340,451,392,4994,1796,4994,1796,502,499
50.75333,-0.65,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,297,275,4949,2686,985,844,1233,1175,1013,935,279,252,5147,1200,5147,1200,329,329
50.10338,-5.547066,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,673,631,4684,2966,776,771,1609,1453,1389,1229,119,106,4882,1486,4882,1486,187,188
50.73914,-0.70001,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,304,278,4943,2688,980,841,1240,1178,1020,938,272,248,5142,1202,5142,1202,324,326
52.973709,-4.60768,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,991,560,5010,3044,1105,1078,1681,1177,1574,976,437,292,5208,1561,5208,1561,510,476
51.495478,-9.406805,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1001,873,4784,3277,1026,1026,1937,1534,1717,1341,447,390,4983,1794,4983,1794,496,497
48.81066,-1.59186,NA,NA,"France","HUMAN_OBSERVATION",48.85,-1.64999999999999,6.11,518,442,4809,2654,846,622,1453,1391,1234,1147,248,247,5008,1176,5008,1176,180,171
49.29032,-1.70787,NA,NA,"France","HUMAN_OBSERVATION",NA,NA,NA,472,415,4808,2678,845,669,1408,1352,1188,1110,214,213,5007,1197,5007,1197,179,177
50.72169,-0.77502,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,304,284,4943,2692,980,838,1240,1183,1020,943,272,243,5142,1206,5142,1206,324,320
50.8,-0.05,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,255,232,4985,2652,1022,859,1191,1147,971,904,321,295,5184,1167,5184,1167,361,365
51.457304,-9.441601,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1001,875,4784,3278,1026,1024,1937,1538,1717,1345,447,391,4983,1795,4983,1795,496,496
48.321833,-4.4105,NA,NA,"France","HUMAN_OBSERVATION",NA,NA,NA,708,639,4555,2820,576,564,1644,1553,1424,1316,245,228,4754,1356,4754,1356,105,55
48.365667,-4.4375,NA,NA,"France","HUMAN_OBSERVATION",NA,NA,NA,708,638,4555,2824,576,570,1644,1550,1424,1313,245,224,4754,1359,4754,1359,105,52
47.734167,-4.017667,NA,NA,"France","HUMAN_OBSERVATION",NA,NA,NA,780,656,4522,2771,502,495,1715,1590,1495,1350,317,293,4720,1315,4720,1315,176,109
55.755333,-5.071167,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.75,-5.14999999999999,4.97,1299,736,5312,3229,1413,1389,1404,1036,1296,886,745,603,5511,1764,5511,1764,817,787
42.252167,-8.766833,NA,NA,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1484,1357,3774,3022,651,486,2420,2305,2200,2064,1011,969,3972,1724,3972,1724,881,810
42.248,-8.790667,NA,NA,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1484,1358,3774,3024,651,488,2420,2306,2200,2066,1011,970,3972,1726,3972,1726,881,812
58.6002,11.2805,2024,7,"Sweden","MATERIAL_SAMPLE",58.55,11.25,5.86,961,953,6147,2775,2184,1958,34,37,225,225,1484,1346,6346,1571,6346,1571,1519,1480
60.099194,5.199624,2022,6,"Norway","MATERIAL_SAMPLE",NA,NA,NA,984,982,6128,3104,2165,1946,566,361,458,421,1465,1233,6327,1806,6327,1806,1501,1397
60.099194,5.199611,2022,6,"Norway","MATERIAL_SAMPLE",NA,NA,NA,984,982,6128,3104,2165,1946,566,361,458,421,1465,1233,6327,1806,6327,1806,1501,1397
60.099194,5.199611,2022,6,"Norway","MATERIAL_SAMPLE",NA,NA,NA,984,982,6128,3104,2165,1946,566,361,458,421,1465,1233,6327,1806,6327,1806,1501,1397
60.370056,5.134375,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
60.370056,5.134375,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
60.370056,5.134389,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
60.370056,5.134389,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
60.370056,5.134389,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
60.370056,5.134389,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
60.370056,5.134389,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
60.370056,5.134389,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
60.370056,5.134389,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
60.370056,5.134389,2022,7,"Norway","MATERIAL_SAMPLE",60.45,5.05000000000001,10.04,1027,1020,6171,3141,2208,1980,611,383,504,458,1508,1262,6370,1846,6370,1846,1544,1427
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,929,926,6073,3059,2110,1892,509,347,401,376,1410,1185,6272,1752,6272,1752,1446,1346
58.83427,11.08083,2022,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,979,974,6164,2808,2201,1978,6,5,244,247,1501,1357,6363,1603,6363,1603,1537,1494
58.83427,11.08083,2022,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,979,974,6164,2808,2201,1978,6,5,244,247,1501,1357,6363,1603,6363,1603,1537,1494
58.83427,11.08083,2022,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,979,974,6164,2808,2201,1978,6,5,244,247,1501,1357,6363,1603,6363,1603,1537,1494
58.83427,11.08083,2022,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,979,974,6164,2808,2201,1978,6,5,244,247,1501,1357,6363,1603,6363,1603,1537,1494
54.71,-5.812,2021,1,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.65,-5.84999999999999,7.11,1180,706,5194,3205,1295,1275,1489,1134,1381,966,626,490,5393,1729,5393,1729,699,673
63.622,9.648,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1517,1419,6660,3319,2696,2398,1103,535,995,749,1996,1690,6858,2141,6858,2141,2032,1854
63.622194,9.647944,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1517,1419,6660,3319,2696,2398,1103,535,995,749,1996,1690,6858,2141,6858,2141,2032,1854
58.24359,11.37205,2019,7,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,949,931,6136,2742,2173,1935,68,72,205,204,1472,1332,6335,1536,6335,1536,1508,1463
58.24359,11.37205,2019,7,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,949,931,6136,2742,2173,1935,68,72,205,204,1472,1332,6335,1536,6335,1536,1508,1463
58.24359,11.37205,2019,7,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,949,931,6136,2742,2173,1935,68,72,205,204,1472,1332,6335,1536,6335,1536,1508,1463
58.24359,11.37205,2019,7,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,949,931,6136,2742,2173,1935,68,72,205,204,1472,1332,6335,1536,6335,1536,1508,1463
58.24359,11.37205,2019,7,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,949,931,6136,2742,2173,1935,68,72,205,204,1472,1332,6335,1536,6335,1536,1508,1463
50.103323,-5.547187,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,4684,2966,776,771,1609,1453,1389,1229,119,106,4882,1486,4882,1486,187,188
50.103323,-5.547187,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,4684,2966,776,771,1609,1453,1389,1229,119,106,4882,1486,4882,1486,187,188
50.103323,-5.547187,2019,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,4684,2966,776,771,1609,1453,1389,1229,119,106,4882,1486,4882,1486,187,188
