"","Longitude","Latitude","year","month","country"
"4585",-0.48,38.17,2002,7,"Spain"
"4586",-0.48,38.17,2002,7,"Spain"
"4587",3.14917,42.47861,2002,8,"France"
"4588",-0.52,38.2,2002,8,"Spain"
"4589",-0.41,38.36,2002,8,"Spain"
"4590",-0.48,38.17,2002,8,"Spain"
"4591",-8.864691,37.289191,2002,10,"Portugal"
"4592",-8.298182,37.072434,2002,10,"Portugal"
"4593",-8.921792,37.02109,2002,10,"Portugal"
"4594",-8.188497,37.089327,2002,10,"Portugal"
"4595",-8.681465,37.08385,2002,10,"Portugal"
"4596",-8.793436,37.820059,2002,10,"Portugal"
"4597",-8.802884,37.912645,2002,10,"Portugal"
"4598",-8.826646,37.382567,2002,10,"Portugal"
"4599",-8.729791,41.274929,2002,11,"Portugal"
"4600",-8.981859,38.478248,2002,12,"Portugal"
"4601",-9.423544,39.014081,2002,12,"Portugal"
"4602",-7.387369,57.101,2001,8,"United Kingdom of Great Britain and Northern Ireland"
"4603",9.82831,40.52895,2001,8,"Italy"
"4604",9.67481,39.71895,2001,8,"Italy"
"4605",9.81814,40.53514,2001,8,"Italy"
"4606",9.32553,41.19502,2001,8,"Italy"
"4607",-5.855633,56.67722,2001,8,"United Kingdom of Great Britain and Northern Ireland"
"4608",-5.855633,56.67722,2001,8,"United Kingdom of Great Britain and Northern Ireland"
"4609",-9.339807,39.375856,2001,10,"Portugal"
"4610",-9.486673,38.709571,2001,10,"Portugal"
"4611",-9.42029,38.961181,2001,10,"Portugal"
"4612",-9.45061,38.865024,2001,10,"Portugal"
"4613",-9.377283,39.37344,2001,10,"Portugal"
"4614",-9.142621,39.511391,2001,10,"Portugal"
"4615",-8.945659,37.102461,2001,11,"Portugal"
"4616",-8.66897,37.091115,2001,11,"Portugal"
"4617",-8.877728,37.045155,2001,11,"Portugal"
"4618",-8.854811,37.340579,2001,11,"Portugal"
"4619",-8.797249,37.891804,2001,11,"Portugal"
"4620",-8.729989,37.084187,2001,11,"Portugal"
"4621",-8.792484,37.720834,2001,11,"Portugal"
"4622",-8.788036,37.524209,2001,11,"Portugal"
"4623",-9.215187,38.423685,2001,12,"Portugal"
"4624",-9.497635,51.49885,2000,1,"Ireland"
"4625",-9.456634,51.522737,2000,1,"Ireland"
"4626",-9.456634,51.522737,2000,1,"Ireland"
"4627",-9.443493,51.471665,2000,1,"Ireland"
"4628",-7.399552,57.005604,2000,5,"United Kingdom of Great Britain and Northern Ireland"
"4629",-7.398504,57.0052,2000,5,"United Kingdom of Great Britain and Northern Ireland"
"4630",-4.338242,54.41103,2000,6,"Isle of Man"
"4631",-28.677222,38.518397,2000,NA,"Portugal"
"4632",-7.306094,57.099863,1999,5,"United Kingdom of Great Britain and Northern Ireland"
"4633",-7.323562,57.098193,1999,5,"United Kingdom of Great Britain and Northern Ireland"
"4634",-7.284832,57.090721,1999,5,"United Kingdom of Great Britain and Northern Ireland"
"4635",-7.293009,57.100516,1999,5,"United Kingdom of Great Britain and Northern Ireland"
"4636",-7.284832,57.090721,1999,5,"United Kingdom of Great Britain and Northern Ireland"
"4637",-7.306094,57.099863,1999,5,"United Kingdom of Great Britain and Northern Ireland"
"4638",-7.300381,57.097261,1999,5,"United Kingdom of Great Britain and Northern Ireland"
"4639",-7.307767,57.069654,1999,9,"United Kingdom of Great Britain and Northern Ireland"
"4640",-7.307767,57.069654,1999,9,"United Kingdom of Great Britain and Northern Ireland"
"4641",-7.307918,57.069558,1999,9,"United Kingdom of Great Britain and Northern Ireland"
"4642",-7.357347,57.065198,1999,9,"United Kingdom of Great Britain and Northern Ireland"
"4643",-7.307767,57.069654,1999,9,"United Kingdom of Great Britain and Northern Ireland"
"4644",-7.307767,57.069654,1999,9,"United Kingdom of Great Britain and Northern Ireland"
"4645",-7.357347,57.065198,1999,9,"United Kingdom of Great Britain and Northern Ireland"
"4646",-7.307918,57.069558,1999,9,"United Kingdom of Great Britain and Northern Ireland"
"4647",-3.848359,48.63744,1999,9,"France"
"4648",-1.580471,50.65987,1999,10,"United Kingdom of Great Britain and Northern Ireland"
"4649",-1.570568,50.659834,1999,10,"United Kingdom of Great Britain and Northern Ireland"
"4650",-1.580471,50.65987,1999,10,"United Kingdom of Great Britain and Northern Ireland"
"4651",-1.570568,50.659834,1999,10,"United Kingdom of Great Britain and Northern Ireland"
"4652",-9.631586,53.095042,1999,12,"Ireland"
"4653",-7.253283,55.281137,1999,12,"Ireland"
"4654",-10.386295,51.885058,1999,12,"Ireland"
"4655",-10.282958,51.938345,1999,12,"Ireland"
"4656",-10.020929,51.770555,1999,12,"Ireland"
"4657",-9.443493,51.471665,1999,12,"Ireland"
"4658",-9.543996,53.233699,1999,12,"Ireland"
"4659",-28.750053,38.518746,1999,NA,"Portugal"
"4660",-28.630027,38.516795,1999,NA,"Portugal"
"4661",-28.630027,38.516795,1999,NA,"Portugal"
"4662",-28.66605,38.519683,1999,NA,"Portugal"
"4663",-28.699626,38.517571,1999,NA,"Portugal"
"4664",-28.6275,38.518333,1999,NA,"Portugal"
"4665",-28.630027,38.516795,1999,NA,"Portugal"
"4666",-0.44,38.37,1999,NA,"Spain"
"4667",-0.44,38.37,1999,NA,"Spain"
"4668",-0.43,38.36,1999,NA,"Spain"
"4669",-0.43,38.36,1999,NA,"Spain"
"4670",-0.27,38.5,1999,NA,"Spain"
"4671",-0.41,38.36,1999,NA,"Spain"
"4672",-0.41,38.36,1999,NA,"Spain"
"4673",-0.03,38.62,1999,NA,"Spain"
"4674",-0.1,38.53,1999,NA,"Spain"
"4675",-0.3,38.48,1999,NA,"Spain"
"4676",-0.41,38.36,1999,NA,"Spain"
"4677",-0.47,38.17,1999,NA,"Spain"
"4678",-0.46,38.36,1999,NA,"Spain"
"4679",-0.52,38.22,1999,NA,"Spain"
"4680",-0.47,38.17,1999,NA,"Spain"
"4681",-0.24,38.5,1999,NA,"Spain"
"4682",-0.38,38.43,1999,NA,"Spain"
"4683",-0.22,38.51,1999,NA,"Spain"
"4684",-0.38,38.44,1999,NA,"Spain"
"4685",-0.01,38.63,1999,NA,"Spain"
"4686",-0.38,38.44,1999,NA,"Spain"
"4687",-0.42,38.36,1999,NA,"Spain"
"4688",-0.42,38.36,1999,NA,"Spain"
"4689",0.16,38.83,1999,NA,"Spain"
"4690",-0.37,38.44,1999,NA,"Spain"
"4691",0.13,38.84,1999,NA,"Spain"
"4692",-0.51,38.3,1999,NA,"Spain"
"4693",-0.38,38.44,1999,NA,"Spain"
"4694",-0.51,38.32,1999,NA,"Spain"
"4695",-0.24,38.51,1999,NA,"Spain"
"4696",-0.21,38.51,1999,NA,"Spain"
"4697",-0.48,38.17,1999,NA,"Spain"
"4698",-0.05,38.59,1999,NA,"Spain"
"4699",-0.16,38.53,1999,NA,"Spain"
"4700",-0.48,38.34,1999,NA,"Spain"
"4701",0.02,38.87,1999,NA,"Spain"
"4702",-0.23,38.51,1999,NA,"Spain"
"4703",-0.13,38.53,1999,NA,"Spain"
"4704",0.01,38.63,1999,NA,"Spain"
"4705",-0.2,38.51,1999,NA,"Spain"
"4706",-0.46,38.17,1999,NA,"Spain"
"4707",-0.39,38.42,1999,NA,"Spain"
"4708",-0.04,38.61,1999,NA,"Spain"
"4709",-0.04,38.6,1999,NA,"Spain"
"4710",-28.626644,38.516292,1999,NA,"Portugal"
"4711",23.919167,39.962222,1998,1,"Greece"
"4712",23.919167,39.962222,1998,1,"Greece"
"4713",-2.932281,50.695563,1998,7,"United Kingdom of Great Britain and Northern Ireland"
"4714",23.916964,40.157881,1998,8,"Greece"
"4715",23.916964,40.157881,1998,8,"Greece"
"4716",-25.8199,37.9003,1998,NA,"Portugal"
"4717",-25.8183,37.9008,1998,NA,"Portugal"
"4718",-25.395,37.8343,1998,NA,"Portugal"
"4719",-25.395,37.8343,1998,NA,"Portugal"
"4720",-25.8202,37.8997,1998,NA,"Portugal"
"4721",-25.395,37.8343,1998,NA,"Portugal"
"4722",-25.4956,37.7132,1998,NA,"Portugal"
"4723",-25.8028,37.8034,1998,NA,"Portugal"
"4724",-25.6047,37.8245,1998,NA,"Portugal"
"4725",-25.8199,37.9003,1998,NA,"Portugal"
"4726",-25.6685,37.8342,1998,NA,"Portugal"
"4727",-25.4956,37.7132,1998,NA,"Portugal"
"4728",-25.8028,37.8034,1998,NA,"Portugal"
"4729",-25.8183,37.9008,1998,NA,"Portugal"
"4730",-25.8028,37.8034,1998,NA,"Portugal"
"4731",-0.44,38.37,1997,1,"Spain"
"4732",-0.03,38.62,1997,1,"Spain"
"4733",-0.51,38.3,1997,1,"Spain"
"4734",-0.51,38.32,1997,1,"Spain"
"4735",-0.51,38.32,1997,1,"Spain"
"4736",-0.43,38.36,1997,1,"Spain"
"4737",-0.04,38.6,1997,1,"Spain"
"4738",0.01,38.63,1997,1,"Spain"
"4739",-0.04,38.61,1997,1,"Spain"
"4740",-0.46,38.36,1997,1,"Spain"
"4741",-0.48,38.34,1997,1,"Spain"
"4742",-0.23,38.51,1997,1,"Spain"
"4743",-2.659059,59.195953,1997,6,"United Kingdom of Great Britain and Northern Ireland"
"4744",-2.736645,59.140755,1997,6,"United Kingdom of Great Britain and Northern Ireland"
"4745",-2.535907,59.268361,1997,7,"United Kingdom of Great Britain and Northern Ireland"
"4746",23.686111,39.954722,1997,7,"Greece"
"4747",23.686111,39.954722,1997,7,"Greece"
"4748",-0.44,38.37,1996,4,"Spain"
"4749",-0.41,38.36,1996,4,"Spain"
"4750",-0.24,38.5,1996,4,"Spain"
"4751",-0.24,38.51,1996,4,"Spain"
"4752",-4.040478,50.291982,1996,6,"United Kingdom of Great Britain and Northern Ireland"
"4753",-4.450381,50.345224,1996,6,"United Kingdom of Great Britain and Northern Ireland"
"4754",-0.38,38.43,1996,7,"Spain"
"4755",-0.24,38.5,1996,7,"Spain"
"4756",-0.24,38.5,1996,7,"Spain"
"4757",-0.24,38.51,1996,7,"Spain"
"4758",-0.43,38.36,1996,7,"Spain"
"4759",-9.547285,53.240468,1996,8,"Ireland"
"4760",-9.547285,53.240468,1996,8,"Ireland"
"4761",-9.543996,53.233699,1996,8,"Ireland"
"4762",-4.071811,50.30222,1996,9,"United Kingdom of Great Britain and Northern Ireland"
"4763",-3.969372,50.304002,1996,9,"United Kingdom of Great Britain and Northern Ireland"
"4764",-0.44,38.37,1996,10,"Spain"
"4765",-0.46,38.36,1996,10,"Spain"
"4766",-0.24,38.5,1996,10,"Spain"
"4767",-0.38,38.44,1996,10,"Spain"
"4768",-0.51,38.32,1996,10,"Spain"
"4769",-0.51,38.32,1996,10,"Spain"
"4770",-0.24,38.51,1996,10,"Spain"
"4771",-0.05,38.59,1996,10,"Spain"
"4772",-0.04,38.6,1996,10,"Spain"
"4773",-0.23,38.51,1996,10,"Spain"
"4774",-0.04,38.61,1996,10,"Spain"
"4775",-1.70787,49.29032,1996,NA,"France"
"4776",-10.386816,51.884998,1995,5,"Ireland"
"4777",-10.386816,51.884998,1995,5,"Ireland"
"4778",-10.283833,51.938496,1995,5,"Ireland"
"4779",-10.283833,51.938496,1995,5,"Ireland"
"4780",-10.386295,51.885058,1995,5,"Ireland"
"4781",-10.282958,51.938345,1995,5,"Ireland"
"4782",-2.883091,58.990761,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4783",-5.752666,56.853,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4784",-5.7655,56.8465,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4785",-2.86655,59.025,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4786",-2.904723,59.01935,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4787",-2.883091,58.990761,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4788",-3.032424,59.038154,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4789",-2.988457,59.024127,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4790",-3.031698,59.013911,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4791",-3.078506,59.007243,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4792",-2.901546,59.031048,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4793",-2.895713,59.007738,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4794",-2.912169,58.971699,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4795",-3.08912,59.012543,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4796",-3.033654,59.02108,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4797",-3.04304,59.043458,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4798",-2.912169,58.971699,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4799",-3.078506,59.007243,1995,6,"United Kingdom of Great Britain and Northern Ireland"
"4800",-3.901292,50.287147,1995,7,"United Kingdom of Great Britain and Northern Ireland"
"4801",-10.020661,51.770376,1995,8,"Ireland"
"4802",-10.020661,51.770376,1995,8,"Ireland"
"4803",-9.869964,51.758368,1995,8,"Ireland"
"4804",-9.869964,51.758368,1995,8,"Ireland"
"4805",-9.869761,51.758675,1995,8,"Ireland"
"4806",-10.020929,51.770555,1995,8,"Ireland"
"4807",-7.502304,56.955981,1995,8,"United Kingdom of Great Britain and Northern Ireland"
"4808",-3.997438,50.303523,1995,10,"United Kingdom of Great Britain and Northern Ireland"
"4809",-3.997438,50.303523,1995,10,"United Kingdom of Great Britain and Northern Ireland"
"4810",-0.48,38.34,1995,NA,"Spain"
"4811",-0.43,38.36,1995,NA,"Spain"
"4812",-0.48,38.17,1995,NA,"Spain"
"4813",-3.515166,50.372869,1994,3,"United Kingdom of Great Britain and Northern Ireland"
"4814",-3.520329,50.358411,1994,3,"United Kingdom of Great Britain and Northern Ireland"
"4815",-3.514908,50.364777,1994,4,"United Kingdom of Great Britain and Northern Ireland"
"4816",-6.103608,56.649182,1994,6,"United Kingdom of Great Britain and Northern Ireland"
"4817",-3.556114,50.420894,1994,6,"United Kingdom of Great Britain and Northern Ireland"
"4818",-5.206052,49.959789,1994,7,"United Kingdom of Great Britain and Northern Ireland"
"4819",-5.246718,49.983846,1994,7,"United Kingdom of Great Britain and Northern Ireland"
"4820",-5.268886,50.002115,1994,7,"United Kingdom of Great Britain and Northern Ireland"
"4821",-5.265689,50.037291,1994,7,"United Kingdom of Great Britain and Northern Ireland"
"4822",-5.274054,50.037055,1994,7,"United Kingdom of Great Britain and Northern Ireland"
"4823",-25.6569,37.7396,1994,NA,"Portugal"
"4824",-25.6678,37.8347,1994,NA,"Portugal"
"4825",-3.654604,50.21717,1993,5,"United Kingdom of Great Britain and Northern Ireland"
"4826",-0.705667,50.768,1993,5,"United Kingdom of Great Britain and Northern Ireland"
"4827",-0.613233,50.76899,1993,5,"United Kingdom of Great Britain and Northern Ireland"
"4828",-0.701511,50.74635,1993,6,"United Kingdom of Great Britain and Northern Ireland"
"4829",-7.742446,55.180008,1993,7,"Ireland"
"4830",-7.742446,55.180008,1993,7,"Ireland"
"4831",-7.760911,55.190206,1993,7,"Ireland"
"4832",-7.760911,55.190206,1993,7,"Ireland"
"4833",-7.76133,55.189325,1993,7,"Ireland"
"4834",-7.742554,55.179406,1993,7,"Ireland"
"4835",-9.633101,53.095292,1993,8,"Ireland"
"4836",-9.633101,53.095292,1993,8,"Ireland"
"4837",-9.633101,53.095292,1993,8,"Ireland"
"4838",-9.633101,53.095292,1993,8,"Ireland"
"4839",-4.100508,50.316096,1993,8,"United Kingdom of Great Britain and Northern Ireland"
"4840",-4.103275,50.315147,1993,8,"United Kingdom of Great Britain and Northern Ireland"
"4841",-4.118914,50.31936,1993,8,"United Kingdom of Great Britain and Northern Ireland"
"4842",-9.631586,53.095042,1993,8,"Ireland"
"4843",-4.1046,50.313324,1993,8,"United Kingdom of Great Britain and Northern Ireland"
"4844",-4.118914,50.31936,1993,8,"United Kingdom of Great Britain and Northern Ireland"
"4845",-4.100508,50.316096,1993,8,"United Kingdom of Great Britain and Northern Ireland"
"4846",-3.696475,50.212069,1993,9,"United Kingdom of Great Britain and Northern Ireland"
"4847",-4.0844,50.301096,1993,9,"United Kingdom of Great Britain and Northern Ireland"
"4848",-4.111737,50.315893,1993,10,"United Kingdom of Great Britain and Northern Ireland"
"4849",-4.111776,50.316791,1993,10,"United Kingdom of Great Britain and Northern Ireland"
"4850",-3.686923,50.219403,1992,3,"United Kingdom of Great Britain and Northern Ireland"
"4851",-4.015567,50.300511,1992,7,"United Kingdom of Great Britain and Northern Ireland"
"4852",-7.261762,57.141834,1990,5,"United Kingdom of Great Britain and Northern Ireland"
"4853",-5.61259,57.82057,1990,6,"United Kingdom of Great Britain and Northern Ireland"
"4854",-6.017676,56.654687,1990,6,"United Kingdom of Great Britain and Northern Ireland"
"4855",-5.588,57.810481,1990,6,"United Kingdom of Great Britain and Northern Ireland"
"4856",-5.788485,57.698553,1990,6,"United Kingdom of Great Britain and Northern Ireland"
"4857",-5.775667,57.736697,1990,6,"United Kingdom of Great Britain and Northern Ireland"
"4858",-4.083704,50.317298,1989,3,"United Kingdom of Great Britain and Northern Ireland"
"4859",-28.251878,38.391826,1989,NA,"Portugal"
"4860",-28.251878,38.391826,1989,NA,"Portugal"
"4861",-9.099509,53.158205,1988,1,"Ireland"
"4862",-10.031073,52.301143,1988,1,"Ireland"
"4863",-9.507592,51.669502,1988,1,"Ireland"
"4864",-9.304047,51.50251,1988,1,"Ireland"
"4865",-9.304047,51.50251,1988,1,"Ireland"
"4866",-9.299047,51.503914,1988,1,"Ireland"
"4867",-9.296091,51.50125,1988,1,"Ireland"
"4868",-9.867515,53.302758,1988,1,"Ireland"
"4869",-9.853993,53.319594,1988,1,"Ireland"
"4870",-9.70544,53.357755,1988,1,"Ireland"
"4871",-6.34105,52.190106,1988,1,"Ireland"
"4872",-4.929511,50.569809,1988,6,"United Kingdom of Great Britain and Northern Ireland"
"4873",-4.921717,50.580799,1988,6,"United Kingdom of Great Britain and Northern Ireland"
"4874",-4.930347,50.583281,1988,6,"United Kingdom of Great Britain and Northern Ireland"
"4875",-4.930809,50.567977,1988,6,"United Kingdom of Great Britain and Northern Ireland"
"4876",-4.929511,50.569809,1988,6,"United Kingdom of Great Britain and Northern Ireland"
"4877",-7.025908,58.056642,1988,8,"United Kingdom of Great Britain and Northern Ireland"
"4878",-7.037677,58.067872,1988,8,"United Kingdom of Great Britain and Northern Ireland"
"4879",-5.046564,56.23012,1988,8,"United Kingdom of Great Britain and Northern Ireland"
"4880",-5.349252,55.925606,1988,9,"United Kingdom of Great Britain and Northern Ireland"
"4881",-5.387549,55.997382,1988,9,"United Kingdom of Great Britain and Northern Ireland"
"4882",-6.350652,49.924247,1988,9,"United Kingdom of Great Britain and Northern Ireland"
"4883",-6.315337,49.934567,1988,9,"United Kingdom of Great Britain and Northern Ireland"
"4884",-9.491701,51.493533,1987,1,"Ireland"
"4885",-9.453696,51.520975,1987,1,"Ireland"
"4886",-9.417606,51.51872,1987,1,"Ireland"
"4887",-9.388767,51.470528,1987,1,"Ireland"
"4888",-9.917077,53.404417,1987,1,"Ireland"
"4889",-9.867515,53.302758,1987,1,"Ireland"
"4890",-9.453696,51.520975,1987,2,"Ireland"
"4891",-9.418232,51.585227,1987,2,"Ireland"
"4892",-9.387329,51.470545,1987,2,"Ireland"
"4893",-9.288689,51.494141,1987,4,"Ireland"
"4894",-10.35937,52.133244,1987,6,"Ireland"
"4895",-5.078938,50.087381,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4896",-5.122967,50.097898,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4897",-5.103247,50.095729,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4898",-5.091501,50.087047,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4899",-5.091501,50.087047,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4900",-5.103247,50.095729,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4901",-5.103247,50.095729,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4902",-5.078938,50.087381,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4903",-5.091501,50.087047,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4904",-5.103247,50.095729,1987,7,"United Kingdom of Great Britain and Northern Ireland"
"4905",-9.099509,53.158205,1987,8,"Ireland"
"4906",-9.491701,51.493533,1987,12,"Ireland"
"4907",-4.065262,50.31313,1986,7,"United Kingdom of Great Britain and Northern Ireland"
"4908",-4.070915,50.313929,1986,7,"United Kingdom of Great Britain and Northern Ireland"
"4909",-4.070915,50.313929,1986,7,"United Kingdom of Great Britain and Northern Ireland"
"4910",-9.099509,53.158205,1986,10,"Ireland"
"4911",-5.660877,55.952695,1985,8,"United Kingdom of Great Britain and Northern Ireland"
"4912",-5.648267,55.971951,1985,8,"United Kingdom of Great Britain and Northern Ireland"
"4913",-6.271469,49.958689,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4914",-6.312424,49.917579,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4915",-6.271469,49.958689,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4916",-5.598918,56.010268,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4917",-6.312424,49.917579,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4918",-9.514791,53.063786,1985,9,"Ireland"
"4919",-5.600268,56.007532,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4920",-5.709043,55.936866,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4921",-3.769717,50.221769,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4922",-6.327397,49.960212,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4923",-3.768648,50.23078,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4924",-6.327397,49.960212,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4925",-3.769717,50.221769,1985,9,"United Kingdom of Great Britain and Northern Ireland"
"4926",-9.967598,53.829988,1984,1,"Ireland"
"4927",-9.114688,53.16705,1984,2,"Ireland"
"4928",-9.853993,53.319594,1984,2,"Ireland"
"4929",-9.853993,53.319594,1984,4,"Ireland"
"4930",-9.7417,53.141559,1984,6,"Ireland"
"4931",-9.651045,53.115892,1984,6,"Ireland"
"4932",-9.28965,51.502669,1984,6,"Ireland"
"4933",-10.113803,53.414127,1984,6,"Ireland"
"4934",-9.970156,53.560364,1984,6,"Ireland"
"4935",-9.853993,53.319594,1984,6,"Ireland"
"4936",-9.838224,53.301865,1984,6,"Ireland"
"4937",-7.317539,57.230366,1984,7,"United Kingdom of Great Britain and Northern Ireland"
"4938",-9.711827,53.141993,1984,7,"Ireland"
"4939",-9.651045,53.115892,1984,7,"Ireland"
"4940",-9.114688,53.16705,1984,7,"Ireland"
"4941",-9.507592,51.669502,1984,7,"Ireland"
"4942",-10.001263,53.563892,1984,7,"Ireland"
"4943",-9.853993,53.319594,1984,7,"Ireland"
"4944",-7.317539,57.230366,1984,7,"United Kingdom of Great Britain and Northern Ireland"
"4945",-9.069839,53.167461,1984,8,"Ireland"
"4946",-9.853993,53.319594,1984,8,"Ireland"
"4947",-9.853993,53.319594,1984,8,"Ireland"
"4948",-9.08706,53.257161,1984,8,"Ireland"
"4949",-5.593583,56.039196,1984,8,"United Kingdom of Great Britain and Northern Ireland"
"4950",-6.271469,49.958689,1984,9,"United Kingdom of Great Britain and Northern Ireland"
"4951",-6.327397,49.960212,1984,9,"United Kingdom of Great Britain and Northern Ireland"
"4952",-9.114688,53.16705,1984,9,"Ireland"
"4953",-6.271469,49.958689,1984,9,"United Kingdom of Great Britain and Northern Ireland"
"4954",-6.271469,49.958689,1984,9,"United Kingdom of Great Britain and Northern Ireland"
"4955",-6.271469,49.958689,1984,9,"United Kingdom of Great Britain and Northern Ireland"
"4956",-9.057098,53.257431,1984,10,"Ireland"
"4957",-9.853993,53.319594,1984,11,"Ireland"
"4958",4.7,53.1,1983,1,"Netherlands"
"4959",-6.281547,49.915126,1983,3,"United Kingdom of Great Britain and Northern Ireland"
"4960",-6.346194,49.89022,1983,3,"United Kingdom of Great Britain and Northern Ireland"
"4961",-6.281547,49.915126,1983,3,"United Kingdom of Great Britain and Northern Ireland"
"4962",-6.346194,49.89022,1983,3,"United Kingdom of Great Britain and Northern Ireland"
"4963",-6.346194,49.89022,1983,3,"United Kingdom of Great Britain and Northern Ireland"
"4964",-6.270079,49.958741,1983,3,"United Kingdom of Great Britain and Northern Ireland"
"4965",-6.345161,49.94065,1983,4,"United Kingdom of Great Britain and Northern Ireland"
"4966",-6.342042,49.952465,1983,4,"United Kingdom of Great Britain and Northern Ireland"
"4967",-6.335353,49.940118,1983,4,"United Kingdom of Great Britain and Northern Ireland"
"4968",-6.333883,49.939273,1983,4,"United Kingdom of Great Britain and Northern Ireland"
"4969",-6.335353,49.940118,1983,4,"United Kingdom of Great Britain and Northern Ireland"
"4970",-6.333883,49.939273,1983,4,"United Kingdom of Great Britain and Northern Ireland"
"4971",-6.333883,49.939273,1983,4,"United Kingdom of Great Britain and Northern Ireland"
"4972",-6.29253,49.975907,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4973",-6.298983,49.938775,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4974",-6.29253,49.975907,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4975",-6.296862,49.977546,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4976",-6.327397,49.960212,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4977",-6.276707,49.923403,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4978",-6.29448,49.982133,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4979",-6.305715,49.967319,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4980",-6.303552,49.943104,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4981",-6.250299,49.955869,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4982",-6.305715,49.967319,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4983",-6.250299,49.955869,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4984",-6.321515,49.956832,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4985",-6.29253,49.975907,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4986",-6.333459,49.887998,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4987",-6.3144,49.908507,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4988",-6.321515,49.956832,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4989",-6.361706,49.892336,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4990",-6.29253,49.975907,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4991",-6.32877,49.913369,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4992",-6.298493,49.980185,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4993",-6.298983,49.938775,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4994",-6.32877,49.913369,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4995",-6.27131,49.956895,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4996",-6.358003,49.928469,1983,7,"United Kingdom of Great Britain and Northern Ireland"
"4997",-4.649918,52.799679,1983,8,"United Kingdom of Great Britain and Northern Ireland"
"4998",-4.649918,52.799679,1983,8,"United Kingdom of Great Britain and Northern Ireland"
"4999",0.16,38.83,1983,9,"Spain"
"5000",-9.853993,53.319594,1983,12,"Ireland"
"5001",-9.853993,53.319594,1983,12,"Ireland"
"5002",-6.328787,49.96016,1982,7,"United Kingdom of Great Britain and Northern Ireland"
"5003",0.16,38.83,1982,10,"Spain"
"5004",0.2,38.73,1982,10,"Spain"
"5005",0.08,38.64,1982,10,"Spain"
"5006",0.08,38.64,1982,10,"Spain"
"5007",0.19,38.78,1982,12,"Spain"
