"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Gdynia_seaway","Gdynia_geodesic","SWC_seaway","SWC_geodesic"
44.554485,12.285192,2022,7,"Italy","HUMAN_OBSERVATION",44.55,12.35,5.17,6969,1191,6349,1461
53.28424,-4.611936,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2290,1529,1660,1139
42.153318,-8.83114,2022,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3021,2430,2401,2254
43.331264,-8.215358,2022,7,"Spain","HUMAN_OBSERVATION",43.45,-8.34999999999999,17.13,2836,2304,2216,2112
56.919623,-5.886526,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.95,-5.94999999999999,5.13,1863,1563,1233,1065
38.586502,20.92384,2022,7,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6367,1772,5746,2226
56.052131,-2.628902,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-2.54999999999999,4.91,1556,1354,934,888
55.572817,12.545706,2022,7,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,446,410,242,240
59.025105,11.04631,2022,7,"Norway","HUMAN_OBSERVATION",58.95,11.05,8.36,825,683,152,147
37.147122,25.22815,2022,7,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6751,1988,6130,2489
50.151369,-5.06291,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1379
35.511545,23.995376,2022,7,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6649,2145,6029,2628
42.970376,17.061202,2022,7,"Croatia","HUMAN_OBSERVATION",43.05,17.05,8.91,6601,1273,5981,1670
48.680001,-3.615101,2022,7,"France","HUMAN_OBSERVATION",48.75,-3.64999999999999,8.2,2116,1661,1496,1423
43.507482,7.046483,2022,7,"France","HUMAN_OBSERVATION",43.45,7.05000000000001,6.41,5345,1485,4725,1616
39.988589,23.624,2022,7,"Greece","HUMAN_OBSERVATION",40.05,23.65,7.19,6936,1644,6315,2140
41.17211,9.169916,2022,7,"Italy","HUMAN_OBSERVATION",41.25,9.15000000000001,8.83,5370,1627,4750,1837
42.351194,3.183941,2022,7,"Spain","HUMAN_OBSERVATION",42.35,3.25000000000001,5.44,5052,1756,4431,1807
54.759958,-4.586263,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-4.64999999999999,4.24,2139,1499,1510,1064
53.267865,-4.084893,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2305,1495,1676,1111
45.085938,14.18009,2022,7,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6913,1090,6292,1411
44.493904,14.98758,2022,7,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6822,1138,6202,1484
45.076222,13.627828,2022,7,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6934,1103,6314,1408
41.666991,9.384763,2022,7,"France","HUMAN_OBSERVATION",41.65,9.45000000000001,5.75,5413,1577,4793,1790
41.664567,9.381674,2022,7,"France","HUMAN_OBSERVATION",41.65,9.45000000000001,5.91,5413,1577,4793,1790
41.664582,9.381703,2022,7,"France","HUMAN_OBSERVATION",41.65,9.45000000000001,5.91,5413,1577,4793,1790
35.322887,25.390322,2022,7,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6781,2189,6161,2686
55.193057,10.808897,2022,7,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,540,510,286,283
41.255347,9.428892,2022,7,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5395,1618,4775,1834
46.219627,-1.487879,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2569,1692,1949,1560
43.37485,16.605649,2022,7,"Croatia","HUMAN_OBSERVATION",43.45,16.55,9.5,6660,1233,6040,1618
36.471865,23.066582,2022,7,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6539,2027,5919,2502
42.905375,-9.261613,2022,7,"Spain","HUMAN_OBSERVATION",42.85,-9.24999999999999,6.24,2936,2403,2316,2208
44.604813,33.439968,2022,7,"Ukraine","HUMAN_OBSERVATION",NA,NA,NA,Inf,1526,Inf,2086
43.377641,16.522646,2022,7,"Croatia","HUMAN_OBSERVATION",43.45,16.55,8.35,6660,1233,6040,1618
44.947388,14.700921,2022,7,"Croatia","HUMAN_OBSERVATION",44.95,14.65,4.02,6883,1095,6263,1431
58.018902,7.638346,2022,7,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.7,886,785,256,244
43.549031,7.117286,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,5359,1473,4739,1605
35.493437,27.111288,2022,7,"Greece","HUMAN_OBSERVATION",35.45,27.05,7.37,6930,2209,6310,2721
59.276401,5.676914,2022,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1116,954,487,395
42.731555,9.175842,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,5438,1476,4818,1672
55.774637,-1.993833,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1534,1321,913,865
46.035336,-1.41061,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2585,1701,1965,1575
45.154495,14.669922,2022,7,"Croatia","HUMAN_OBSERVATION",45.05,14.75,13.23,6891,1082,6271,1421
47.764342,-2.614809,2022,7,"France","HUMAN_OBSERVATION",47.55,-2.84999999999999,29.67,2408,1684,1787,1492
51.164026,2.749104,2022,7,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.57,1598,1126,978,921
47.794571,-4.294614,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2297,1758,1677,1536
47.791821,-4.287016,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2297,1758,1677,1536
45.154375,14.669868,2022,7,"Croatia","HUMAN_OBSERVATION",45.05,14.75,13.22,6891,1082,6271,1421
45.160712,14.603384,2022,7,"Croatia","HUMAN_OBSERVATION",45.25,14.55,10.79,6924,1064,6304,1397
37.992213,12.351705,2022,7,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5565,1891,4945,2190
42.504719,3.124577,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,5075,1748,4455,1793
40.310744,14.946067,2022,7,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5849,1596,5229,1945
40.310744,14.946067,2022,7,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5849,1596,5229,1945
48.33678,-4.69681,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2224,1751,1604,1508
48.62705,-2.03509,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2068,1567,1448,1360
50.146763,-5.059155,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1379
50.147914,-5.056024,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
50.146763,-5.059155,2022,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1379
44.62848,-1.24306,2022,7,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,2710,1801,2089,1708
60.030427,22.076712,2022,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,658,655,1061,651
60.87771,21.017378,2022,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,731,730,1097,637
60.244935,22.321262,2022,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,685,682,1089,672
58.32036,16.94705,2022,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,448,444,748,317
57.2524,16.49018,2022,7,"Sweden","HUMAN_OBSERVATION",57.25,16.55,3.61,340,338,625,293
50.147914,-5.056024,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
36.528942,-6.307508,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3830,2759,3210,2702
54.52815,-0.734448,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1523,1252,902,850
43.27648,3.46442,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,5152,1662,4531,1703
41.138461,16.840114,2022,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,6443,1486,5823,1875
42.409943,-8.727213,2022,8,"Spain","HUMAN_OBSERVATION",42.35,-8.84999999999999,12.1,3001,2416,2381,2236
59.774109,28.130377,2022,8,"Russian Federation","HUMAN_OBSERVATION",59.85,28.15,8.52,906,830,1367,978
59.774295,28.130718,2022,8,"Russian Federation","HUMAN_OBSERVATION",59.85,28.15,8.5,906,830,1367,978
50.314297,-4.103355,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1608,1479,1317
54.047041,-2.906486,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2278,1400,1649,999
35.049082,26.240538,2022,8,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6880,2235,6260,2739
43.430441,3.703821,2022,8,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.7,5167,1642,4547,1689
36.718694,-4.402299,2022,8,"Spain","HUMAN_OBSERVATION",36.65,-4.44999999999999,8.75,4046,2653,3426,2625
43.551577,-5.639007,2022,8,"Spain","HUMAN_OBSERVATION",43.65,-5.64999999999999,10.99,2756,2127,2136,1974
43.430434,3.703888,2022,8,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.7,5167,1642,4547,1689
58.316927,11.82621,2022,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,12.72,742,605,69,64
56.50455,16.17785,2022,8,"Sweden","HUMAN_OBSERVATION",56.45,16.15,6.31,277,273,528,301
55.680003,-6.508218,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2011,1604,1381,1136
59.477537,18.816916,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,560,560,899,458
54.427763,10.171512,2022,8,"Germany","HUMAN_OBSERVATION",54.45,10.25,5.65,584,545,372,371
37.654675,-8.802774,2022,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3528,2796,2908,2685
43.357434,16.364803,2022,8,"Croatia","HUMAN_OBSERVATION",43.35,16.25,9.33,6662,1247,6042,1625
47.793266,-3.66179,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2340,1719,1720,1507
46.178653,-1.406747,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2577,1690,1957,1561
39.216625,23.187614,2022,8,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6883,1728,6262,2214
55.009484,9.7252,2022,8,"Denmark","HUMAN_OBSERVATION",54.95,9.75000000000001,6.81,619,576,332,328
38.476117,-28.201942,2022,8,"Portugal","HUMAN_OBSERVATION",38.55,-28.25,9.23,4411,3916,3791,3577
59.902714,18.99543,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,621,608,963,487
39.37426,-9.335744,2022,8,"Portugal","HUMAN_OBSERVATION",39.45,-9.34999999999999,8.52,3311,2676,2691,2533
37.994175,-0.653906,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4446,2343,3825,2368
43.684218,7.323534,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,5378,1452,4758,1587
47.485081,-2.500033,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2434,1667,1814,1483
36.580128,-4.547338,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4032,2664,3412,2635
36.580154,-4.547336,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4032,2664,3412,2635
60.269574,5.223827,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1231,1033,601,472
47.13131,-2.247775,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2468,1674,1847,1505
36.71836,-4.40226,2022,8,"Spain","HUMAN_OBSERVATION",36.65,-4.44999999999999,8.72,4046,2653,3426,2625
60.269578,5.223813,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1231,1033,601,472
56.700198,9.192712,2022,8,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,850,646,230,188
47.38338,-2.962866,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2408,1702,1787,1512
36.8764,-2.003907,2022,8,"Spain","HUMAN_OBSERVATION",36.85,-1.94999999999999,5.63,4274,2511,3654,2526
55.008629,9.724903,2022,8,"Denmark","HUMAN_OBSERVATION",54.95,9.75000000000001,6.72,619,576,332,328
55.009006,9.727999,2022,8,"Denmark","HUMAN_OBSERVATION",54.95,9.75000000000001,6.72,619,576,332,328
43.489817,5.200922,2022,8,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,6.05,5230,1567,4610,1648
43.489817,5.200922,2022,8,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,6.05,5230,1567,4610,1648
47.284231,-2.514005,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2441,1680,1821,1502
47.284731,-2.514807,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2441,1681,1821,1502
55.008694,9.724329,2022,8,"Denmark","HUMAN_OBSERVATION",54.95,9.75000000000001,6.74,619,576,332,328
47.294244,-2.547838,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2441,1682,1821,1502
54.270065,-0.392118,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1514,1234,893,845
39.042986,21.11343,2022,8,"Greece","HUMAN_OBSERVATION",38.95,21.05,11.72,6387,1733,5766,2190
48.203653,-4.321558,2022,8,"France","HUMAN_OBSERVATION",48.15,-4.34999999999999,6.33,2256,1740,1635,1508
57.594479,11.902329,2022,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,5.85,661,546,13,16
44.56022,14.395087,2022,8,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6855,1142,6235,1471
55.66355,12.640083,2022,8,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,446,407,230,231
52.525253,-4.060708,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.55,-4.14999999999999,6.64,2375,1521,1746,1159
37.347385,-8.845433,2022,8,"Portugal","HUMAN_OBSERVATION",37.35,-8.94999999999999,9.26,3557,2830,2937,2721
43.215246,5.53712,2022,8,"France","HUMAN_OBSERVATION",43.15,5.55000000000001,7.34,5231,1577,4611,1673
37.702236,21.319084,2022,8,"Greece","HUMAN_OBSERVATION",37.65,21.35,6.42,6389,1879,5769,2336
44.875507,37.311622,2022,8,"Russian Federation","HUMAN_OBSERVATION",44.85,37.25,5.63,Inf,1707,Inf,2259
55.191995,-6.709195,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.25,-6.74999999999999,6.96,2057,1625,1427,1167
46.226388,-1.410102,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2569,1687,1949,1556
51.232979,-3.832287,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2380,1549,1759,1234
56.165936,21.015255,2022,8,"Latvia","HUMAN_OBSERVATION",56.15,20.95,4.42,242,239,803,586
44.941291,14.760907,2022,8,"Croatia","HUMAN_OBSERVATION",44.95,14.85,7.09,6879,1091,6259,1433
48.677782,-3.925499,2022,8,"France","HUMAN_OBSERVATION",48.65,-3.84999999999999,6.35,2134,1680,1514,1441
40.986553,8.238504,2022,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5285,1684,4665,1873
42.383717,3.159447,2022,8,"Spain","HUMAN_OBSERVATION",42.35,3.25000000000001,8.34,5052,1756,4431,1807
48.818314,-3.447118,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2097,1645,1477,1408
39.665527,19.723877,2022,8,"Greece","HUMAN_OBSERVATION",39.65,19.65,6.56,6287,1647,5667,2085
39.665527,19.723877,2022,8,"Greece","HUMAN_OBSERVATION",39.65,19.65,6.56,6287,1647,5667,2085
39.269844,-9.336571,2022,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3336,2690,2716,2550
39.665527,19.723877,2022,8,"Greece","HUMAN_OBSERVATION",39.65,19.65,6.56,6287,1647,5667,2085
55.022647,-1.419763,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.05,-1.34999999999999,5.39,1533,1285,912,858
42.910713,-9.276313,2022,8,"Spain","HUMAN_OBSERVATION",42.85,-9.24999999999999,7.09,2936,2403,2316,2208
36.681909,-4.441153,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4046,2649,3426,2621
36.681909,-4.441153,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4046,2649,3426,2621
50.348011,-5.157323,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-5.24999999999999,6.59,2231,1680,1611,1374
54.734949,-4.552246,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-4.54999999999999,9.46,2152,1495,1522,1063
36.815947,15.108399,2022,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5840,1979,5220,2333
35.944513,14.452283,2022,8,"Malta","HUMAN_OBSERVATION",35.95,14.55,8.83,5796,2080,5176,2425
37.069931,-8.777442,2022,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3600,2845,2980,2742
37.378675,24.911937,2022,8,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6730,1957,6110,2456
47.603875,-3.200995,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2374,1702,1754,1503
45.215,14.625556,2022,8,"Croatia","HUMAN_OBSERVATION",45.25,14.55,7.09,6924,1064,6304,1397
58.075732,11.469405,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,722,600,48,47
58.075762,11.46983,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,722,600,48,47
55.568029,9.769847,2022,8,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,635,581,271,264
37.436756,-1.484267,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4355,2434,3734,2450
44.695639,14.391725,2022,8,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6865,1127,6245,1456
49.259653,-2.226022,2022,8,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,2006,1543,1386,1313
43.379587,-1.756828,2022,8,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.86,2816,1919,2196,1841
50.147914,-5.056024,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
50.147299,-5.057851,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1379
43.665373,-7.357321,2022,8,"Spain","HUMAN_OBSERVATION",43.75,-7.34999999999999,9.44,2772,2221,2151,2039
43.665373,-7.357321,2022,8,"Spain","HUMAN_OBSERVATION",43.75,-7.34999999999999,9.44,2772,2221,2151,2039
50.147914,-5.056024,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
48.28335,-4.36086,2022,8,"France","HUMAN_OBSERVATION",48.35,-4.34999999999999,7.46,2246,1728,1626,1490
47.05153,-2.4027,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2456,1689,1836,1519
48.84821,-1.58903,2022,8,"France","HUMAN_OBSERVATION",48.85,-1.64999999999999,4.47,2048,1530,1428,1323
50.147914,-5.056024,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
49.00612,-1.60519,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2026,1518,1406,1307
44.64203,-1.23974,2022,8,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,2710,1801,2089,1708
46.95372,-2.2598,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2475,1687,1855,1522
46.99436,-2.30464,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2468,1687,1848,1520
50.147914,-5.056024,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
39.62,-0.26,2022,8,"Spain","HUMAN_OBSERVATION",39.55,-0.24999999999999,7.84,4665,2179,4045,2194
46.89871,-2.16602,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2487,1685,1867,1523
50.122721,-5.479563,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.44999999999999,8.37,2196,1708,1576,1407
60.293609,27.311093,2022,8,"Finland","HUMAN_OBSERVATION",NA,NA,NA,878,832,1339,939
60.374474,26.689733,2022,8,"Finland","HUMAN_OBSERVATION",NA,NA,NA,844,817,1305,908
54.470837,9.836605,2022,8,"Germany","HUMAN_OBSERVATION",54.55,10.05,16.37,593,557,370,364
56.64225,12.73309,2022,8,"Sweden","HUMAN_OBSERVATION",56.65,12.65,5.16,555,451,126,128
56.13005,15.40132,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,284,278,467,283
56.77948,12.61482,2022,8,"Sweden","HUMAN_OBSERVATION",56.75,12.55,5.14,567,462,113,115
56.87153,16.62846,2022,8,"Sweden","HUMAN_OBSERVATION",56.85,16.55,5.34,306,298,579,305
56.03014,15.77884,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,262,254,475,308
57.95219,11.75194,2022,8,"Sweden","HUMAN_OBSERVATION",57.95,11.65,6.03,707,583,34,30
56.00036,12.73199,2022,8,"Sweden","HUMAN_OBSERVATION",55.95,12.75,5.72,474,411,200,203
58.20894,11.48418,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,742,609,69,61
59.70708,19.27239,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,595,587,939,492
55.91544,14.31915,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,345,320,419,252
58.714339,9.115313,2022,8,"Norway","HUMAN_OBSERVATION",58.65,9.25000000000001,10.58,843,742,191,181
58.919384,5.574531,2022,8,"Norway","HUMAN_OBSERVATION",58.95,5.45000000000001,7.92,1081,949,452,394
49.33428,-0.39375,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1895,1423,1275,1225
40.694986,9.737835,2022,9,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5462,1667,4841,1894
45.013033,14.6237,2022,9,"Croatia","HUMAN_OBSERVATION",44.95,14.65,7.32,6883,1095,6263,1431
50.112763,-5.538052,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,7.04,2204,1714,1583,1412
56.722598,12.656607,2022,9,"Sweden","HUMAN_OBSERVATION",56.65,12.65,8.09,555,451,126,128
55.98101,-3.215426,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-3.24999999999999,7.98,1598,1398,977,929
45.099312,14.469481,2022,9,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6900,1082,6280,1412
45.175293,13.605718,2022,9,"Croatia","HUMAN_OBSERVATION",45.15,13.55,5.2,6948,1097,6327,1400
45.175293,13.605718,2022,9,"Croatia","HUMAN_OBSERVATION",45.15,13.55,5.2,6948,1097,6327,1400
37.829182,-25.39394,2022,9,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,5.45,4259,3790,3639,3481
43.914422,12.919603,2022,9,"Italy","HUMAN_OBSERVATION",NA,NA,NA,6889,1243,6268,1534
40.913867,8.70723,2022,9,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5327,1676,4707,1877
40.622934,24.539816,2022,9,"Greece","HUMAN_OBSERVATION",40.65,24.45,8.16,6996,1594,6376,2101
35.371958,24.474997,2022,9,"Greece","HUMAN_OBSERVATION",35.45,24.45,8.98,6697,2159,6077,2646
43.444668,4.948104,2022,9,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,10.54,5211,1586,4590,1663
47.868176,-3.917334,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2321,1730,1701,1512
47.868176,-3.917334,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2321,1730,1701,1512
47.868175,-3.917327,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2321,1730,1701,1512
36.4665,22.977178,2022,9,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6530,2026,5910,2501
47.868914,-3.918474,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2321,1730,1701,1512
40.062621,19.792682,2022,9,"Albania","HUMAN_OBSERVATION",NA,NA,NA,6321,1602,5701,2043
53.135789,-4.415372,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2305,1520,1676,1137
51.561097,-4.301662,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2378,1566,1757,1235
50.361279,-4.160587,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1610,1479,1317
43.444407,4.948385,2022,9,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,10.51,5211,1586,4590,1663
39.94894,8.400104,2022,9,"Italy","HUMAN_OBSERVATION",39.95,8.35000000000001,4.28,5264,1787,4644,1987
43.407703,-1.640666,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2819,1916,2199,1841
48.670973,-1.850723,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2068,1553,1448,1348
37.353876,-8.84522,2022,9,"Portugal","HUMAN_OBSERVATION",37.35,-8.94999999999999,9.28,3557,2830,2937,2721
37.353874,-8.845258,2022,9,"Portugal","HUMAN_OBSERVATION",37.35,-8.94999999999999,9.28,3557,2830,2937,2721
45.057375,36.355013,2022,9,"Ukraine","HUMAN_OBSERVATION",45.05,36.45,7.51,Inf,1647,Inf,2201
36.005482,-5.608408,2022,9,"Spain","HUMAN_OBSERVATION",35.95,-5.64999999999999,7.22,3912,2778,3292,2737
37.081661,25.145194,2022,9,"Greece","HUMAN_OBSERVATION",37.15,25.15,7.62,6742,1986,6122,2487
36.529398,-6.307569,2022,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3830,2759,3210,2702
36.529398,-6.307569,2022,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3830,2759,3210,2702
48.654254,-2.024124,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2068,1565,1448,1357
36.517276,-6.286325,2022,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3839,2759,3218,2702
44.66118,-1.23825,2022,9,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,9.93,2703,1788,2083,1694
44.64203,-1.23974,2022,9,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,2710,1801,2089,1708
39.36,-0.35,2022,9,"Spain","HUMAN_OBSERVATION",39.35,-0.24999999999999,8.68,4645,2197,4025,2214
