"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Limfjord_seaway","Limfjord_geodesic"
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
54.690438,8.319127,2025,3,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,6.33,509,502,310,256
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
52.15,4.35,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
51.35,3.65,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,13.12,32,30,738,705
51.7,3.75,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
52.45,4.55,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.25,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,635,600
52.25,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,635,600
53.25,4.9,2025,3,"Netherlands","HUMAN_OBSERVATION",53.25,4.85000000000001,3.33,242,241,518,487
51.072151,2.488122,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.07,57,54,802,772
52.25,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,635,600
51.75,3.8,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,63,699,667
51.7,3.75,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
51.7,3.75,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
51.7,3.75,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
53.15,4.8,2025,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,3.34,229,228,531,500
54.711649,8.354115,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,522,511,299,248
52.65,4.6,2025,3,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,3.38,174,174,588,555
53.15,4.85,2025,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
51.07058,2.478935,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.07,57,54,802,772
51.55,3.45,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,30,731,698
52.65,4.6,2025,3,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,3.38,174,174,588,555
53.5,6.2,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,317,461,420
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.9,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,72,696,659
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.6,3.65,2025,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
52.25,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,635,600
51.059761,2.43624,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,10.09,57,54,802,772
52.6,4.6,2025,3,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,588,555
53.3,5.05,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,512,475
53.3,5.05,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,512,475
54.305531,8.584825,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,492,346,291
54.308673,8.586425,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,492,346,290
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
52.45,4.5,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,154,610,576
53.3,5,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,251,512,477
55.516252,8.217561,2025,3,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,582,573,209,163
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
53.681408,6.974127,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,367,429,382
52,4.15,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.57,106,104,660,626
53.682344,6.98165,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,367,429,382
52.25,4.4,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
56.188446,8.124247,2025,3,"Denmark","HUMAN_OBSERVATION",56.15,8.05000000000001,6.28,626,624,141,104
53.3,5,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,251,512,477
53.683129,6.993629,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,368,429,381
52.4,4.55,2025,3,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
52.15,4.35,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
52.15,4.35,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
52.4,4.55,2025,3,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
52.2,4.4,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
52.2,4.35,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,635,600
51.8,3.85,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,70,699,661
51.8,3.9,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,72,696,659
51.089113,2.544999,2025,3,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,6.79,50,47,798,768
51.35,3.4,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.66,18,18,744,711
51.7,3.75,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
51.7,3.75,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
51.7,3.65,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,52,715,677
53.25,4.9,2025,3,"Netherlands","HUMAN_OBSERVATION",53.25,4.85000000000001,3.33,242,241,518,487
51.072216,2.487889,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.05,57,54,802,772
52.1,4.25,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
51.5,4,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.56,73,60,718,682
53.3,5.05,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,512,475
53.3,5.05,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,512,475
52.05,4.2,2025,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,660,626
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
53.3,5,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,251,512,477
52.75,4.65,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,187,576,542
51.35,3.45,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,11.13,25,24,741,708
51.55,3.6,2025,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
53.3,5.05,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,512,475
51.8,4,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,77,694,656
51.7,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,55,712,675
52.15,4.3,2025,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
52.45,4.55,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.55,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
53.3,5,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,251,512,477
53.3,5,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,251,512,477
52.2,4.4,2025,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
53.25,4.9,2025,3,"Netherlands","HUMAN_OBSERVATION",53.25,4.85000000000001,3.33,242,241,518,487
51.8,3.9,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,72,696,659
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
53.684016,7.000639,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,368,428,381
53.3,5.1,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,252,254,510,474
53.3,5,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,251,512,477
53.45,5.8,2025,3,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,463,428
51.078282,2.506428,2025,3,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,8.54,50,47,798,768
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
52.3,4.45,2025,3,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,623,587
53.45,6.1,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,464,428
51.5,3.4,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,25,24,741,705
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
52.45,4.55,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.071398,2.484462,2025,3,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.08,57,54,802,772
51.55,3.5,2025,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.8,3.95,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
53.3,5.15,2025,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,252,256,510,472
51.35,3.35,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.13,18,18,744,711
52.65,4.6,2025,3,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,3.38,174,174,588,555
51.28265,3.0372,2025,3,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.55,7,7,762,731
51.21008,2.86087,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,25,778,752
51.10161,2.58071,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,48,798,772
51.1016,2.5807,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,48,798,772
51.31924,3.13212,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.1271,2.64741,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,43,795,767
51.24337,2.94193,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.45,25,24,778,748
51.23985,2.93363,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.94,25,24,778,748
51.32124,3.14164,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,731
51.24103,2.9361,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.08,25,24,778,748
51.22047,2.88499,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,23,778,750
51.24974,2.95612,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.39,25,24,778,748
51.34469,3.22695,2025,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.38,0,0,760,728
51.23867,2.92797,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.58,25,24,778,748
51.14978,2.71148,2025,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.29,43,41,795,765
51.11697,2.61533,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.24155,2.93318,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.87,25,24,778,748
51.23873,2.92891,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.64,25,24,778,748
51.34474,3.22664,2025,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.36,0,0,760,728
51.14711,2.70697,2025,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,3.99,43,41,795,765
51.14542,2.70693,2025,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.01,43,41,795,765
51.13617,2.68093,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,40,795,765
51.14507,2.70104,2025,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,3.61,43,41,795,765
51.23951,2.92651,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.46,25,24,778,748
51.2387,2.92827,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.6,25,24,778,748
51.24091,2.93734,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.17,25,24,778,748
51.19992,2.8412,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.61,25,24,778,748
51.23693,2.91556,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.79,25,24,778,748
51.08929,2.54561,2025,3,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.77,50,47,798,768
51.23588,2.91326,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.68,25,24,778,748
51.23893,2.92618,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.45,25,24,778,748
51.17649,2.78401,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,8.52,32,30,781,752
51.23728,2.91843,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.97,25,24,778,748
51.1955,2.82751,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.27,25,24,778,748
51.19977,2.84084,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.63,25,24,778,748
51.30977,3.0966,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,6,762,734
51.30527,3.08058,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.23867,2.92757,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.55,25,24,778,748
51.2524,2.96709,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.16,25,24,778,748
51.24397,2.94295,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.51,25,24,778,748
51.28324,3.03944,2025,3,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.47,7,7,762,731
51.19907,2.83583,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.75,25,24,778,748
51.15556,2.72976,2025,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.6,43,41,795,765
51.26567,2.99678,2025,3,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,9.94,14,14,765,735
51.3297,3.16543,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.15556,2.72976,2025,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.6,43,41,795,765
51.31704,3.12458,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.11947,2.62477,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.09019,2.54783,2025,3,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.66,50,47,798,768
51.14407,2.69995,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,39,795,764
51.12515,2.64179,2025,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,43,795,767
51.25046,2.95985,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.65,25,24,778,748
51.25177,2.96322,2025,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.89,25,24,778,748
54.859776,8.296404,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,521,287,232
54.680805,8.567319,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,526,519,312,249
53.686314,7.023784,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,370,428,380
53.572891,6.680862,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,358,345,443,400
53.337299,7.024429,2025,3,"Germany","HUMAN_OBSERVATION",53.35,6.95000000000001,5.14,388,341,462,418
55.164158,8.480923,2025,3,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,557,554,256,197
54.844673,8.286105,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,519,287,234
53.707226,7.137808,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,399,377,416,376
53.73518,7.385049,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,412,391,414,368
53.683708,7.005277,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,369,428,381
53.572647,6.680589,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,358,345,443,400
53.687988,7.06991,2025,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,372,428,379
58.5276,11.26925,2025,3,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,952,225,224
55.448596,8.33418,2025,4,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,577,571,222,168
53.613822,6.734597,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,368,350,431,395
51.083565,2.525279,2025,4,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,7.59,50,47,798,768
52.964611,0.51198,2025,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.95,0.45000000000001,4.46,286,257,734,705
56.558959,8.46371,2025,4,"Denmark","HUMAN_OBSERVATION",56.65,8.45000000000001,10.17,692,684,67,46
53.792493,7.911786,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,451,422,409,354
53.598494,6.650898,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,358,345,443,398
53.595831,6.647407,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,358,345,443,399
54.839004,9.460852,2025,4,"Denmark","HUMAN_OBSERVATION",54.85,9.55000000000001,5.84,1208,579,463,231
53.1,4.75,2025,4,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,5.57,229,228,531,500
54.633678,8.335299,2025,4,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,5.79,509,502,310,256
53.685059,7.009179,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,369,428,381
53.685364,7.012621,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,369,428,381
53.600631,6.652452,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,362,345,432,398
53.600365,6.652291,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,362,345,432,398
51.071568,2.481606,2025,4,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.01,57,54,802,772
51.7,3.75,2025,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
54.613478,8.393133,2025,4,"Germany","HUMAN_OBSERVATION",54.65,8.45000000000001,5.47,520,511,311,254
54.6103,8.386554,2025,4,"Germany","HUMAN_OBSERVATION",54.65,8.45000000000001,6.02,520,511,311,254
54.347244,8.596361,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,496,346,286
53.72247,7.208439,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,405,381,415,373
53.722491,7.208412,2025,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,405,381,415,373
54.659192,8.301539,2025,4,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,3.47,509,502,310,256
51.23949,2.92669,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.47,25,24,778,748
51.13057,2.6566,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,42,795,766
51.24005,2.93046,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.72,25,24,778,748
51.24069,2.93444,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.97,25,24,778,748
51.32557,3.16541,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,730
51.3025,3.08089,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.33432,3.18146,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,728
51.32778,3.16684,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,730
51.09961,2.57407,2025,4,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.86,50,47,798,768
51.24061,2.93386,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.94,25,24,778,748
51.2391,2.9267,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.48,25,24,778,748
51.30388,3.08113,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.24597,2.94823,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.86,25,24,778,748
51.32124,3.14247,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,731
51.12617,2.631,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,44,795,768
51.09833,2.57238,2025,4,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.96,50,47,798,768
51.09926,2.57478,2025,4,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.91,50,47,798,768
51.09927,2.57802,2025,4,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.98,50,47,798,768
51.1214,2.63324,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,44,795,768
51.21767,2.92797,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.52,25,24,778,748
51.19085,2.81505,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.02,25,24,778,748
51.2487,2.95592,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.38,25,24,778,748
51.24393,2.94383,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.57,25,24,778,748
51.24424,2.94451,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.62,25,24,778,748
51.3029,3.07915,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.16269,2.75056,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.72,32,30,781,752
51.31011,3.102,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,6,760,734
51.31003,3.1016,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,6,760,734
51.31639,3.12502,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.25281,2.96614,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.1,25,24,778,748
51.24431,2.9438,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.57,25,24,778,748
51.28475,4.43658,2025,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,14.88,104,77,746,693
51.25116,2.96051,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.7,25,24,778,748
51.16738,2.76223,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.24,32,30,781,752
51.33,3.17,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.28911,3.05129,2025,4,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.78,7,7,762,731
51.15577,2.73022,2025,4,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.64,43,41,795,765
51.30432,3.08064,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.30432,3.08064,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.30432,3.08064,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.24989,2.96023,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.68,25,24,778,748
51.30044,3.07301,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,8,762,735
51.21707,2.87662,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,24,778,750
51.33073,3.16862,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.29411,3.06141,2025,4,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.27,7,7,762,731
51.29365,3.05996,2025,4,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.31,7,7,762,731
51.23881,2.92828,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.6,25,24,778,748
51.25711,2.97394,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.67,25,24,778,748
51.25806,2.97713,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.9,25,24,778,748
51.25117,2.97344,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.6,25,24,778,748
51.33073,3.16862,2025,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.25774,2.97812,2025,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.97,25,24,778,748
53.599764,6.65102,2025,5,"Germany","HUMAN_OBSERVATION",NA,NA,NA,358,345,443,398
54.614331,8.383255,2025,5,"Germany","HUMAN_OBSERVATION",54.65,8.45000000000001,5.85,520,511,311,254
