"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Getxo_seaway","Getxo_geodesic"
51.26941,4.30075,2018,9,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.64,1371,1045
51.743341,3.87935,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
53,5.2,2018,10,"Netherlands","HUMAN_OBSERVATION",53.05,5.15000000000001,6.5,1476,1237
51.5,3.95,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1351,1047
51.7,3.95,2018,10,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,5.57,1340,1071
51.712599,3.997273,2018,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1069
51.04325,2.36981,2018,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,1195,945
45.97876,-1.08817,2018,10,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,5.76,329,326
51.04325,2.36981,2018,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,1195,945
51.04325,2.36981,2018,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,1195,945
51.15089,2.72686,2018,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2018,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
55.486133,8.409651,2018,10,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,1816,1581
54.9918,9.986476,2018,10,"Denmark","HUMAN_OBSERVATION",54.95,10.05,6.17,2415,1599
54.900001,9.793917,2018,10,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,2414,1584
54.932581,10.04508,2018,10,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,2415,1598
54.873574,10.064858,2018,10,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,2426,1594
51.75,3.85,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
52.23,4.41,2018,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,1386,1133
51.71136,3.99524,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1069
51.74283,3.87954,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.64452,4.08942,2018,11,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,10.87,1347,1056
51.679,3.839,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1060
51.5,4.15,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1358,1055
51.4,3.55,2018,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,5.57,1301,1028
51.4,3.55,2018,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,5.57,1301,1028
51.516071,4.171206,2018,12,"Netherlands","HUMAN_OBSERVATION",51.45,4.15000000000001,7.5,1358,1050
51.33861,3.17592,2017,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1269,1004
51.539,3.93,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1050
51.748,3.822,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1066
51.74,3.844,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1066
51.7,3.85,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1063
51.34679,4.28172,2017,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1046
51.12149,2.74829,2017,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,7.56,1227,968
51.597,3.692,2017,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.58,1315,1051
51.743341,3.87935,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.3,3.85,2017,4,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,5.57,1363,1030
51.7,3.85,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1063
45.9374,-1.22789,2017,4,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,6.19,329,326
45.9374,-1.22789,2017,4,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,6.19,329,326
51.52,3.95,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1049
53,5.2,2017,5,"Netherlands","HUMAN_OBSERVATION",53.05,5.15000000000001,6.5,1476,1237
51.7,3.95,2017,5,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,5.57,1340,1071
51.711457,3.995657,2017,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1069
51.743772,3.877745,2017,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.743453,3.878303,2017,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
45.94278,-1.21889,2017,5,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,5.39,329,326
51.15089,2.72686,2017,5,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2017,5,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2017,5,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.5,4.15,2017,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1358,1055
58.06238,11.81253,2017,6,"Sweden","HUMAN_OBSERVATION",58.05,11.75,3.93,2188,1931
58.06285,11.81175,2017,6,"Sweden","HUMAN_OBSERVATION",58.05,11.75,3.91,2188,1931
51.617794,3.818021,2017,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1054
51.617794,3.818021,2017,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1054
51.740102,3.844283,2017,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1066
45.91552,-1.21459,2017,7,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,6.3,329,326
51.15089,2.72686,2017,7,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2017,7,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.27616,3.21296,2017,7,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.31,1269,1004
51.27028,4.30306,2017,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.61,1371,1045
51.2706,4.30221,2017,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.56,1371,1045
58.13856,11.41778,2017,7,"Sweden","HUMAN_OBSERVATION",58.15,11.35,4.18,2168,1926
57.90373,11.65458,2017,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1915
51.779621,3.87137,2017,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1071
51.7,3.85,2017,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1063
51.34116,4.26661,2017,8,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1045
51.27437,4.31065,2017,8,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.42,1371,1045
58.00234,11.7451,2017,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1927
51.73993,3.84379,2017,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1066
45.535773,-0.908564,2017,9,"France","HUMAN_OBSERVATION",NA,NA,NA,299,296
52.23,4.41,2017,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,1386,1133
51.71136,3.99524,2017,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1069
43.385094,-2.686336,2017,9,"Spain","HUMAN_OBSERVATION",43.45,-2.64999999999999,7.8,36,32
51.412902,0.542183,2017,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,15,1218,945
51.74289,3.87943,2017,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.2633,4.29275,2017,9,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,10.1,1371,1045
51.33346,3.20168,2017,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.04,1269,1004
43.320012,-2.419837,2017,10,"Spain","HUMAN_OBSERVATION",NA,NA,NA,55,48
51.4,3.55,2017,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,5.57,1301,1028
51.3257,1.394245,2017,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.35,1.45000000000001,4.73,1165,952
53.03,4.71,2017,10,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,1450,1219
51.743121,3.878775,2017,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
43.355385,-2.502758,2017,10,"Spain","HUMAN_OBSERVATION",43.35,-2.44999999999999,4.31,55,46
43.356949,-2.504128,2017,10,"Spain","HUMAN_OBSERVATION",43.35,-2.44999999999999,4.45,55,46
51.15089,2.72686,2017,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2017,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2017,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2017,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2017,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.15089,2.72686,2017,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.37,1227,968
51.6,3.9,2017,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1055
45.96561,-1.23668,2017,11,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,6.93,329,326
45.96561,-1.23668,2017,11,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,6.93,329,326
51.516007,4.170513,2017,11,"Netherlands","HUMAN_OBSERVATION",51.45,4.15000000000001,7.48,1358,1050
51.6,3.8,2017,12,"Netherlands","HUMAN_OBSERVATION",51.65,3.75000000000001,6.55,1322,1054
51.7,3.95,2017,12,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,5.57,1340,1071
51.712884,3.997049,2017,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1069
53.4,5.6,2016,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1521,1286
51.32513,4.26438,2016,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1043
53.3,6.9,2016,2,"Netherlands","HUMAN_OBSERVATION",53.35,6.95000000000001,6.48,1626,1333
53.3,6.9,2016,2,"Netherlands","HUMAN_OBSERVATION",53.35,6.95000000000001,6.48,1626,1333
51.597,3.692,2016,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.58,1315,1051
43.68062,-1.42818,2016,3,"France","HUMAN_OBSERVATION",43.75,-1.44999999999999,7.92,143,134
43.67703,-1.42742,2016,3,"France","HUMAN_OBSERVATION",43.75,-1.44999999999999,8.32,143,134
51.3498,3.2272,2016,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.37,1269,1004
54.57777,8.539966,2016,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1760,1505
43.67755,-1.42845,2016,4,"France","HUMAN_OBSERVATION",43.75,-1.44999999999999,8.25,143,134
43.67945,-1.42895,2016,4,"France","HUMAN_OBSERVATION",43.75,-1.44999999999999,8.03,143,134
43.68118,-1.42985,2016,4,"France","HUMAN_OBSERVATION",43.75,-1.44999999999999,7.83,143,134
43.67755,-1.42845,2016,4,"France","HUMAN_OBSERVATION",43.75,-1.44999999999999,8.25,143,134
43.67945,-1.42895,2016,4,"France","HUMAN_OBSERVATION",43.75,-1.44999999999999,8.03,143,134
51.74289,3.87943,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.7079,4.00028,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1069
51.74289,3.87943,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.33368,3.20299,2016,5,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.11,1269,1004
51.23926,2.9311,2016,5,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.78,1245,984
51.525,4.078,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1055
54.792419,8.306634,2016,5,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1760,1515
58.24855,11.44013,2016,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2179,1938
58.24835,11.43956,2016,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2179,1938
51.882089,1.122472,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.15000000000001,7.79,1235,1007
51.33332,3.20104,2016,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.01,1269,1004
51.33352,3.2016,2016,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.03,1269,1004
51.639,4.08,2016,6,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,10.12,1347,1056
51.45,4.05,2016,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,6.94,1351,1043
51.76,3.85,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
45.98182,-1.08959,2016,7,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,5.86,329,326
45.98194,-1.08918,2016,7,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,5.9,329,326
51.27452,3.2113,2016,7,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.42,1269,1004
51.2695,3.21344,2016,7,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.99,1269,1004
51.633,3.691,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1315,1051
51.679,3.839,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1060
54.675987,8.682673,2016,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1771,1519
51.389778,1.43889,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1165,956
51.5,3.4,2016,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1294,1027
58.48702,11.31057,2016,8,"Sweden","HUMAN_OBSERVATION",58.45,11.25,5.42,2176,1949
51.65,4.1,2016,9,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,1347,1075
51.7,3.8,2016,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1061
43.293703,-2.247182,2016,9,"Spain","HUMAN_OBSERVATION",43.35,-2.24999999999999,6.27,72,62
43.280825,-2.255167,2016,9,"Spain","HUMAN_OBSERVATION",43.35,-2.24999999999999,7.71,72,62
51.33363,3.20294,2016,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.11,1269,1004
54.645901,8.619418,2016,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1771,1514
45.9437,-1.21882,2016,10,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,5.37,329,326
43.52688,-1.4994,2016,10,"France","HUMAN_OBSERVATION",43.55,-1.54999999999999,4.83,128,121
43.312791,-1.964719,2016,10,"Spain","HUMAN_OBSERVATION",NA,NA,NA,96,85
45.94278,-1.21889,2016,10,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,5.39,329,326
43.308616,-1.974026,2016,10,"Spain","HUMAN_OBSERVATION",NA,NA,NA,96,84
43.51687,-1.48943,2016,10,"France","HUMAN_OBSERVATION",43.55,-1.54999999999999,6.12,128,121
45.78539,-1.12782,2016,10,"France","HUMAN_OBSERVATION",45.75,-1.04999999999999,7.21,313,310
43.343,-1.7669,2016,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.99,109,103
45.57199,-1.04563,2016,10,"France","HUMAN_OBSERVATION",NA,NA,NA,293,294
51.5,4.04,2016,10,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.61,1347,1056
54.566586,8.548983,2016,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1760,1505
54.551678,8.565345,2016,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1760,1504
51.26897,4.30022,2016,11,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.67,1371,1045
51.52,3.95,2016,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1049
51.742,3.88,2016,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.5,3.95,2016,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1351,1047
51.7,3.85,2016,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1063
51.52522,3.988981,2016,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1051
51.26935,3.21346,2016,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,10.01,1269,1004
51.568,3.893,2016,12,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,4.42,1340,1052
51.67,3.739,2015,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1322,1056
47.287042,-2.531392,2015,2,"France","HUMAN_OBSERVATION",NA,NA,NA,440,440
51.5,3.7,2015,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.8,1301,1028
51.15291,2.71901,2015,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.83,1227,968
51.346,3.25404,2015,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,7.25,1269,1004
52.45,4.55,2015,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1407,1159
53.4,6.15,2015,4,"Netherlands","HUMAN_OBSERVATION",53.45,6.15000000000001,5.57,1558,1311
52.23,4.41,2015,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,1386,1133
51.76,3.85,2015,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
46.95997,-2.17112,2015,4,"France","HUMAN_OBSERVATION",46.95,-2.24999999999999,6.1,411,406
51.543,3.924,2015,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1051
51.74289,3.87943,2015,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.27086,3.21236,2015,5,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.82,1269,1004
51.15448,2.72026,2015,5,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.93,1227,968
51.33336,3.20184,2015,5,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.05,1269,1004
51.525,4.078,2015,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1055
51.67,3.75,2015,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1322,1056
51.3333,3.2015,2015,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.04,1269,1004
51.52,4,2015,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1051
53.768002,7.7269,2015,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1676,1402
51.25838,3.21467,2015,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,11.15,1269,1004
51.26909,4.30068,2015,8,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.67,1371,1045
51.426,3.717,2015,8,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,12.53,1363,1030
51.795,3.913,2015,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1074
43.275612,-2.0965,2015,9,"Spain","HUMAN_OBSERVATION",43.35,-2.04999999999999,9.1,88,78
51.63,3.69,2015,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1315,1050
53.51215,8.143361,2015,9,"Germany","HUMAN_OBSERVATION",53.45,8.25000000000001,9.89,1730,1396
43.33616,-3.111753,2015,10,"Spain","HUMAN_OBSERVATION",43.35,-3.04999999999999,5.23,0,3
46.22223,-1.50329,2015,10,"France","HUMAN_OBSERVATION",46.25,-1.44999999999999,5.14,347,346
46.29599,-1.13584,2015,10,"France","HUMAN_OBSERVATION",NA,NA,NA,358,361
45.91576,-1.21583,2015,10,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,6.36,329,326
46.22268,-1.50451,2015,10,"France","HUMAN_OBSERVATION",46.25,-1.44999999999999,5.18,347,346
46.25842,-1.15526,2015,10,"France","HUMAN_OBSERVATION",NA,NA,NA,358,356
45.91488,-1.21571,2015,10,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,6.42,329,326
46.04881,-1.06913,2015,10,"France","HUMAN_OBSERVATION",46.05,-1.14999999999999,6.25,339,336
46.04958,-1.06885,2015,10,"France","HUMAN_OBSERVATION",46.05,-1.14999999999999,6.27,339,336
51.494,4.053,2015,10,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,6.24,1347,1056
51.22505,2.94591,2015,11,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.24,1245,984
53.515896,8.154259,2015,11,"Germany","HUMAN_OBSERVATION",53.45,8.25000000000001,9.7,1730,1396
51.7,3.85,2015,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1063
51.7,3.85,2015,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1063
51.7,3.85,2015,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1063
51.539,3.93,2014,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1050
53.4,6.2,2014,2,"Netherlands","HUMAN_OBSERVATION",53.45,6.15000000000001,6.48,1558,1311
51.7,3.95,2014,2,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,5.57,1340,1071
51.604,3.794,2014,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1322,1052
51.52,3.43,2014,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1298,1030
51.11869,2.62061,2014,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1227,964
51.26933,4.30057,2014,3,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.65,1371,1045
51.14555,2.74452,2014,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,6.62,1227,968
51.525,4.078,2014,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1055
46.95829,-2.16946,2014,4,"France","HUMAN_OBSERVATION",46.95,-2.24999999999999,6.19,411,406
47.51482,-2.60263,2014,4,"France","HUMAN_OBSERVATION",47.45,-2.64999999999999,8.05,461,458
46.96105,-2.1743,2014,4,"France","HUMAN_OBSERVATION",46.95,-2.24999999999999,5.88,411,406
51.52,3.95,2014,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1049
51.34688,3.25387,2014,5,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,7.23,1269,1004
51.34691,3.25613,2014,5,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,7.39,1269,1004
51.34686,3.25407,2014,5,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,7.24,1269,1004
51.63,3.898,2014,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1058
53.604893,7.204285,2014,5,"Germany","HUMAN_OBSERVATION",53.65,7.15000000000001,6.17,1633,1368
51.74289,3.87943,2014,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.95,4.1,2014,6,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,1358,1103
51.7,3.95,2014,7,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,5.57,1340,1071
51.380681,1.285841,2014,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.25000000000001,8.11,1183,957
51.23175,2.9241,2014,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.55,1245,984
51.39605,0.56231,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,14.35,1218,945
51.4,3.55,2014,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,5.57,1301,1028
55.022831,8.441019,2014,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1785,1540
53.155891,4.88368,2014,8,"Netherlands","HUMAN_OBSERVATION",53.15,4.95000000000001,4.48,1475,1239
51.33973,4.24301,2014,9,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1044
51.04325,2.36981,2014,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,1195,945
46.2211,-1.50137,2014,10,"France","HUMAN_OBSERVATION",46.25,-1.44999999999999,5.1,347,346
43.358578,-2.499721,2014,10,"Spain","HUMAN_OBSERVATION",NA,NA,NA,55,42
46.2211,-1.50137,2014,10,"France","HUMAN_OBSERVATION",46.25,-1.44999999999999,5.1,347,346
43.39317,-2.938447,2014,10,"Spain","HUMAN_OBSERVATION",43.45,-2.94999999999999,6.39,14,13
51.14561,2.74448,2014,10,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,6.62,1227,968
51.5,4.04,2014,10,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.61,1347,1056
46.04958,-1.06885,2014,11,"France","HUMAN_OBSERVATION",46.05,-1.14999999999999,6.27,339,336
51.04325,2.36981,2014,11,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,1195,945
46.04881,-1.06913,2014,11,"France","HUMAN_OBSERVATION",46.05,-1.14999999999999,6.25,339,336
53.58841,6.656442,2014,11,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1596,1343
55.022678,8.440955,2014,11,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1785,1540
53.588111,6.656435,2014,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1596,1343
51.7,3.8,2014,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1061
51.27848,3.21339,2014,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.1,1269,1004
51.27839,3.21188,2014,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.06,1269,1004
51.278,3.21287,2014,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.13,1269,1004
51.4,3.75,2013,1,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,8.9,1363,1030
51.76,3.85,2013,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.76,3.85,2013,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.23441,2.92777,2013,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.69,1245,984
46.95995,-2.17108,2013,4,"France","HUMAN_OBSERVATION",46.95,-2.24999999999999,6.1,411,406
51.35458,3.28614,2013,4,"Belgium","HUMAN_OBSERVATION",51.45,3.25000000000001,10.91,1280,1017
51.3,3.8,2013,5,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,6.56,1363,1030
51.6,3.9,2013,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1055
51.27544,3.21147,2013,5,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.34,1269,1004
53,4.75,2013,6,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,8.71,1450,1219
